THREADS; TOTAL MESSAGES; AVERAGE MESSAGES; TOTAL WORK-UNITS; AVERAGE WORK-UNITS 
1;72904;2916;5205991;208239
2;950163;38006;19248042;769921
3;959629;38385;19389112;775564
4;971533;38861;19494496;779779
5;974999;38999;19500000;780000
6;974384;38975;19498985;779959
7;974998;38999;19500000;780000
8;975000;39000;19500000;780000
9;974999;38999;19500000;780000
10;974998;38999;19500000;780000
11;975000;39000;19500000;780000
12;975000;39000;19500000;780000
13;974999;38999;19500000;780000
14;974999;38999;19500000;780000
15;974997;38999;19500000;780000
16;974999;38999;19500000;780000
17;975000;39000;19500000;780000
18;974999;38999;19500000;780000
19;974995;38999;19500000;780000
20;974999;38999;19500000;780000
21;974999;38999;19500000;780000
22;974998;38999;19500000;780000
23;974998;38999;19500000;780000
24;974997;38999;19500000;780000
25;974999;38999;19500000;780000
26;975000;39000;19500000;780000
27;975000;39000;19500000;780000
28;974999;38999;19500000;780000
29;974998;38999;19500000;780000
30;974999;38999;19500000;780000
31;975000;39000;19500000;780000
32;974998;38999;19500000;780000
33;974999;38999;19500000;780000
34;975000;39000;19500000;780000
35;975000;39000;19500000;780000
36;974998;38999;19500000;780000
37;975000;39000;19500000;780000
38;974997;38999;19500000;780000
39;974999;38999;19500000;780000
40;974998;38999;19500000;780000
41;975000;39000;19500000;780000
42;974999;38999;19500000;780000
43;975000;39000;19500000;780000
44;975000;39000;19500000;780000
45;974998;38999;19500000;780000
46;974999;38999;19500000;780000
47;974999;38999;19500000;780000
48;974999;38999;19500000;780000
49;975000;39000;19500000;780000
50;974999;38999;19500000;780000
THREADS; MESSAGES; WORK-UNITS
1;3132;204479
1;3034;213948
1;2922;204402
1;3017;205907
1;3238;219369
1;2976;215269
1;3014;217527
1;2600;199171
1;3017;217065
1;2987;208569
1;2650;200616
1;3057;211920
1;2378;207154
1;3054;218956
1;2841;202497
1;3028;207747
1;2785;193749
1;3167;213132
1;2619;202981
1;3019;212383
1;2613;196957
1;3067;215159
1;2955;204811
1;2763;206747
1;2971;205476


THREADS; MESSAGES; WORK-UNITS
2;38355;769958
2;38097;769946
2;37722;770179
2;37704;768939
2;38350;770246
2;38350;771426
2;37701;768674
2;37747;769933
2;38000;770221
2;38350;771731
2;37936;770624
2;37704;768676
2;37706;769413
2;38341;770295
2;37700;768838
2;38350;770718
2;37868;770304
2;38332;769881
2;38352;770630
2;37721;769607
2;37700;768348
2;37905;769714
2;38356;771136
2;37700;768788
2;38116;769817


THREADS; MESSAGES; WORK-UNITS
3;38428;778894
3;38363;774773
3;38417;778371
3;38361;774654
3;38368;774530
3;38395;777268
3;38491;778664
3;38493;778859
3;38444;778701
3;38361;774906
3;38416;777283
3;38371;775218
3;38361;774307
3;38359;774662
3;38370;774343
3;38361;774735
3;38362;774697
3;38363;774558
3;38364;774094
3;38374;774296
3;38360;773309
3;38362;774607
3;38362;774109
3;38362;775295
3;38361;773979


THREADS; MESSAGES; WORK-UNITS
4;39000;780000
4;39000;780000
4;39000;780000
4;39000;780000
4;38866;779876
4;38485;779165
4;38609;779490
4;39000;780000
4;38998;780000
4;38486;779323
4;39000;780000
4;39000;780000
4;39000;780000
4;38702;779605
4;38457;779232
4;38999;780000
4;38451;778597
4;39000;780000
4;38480;779208
4;39000;780000
4;39000;780000
4;39000;780000
4;39000;780000
4;39000;780000
4;39000;780000


THREADS; MESSAGES; WORK-UNITS
5;38999;780000
5;39000;780000
5;39000;780000
5;39000;780000
5;39000;780000
5;39000;780000
5;39000;780000
5;39000;780000
5;39000;780000
5;39000;780000
5;39000;780000
5;39000;780000
5;39000;780000
5;39000;780000
5;39000;780000
5;39000;780000
5;39000;780000
5;39000;780000
5;39000;780000
5;39000;780000
5;39000;780000
5;39000;780000
5;39000;780000
5;39000;780000
5;39000;780000


THREADS; MESSAGES; WORK-UNITS
6;39000;780000
6;39000;780000
6;38384;778985
6;39000;780000
6;39000;780000
6;39000;780000
6;39000;780000
6;39000;780000
6;39000;780000
6;39000;780000
6;39000;780000
6;39000;780000
6;39000;780000
6;39000;780000
6;39000;780000
6;39000;780000
6;39000;780000
6;39000;780000
6;39000;780000
6;39000;780000
6;39000;780000
6;39000;780000
6;39000;780000
6;39000;780000
6;39000;780000


THREADS; MESSAGES; WORK-UNITS
7;39000;780000
7;39000;780000
7;39000;780000
7;39000;780000
7;39000;780000
7;39000;780000
7;39000;780000
7;38999;780000
7;39000;780000
7;39000;780000
7;39000;780000
7;39000;780000
7;39000;780000
7;39000;780000
7;39000;780000
7;39000;780000
7;39000;780000
7;39000;780000
7;39000;780000
7;39000;780000
7;39000;780000
7;39000;780000
7;39000;780000
7;39000;780000
7;38999;780000


THREADS; MESSAGES; WORK-UNITS
8;39000;780000
8;39000;780000
8;39000;780000
8;39000;780000
8;39000;780000
8;39000;780000
8;39000;780000
8;39000;780000
8;39000;780000
8;39000;780000
8;39000;780000
8;39000;780000
8;39000;780000
8;39000;780000
8;39000;780000
8;39000;780000
8;39000;780000
8;39000;780000
8;39000;780000
8;39000;780000
8;39000;780000
8;39000;780000
8;39000;780000
8;39000;780000
8;39000;780000


THREADS; MESSAGES; WORK-UNITS
9;39000;780000
9;39000;780000
9;39000;780000
9;39000;780000
9;39000;780000
9;39000;780000
9;39000;780000
9;39000;780000
9;39000;780000
9;39000;780000
9;39000;780000
9;39000;780000
9;38999;780000
9;39000;780000
9;39000;780000
9;39000;780000
9;39000;780000
9;39000;780000
9;39000;780000
9;39000;780000
9;39000;780000
9;39000;780000
9;39000;780000
9;39000;780000
9;39000;780000


THREADS; MESSAGES; WORK-UNITS
10;38999;780000
10;39000;780000
10;39000;780000
10;39000;780000
10;39000;780000
10;39000;780000
10;39000;780000
10;39000;780000
10;39000;780000
10;39000;780000
10;39000;780000
10;39000;780000
10;39000;780000
10;39000;780000
10;39000;780000
10;39000;780000
10;39000;780000
10;39000;780000
10;39000;780000
10;39000;780000
10;38999;780000
10;39000;780000
10;39000;780000
10;39000;780000
10;39000;780000


THREADS; MESSAGES; WORK-UNITS
11;39000;780000
11;39000;780000
11;39000;780000
11;39000;780000
11;39000;780000
11;39000;780000
11;39000;780000
11;39000;780000
11;39000;780000
11;39000;780000
11;39000;780000
11;39000;780000
11;39000;780000
11;39000;780000
11;39000;780000
11;39000;780000
11;39000;780000
11;39000;780000
11;39000;780000
11;39000;780000
11;39000;780000
11;39000;780000
11;39000;780000
11;39000;780000
11;39000;780000


THREADS; MESSAGES; WORK-UNITS
12;39000;780000
12;39000;780000
12;39000;780000
12;39000;780000
12;39000;780000
12;39000;780000
12;39000;780000
12;39000;780000
12;39000;780000
12;39000;780000
12;39000;780000
12;39000;780000
12;39000;780000
12;39000;780000
12;39000;780000
12;39000;780000
12;39000;780000
12;39000;780000
12;39000;780000
12;39000;780000
12;39000;780000
12;39000;780000
12;39000;780000
12;39000;780000
12;39000;780000


THREADS; MESSAGES; WORK-UNITS
13;39000;780000
13;39000;780000
13;39000;780000
13;39000;780000
13;39000;780000
13;39000;780000
13;39000;780000
13;39000;780000
13;39000;780000
13;39000;780000
13;39000;780000
13;39000;780000
13;39000;780000
13;39000;780000
13;39000;780000
13;39000;780000
13;39000;780000
13;39000;780000
13;39000;780000
13;38999;780000
13;39000;780000
13;39000;780000
13;39000;780000
13;39000;780000
13;39000;780000


THREADS; MESSAGES; WORK-UNITS
14;39000;780000
14;39000;780000
14;39000;780000
14;39000;780000
14;39000;780000
14;38999;780000
14;39000;780000
14;39000;780000
14;39000;780000
14;39000;780000
14;39000;780000
14;39000;780000
14;39000;780000
14;39000;780000
14;39000;780000
14;39000;780000
14;39000;780000
14;39000;780000
14;39000;780000
14;39000;780000
14;39000;780000
14;39000;780000
14;39000;780000
14;39000;780000
14;39000;780000


THREADS; MESSAGES; WORK-UNITS
15;39000;780000
15;39000;780000
15;39000;780000
15;38999;780000
15;39000;780000
15;39000;780000
15;39000;780000
15;39000;780000
15;39000;780000
15;39000;780000
15;39000;780000
15;39000;780000
15;38999;780000
15;39000;780000
15;39000;780000
15;39000;780000
15;39000;780000
15;39000;780000
15;39000;780000
15;39000;780000
15;39000;780000
15;39000;780000
15;39000;780000
15;38999;780000
15;39000;780000


THREADS; MESSAGES; WORK-UNITS
16;39000;780000
16;39000;780000
16;39000;780000
16;39000;780000
16;38999;780000
16;39000;780000
16;39000;780000
16;39000;780000
16;39000;780000
16;39000;780000
16;39000;780000
16;39000;780000
16;39000;780000
16;39000;780000
16;39000;780000
16;39000;780000
16;39000;780000
16;39000;780000
16;39000;780000
16;39000;780000
16;39000;780000
16;39000;780000
16;39000;780000
16;39000;780000
16;39000;780000


THREADS; MESSAGES; WORK-UNITS
17;39000;780000
17;39000;780000
17;39000;780000
17;39000;780000
17;39000;780000
17;39000;780000
17;39000;780000
17;39000;780000
17;39000;780000
17;39000;780000
17;39000;780000
