THREADS; TOTAL MESSAGES; AVERAGE MESSAGES; TOTAL WORK-UNITS; AVERAGE WORK-UNITS 
1;75000;3000;1500000;60000
2;75000;3000;1500000;60000
3;75000;3000;1500000;60000
4;75000;3000;1500000;60000
5;75000;3000;1500000;60000
6;75000;3000;1500000;60000
7;75000;3000;1500000;60000
8;75000;3000;1500000;60000
9;75000;3000;1500000;60000
10;75000;3000;1500000;60000
11;75000;3000;1500000;60000
12;75000;3000;1500000;60000
13;75000;3000;1500000;60000
14;75000;3000;1500000;60000
15;75000;3000;1500000;60000
16;75000;3000;1500000;60000
17;75000;3000;1500000;60000
18;75000;3000;1500000;60000
19;75000;3000;1500000;60000
20;75000;3000;1500000;60000
21;75000;3000;1500000;60000
22;75000;3000;1500000;60000
23;75000;3000;1500000;60000
24;75000;3000;1500000;60000
25;75000;3000;1500000;60000
26;75000;3000;1500000;60000
27;75000;3000;1500000;60000
28;75000;3000;1500000;60000
29;75000;3000;1500000;60000
30;75000;3000;1500000;60000
31;75000;3000;1500000;60000
32;75000;3000;1500000;60000
33;75000;3000;1500000;60000
34;75000;3000;1500000;60000
35;75000;3000;1500000;60000
36;75000;3000;1500000;60000
37;75000;3000;1500000;60000
38;75000;3000;1500000;60000
39;75000;3000;1500000;60000
40;75000;3000;1500000;60000
41;75000;3000;1500000;60000
42;75000;3000;1500000;60000
43;75000;3000;1500000;60000
44;75000;3000;1500000;60000
45;75000;3000;1500000;60000
46;75000;3000;1500000;60000
47;75000;3000;1500000;60000
48;75000;3000;1500000;60000
49;75000;3000;1500000;60000
50;75000;3000;1500000;60000
THREADS; MESSAGES; WORK-UNITS
1;3000;60000
1;3000;60000
1;3000;60000
1;3000;60000
1;3000;60000
1;3000;60000
1;3000;60000
1;3000;60000
1;3000;60000
1;3000;60000
1;3000;60000
1;3000;60000
1;3000;60000
1;3000;60000
1;3000;60000
1;3000;60000
1;3000;60000
1;3000;60000
1;3000;60000
1;3000;60000
1;3000;60000
1;3000;60000
1;3000;60000
1;3000;60000
1;3000;60000


THREADS; MESSAGES; WORK-UNITS
2;3000;60000
2;3000;60000
2;3000;60000
2;3000;60000
2;3000;60000
2;3000;60000
2;3000;60000
2;3000;60000
2;3000;60000
2;3000;60000
2;3000;60000
2;3000;60000
2;3000;60000
2;3000;60000
2;3000;60000
2;3000;60000
2;3000;60000
2;3000;60000
2;3000;60000
2;3000;60000
2;3000;60000
2;3000;60000
2;3000;60000
2;3000;60000
2;3000;60000


THREADS; MESSAGES; WORK-UNITS
3;3000;60000
3;3000;60000
3;3000;60000
3;3000;60000
3;3000;60000
3;3000;60000
3;3000;60000
3;3000;60000
3;3000;60000
3;3000;60000
3;3000;60000
3;3000;60000
3;3000;60000
3;3000;60000
3;3000;60000
3;3000;60000
3;3000;60000
3;3000;60000
3;3000;60000
3;3000;60000
3;3000;60000
3;3000;60000
3;3000;60000
3;3000;60000
3;3000;60000


THREADS; MESSAGES; WORK-UNITS
4;3000;60000
4;3000;60000
4;3000;60000
4;3000;60000
4;3000;60000
4;3000;60000
4;3000;60000
4;3000;60000
4;3000;60000
4;3000;60000
4;3000;60000
4;3000;60000
4;3000;60000
4;3000;60000
4;3000;60000
4;3000;60000
4;3000;60000
4;3000;60000
4;3000;60000
4;3000;60000
