THREADS; TOTAL MESSAGES; AVERAGE MESSAGES; TOTAL WORK-UNITS; AVERAGE WORK-UNITS 
1;107773;4310;5497428;219897
2;811490;32459;16359299;654371
3;820559;32822;16479236;659169
4;824092;32963;16496937;659877
5;824995;32999;16500000;660000
6;824997;32999;16500000;660000
7;824993;32999;16500000;660000
8;824996;32999;16500000;660000
9;824999;32999;16500000;660000
10;824997;32999;16500000;660000
11;824995;32999;16500000;660000
12;824997;32999;16500000;660000
13;825000;33000;16500000;660000
14;824999;32999;16500000;660000
15;824998;32999;16500000;660000
16;825000;33000;16500000;660000
17;824998;32999;16500000;660000
18;825000;33000;16500000;660000
19;825000;33000;16500000;660000
20;824995;32999;16500000;660000
21;825000;33000;16500000;660000
22;825000;33000;16500000;660000
23;825000;33000;16500000;660000
24;824999;32999;16500000;660000
25;824999;32999;16500000;660000
26;824999;32999;16500000;660000
27;824999;32999;16500000;660000
28;825000;33000;16500000;660000
29;825000;33000;16500000;660000
30;824997;32999;16500000;660000
31;825000;33000;16500000;660000
32;824998;32999;16500000;660000
33;825000;33000;16500000;660000
34;825000;33000;16500000;660000
35;825000;33000;16500000;660000
36;824999;32999;16500000;660000
37;825000;33000;16500000;660000
38;824998;32999;16500000;660000
39;824995;32999;16500000;660000
40;824999;32999;16500000;660000
41;825000;33000;16500000;660000
42;824999;32999;16500000;660000
43;825000;33000;16500000;660000
44;825000;33000;16500000;660000
45;824999;32999;16500000;660000
46;824999;32999;16500000;660000
47;825000;33000;16500000;660000
48;825000;33000;16500000;660000
49;824999;32999;16500000;660000
50;825000;33000;16500000;660000
THREADS; MESSAGES; WORK-UNITS
1;4112;220425
1;4427;220637
1;4776;229207
1;4870;230106
1;4266;219548
1;4243;215702
1;4779;224098
1;4227;220430
1;4028;206910
1;4284;220019
1;3724;204001
1;3704;210083
1;4107;216209
1;4718;227188
1;4264;218782
1;4040;222341
1;4248;216573
1;4732;224538
1;4095;216948
1;4745;227489
1;4204;223066
1;4088;216070
1;4205;221023
1;4761;225893
1;4126;220142


THREADS; MESSAGES; WORK-UNITS
2;32458;654259
2;32459;654699
2;32462;654728
2;32463;654809
2;32459;654325
2;32462;653875
2;32457;653995
2;32458;653432
2;32460;654403
2;32457;654768
2;32460;654835
2;32458;654594
2;32458;654539
2;32460;653959
2;32464;653976
2;32463;654002
2;32457;654527
2;32459;654560
2;32458;653561
2;32458;654782
2;32459;654170
2;32465;654331
2;32457;655117
2;32458;654484
2;32461;654569


THREADS; MESSAGES; WORK-UNITS
3;32999;660000
3;32610;659406
3;33000;660000
3;32857;659859
3;32999;660000
3;33000;660000
3;33000;660000
3;33000;660000
3;32463;656331
3;32463;655051
3;33000;660000
3;32463;655355
3;33000;660000
3;32571;658563
3;32545;659153
3;33000;660000
3;33000;660000
3;33000;660000
3;32505;657713
3;33000;660000
3;33000;660000
3;32561;659101
3;33000;660000
3;33000;660000
3;32523;658704


THREADS; MESSAGES; WORK-UNITS
4;32475;657452
4;33000;660000
4;33000;660000
4;33000;660000
4;33000;660000
4;33000;660000
4;32621;659485
4;32999;660000
4;33000;660000
4;32999;660000
4;33000;660000
4;33000;660000
4;33000;660000
4;33000;660000
4;33000;660000
4;33000;660000
4;32999;660000
4;33000;660000
4;33000;660000
4;33000;660000
4;33000;660000
4;32999;660000
4;33000;660000
4;33000;660000
4;33000;660000


THREADS; MESSAGES; WORK-UNITS
5;32999;660000
5;33000;660000
5;32999;660000
5;33000;660000
5;32999;660000
5;33000;660000
5;33000;660000
5;33000;660000
5;33000;660000
5;33000;660000
5;33000;660000
5;33000;660000
5;33000;660000
5;33000;660000
5;33000;660000
5;33000;660000
5;33000;660000
5;33000;660000
5;33000;660000
5;33000;660000
5;33000;660000
5;33000;660000
5;32998;660000
5;33000;660000
5;33000;660000


THREADS; MESSAGES; WORK-UNITS
6;33000;660000
6;33000;660000
6;33000;660000
6;33000;660000
6;32999;660000
6;33000;660000
6;33000;660000
6;33000;660000
6;33000;660000
6;33000;660000
6;33000;660000
6;33000;660000
6;33000;660000
6;33000;660000
6;33000;660000
6;33000;660000
6;33000;660000
6;33000;660000
6;33000;660000
6;33000;660000
6;33000;660000
6;33000;660000
6;32999;660000
6;32999;660000
6;33000;660000


THREADS; MESSAGES; WORK-UNITS
7;33000;660000
7;33000;660000
7;33000;660000
7;33000;660000
7;33000;660000
7;33000;660000
7;33000;660000
7;33000;660000
7;33000;660000
7;33000;660000
7;33000;660000
7;33000;660000
7;33000;660000
7;32999;660000
7;32999;660000
7;32999;660000
7;32999;660000
7;32999;660000
7;32999;660000
7;33000;660000
7;33000;660000
7;33000;660000
7;32999;660000
7;33000;660000
7;33000;660000


THREADS; MESSAGES; WORK-UNITS
8;32999;660000
8;33000;660000
8;33000;660000
8;33000;660000
8;33000;660000
8;33000;660000
8;33000;660000
8;33000;660000
8;33000;660000
8;32999;660000
8;33000;660000
8;33000;660000
8;33000;660000
8;33000;660000
8;32999;660000
8;32999;660000
8;33000;660000
8;33000;660000
8;33000;660000
8;33000;660000
8;33000;660000
8;33000;660000
8;33000;660000
8;33000;660000
8;33000;660000


THREADS; MESSAGES; WORK-UNITS
9;33000;660000
9;33000;660000
9;33000;660000
9;33000;660000
9;33000;660000
9;33000;660000
9;33000;660000
9;33000;660000
9;33000;660000
9;33000;660000
9;33000;660000
9;33000;660000
9;33000;660000
9;33000;660000
9;33000;660000
9;33000;660000
9;33000;660000
9;33000;660000
9;33000;660000
9;33000;660000
9;33000;660000
9;32999;660000
9;33000;660000
9;33000;660000
9;33000;660000


THREADS; MESSAGES; WORK-UNITS
10;33000;660000
10;33000;660000
10;33000;660000
10;33000;660000
10;32999;660000
10;33000;660000
10;33000;660000
10;33000;660000
10;33000;660000
10;33000;660000
10;33000;660000
10;32999;660000
10;33000;660000
10;33000;660000
10;33000;660000
10;33000;660000
10;33000;660000
10;33000;660000
10;33000;660000
10;33000;660000
10;33000;660000
10;33000;660000
10;33000;660000
10;32999;660000
10;33000;660000


THREADS; MESSAGES; WORK-UNITS
11;33000;660000
11;33000;660000
11;33000;660000
11;33000;660000
11;33000;660000
11;33000;660000
11;33000;660000
11;33000;660000
11;33000;660000
11;33000;660000
11;32999;660000
11;32999;660000
11;33000;660000
11;33000;660000
11;33000;660000
11;33000;660000
11;32999;660000
11;33000;660000
11;33000;660000
11;33000;660000
11;32999;660000
11;33000;660000
11;33000;660000
11;33000;660000
11;32999;660000


THREADS; MESSAGES; WORK-UNITS
12;33000;660000
12;33000;660000
12;33000;660000
12;33000;660000
12;33000;660000
12;33000;660000
12;32999;660000
12;33000;660000
12;33000;660000
12;33000;660000
12;33000;660000
12;33000;660000
12;33000;660000
12;33000;660000
12;32999;660000
12;33000;660000
12;33000;660000
12;33000;660000
12;32999;660000
12;33000;660000
12;33000;660000
12;33000;660000
12;33000;660000
12;33000;660000
12;33000;660000


THREADS; MESSAGES; WORK-UNITS
13;33000;660000
13;33000;660000
13;33000;660000
13;33000;660000
13;33000;660000
13;33000;660000
13;33000;660000
13;33000;660000
13;33000;660000
13;33000;660000
13;33000;660000
13;33000;660000
13;33000;660000
13;33000;660000
13;33000;660000
13;33000;660000
13;33000;660000
13;33000;660000
13;33000;660000
13;33000;660000
13;33000;660000
13;33000;660000
13;33000;660000
13;33000;660000
13;33000;660000


THREADS; MESSAGES; WORK-UNITS
14;33000;660000
14;33000;660000
14;33000;660000
14;33000;660000
14;33000;660000
14;33000;660000
14;33000;660000
14;32999;660000
14;33000;660000
14;33000;660000
14;33000;660000
14;33000;660000
14;33000;660000
14;33000;660000
14;33000;660000
14;33000;660000
14;33000;660000
14;33000;660000
14;33000;660000
14;33000;660000
14;33000;660000
14;33000;660000
14;33000;660000
14;33000;660000
14;33000;660000


THREADS; MESSAGES; WORK-UNITS
15;33000;660000
15;33000;660000
15;33000;660000
15;33000;660000
15;33000;660000
15;33000;660000
15;33000;660000
15;33000;660000
15;33000;660000
