THREADS; TOTAL MESSAGES; AVERAGE MESSAGES; TOTAL WORK-UNITS; AVERAGE WORK-UNITS 
1;0;0;4749102;189964
2;3;0;8170848;326833
3;40;1;12047967;481918
4;44;1;9831895;393275
5;50;2;8786342;351453
6;2969;118;9180247;367209
7;28792;1151;12450554;498022
8;48754;1950;12354091;494163
9;58400;2336;12104942;484197
10;69434;2777;11886887;475475
11;73744;2949;11859403;474376
12;72214;2888;11960646;478425
13;67983;2719;11949523;477980
14;73758;2950;11792598;471703
15;72682;2907;11617603;464704
16;75506;3020;11579900;463196
17;84407;3376;11575287;463011
18;85177;3407;11330694;453227
19;86704;3468;11148420;445936
20;93569;3742;11150254;446010
21;91823;3672;11136297;445451
22;97998;3919;11092519;443700
23;101042;4041;10750880;430035
24;103818;4152;10812864;432514
25;104102;4164;10786750;431470
26;98665;3946;10679367;427174
27;105324;4212;11053980;442159
28;105901;4236;10963162;438526
29;97551;3902;10731984;429279
30;103149;4125;10920199;436807
31;99791;3991;10873181;434927
32;106076;4243;10945487;437819
33;104933;4197;10868764;434750
34;104483;4179;10983583;439343
35;101114;4044;10987556;439502
36;95119;3804;10751429;430057
37;93002;3720;10894276;435771
38;94324;3772;10842116;433684
39;86902;3476;10588494;423539
40;90615;3624;10942004;437680
41;95222;3808;10915323;436612
42;99703;3988;11017515;440700
43;93046;3721;11062550;442502
44;87344;3493;10827868;433114
45;93035;3721;11071432;442857
46;95723;3828;11081502;443260
47;88448;3537;10596994;423879
48;95749;3829;11020968;440838
49;84625;3385;10792276;431691
50;98292;3931;11125733;445029
THREADS; MESSAGES; WORK-UNITS
1;0;184383
1;0;200098
1;0;181209
1;0;197075
1;0;184685
1;0;190898
1;0;186806
1;0;191850
1;0;191870
1;0;191263
1;0;190593
1;0;185742
1;0;193844
1;0;184566
1;0;202817
1;0;191856
1;0;190260
1;0;183339
1;0;191602
1;0;181986
1;0;201006
1;0;179154
1;0;195889
1;0;173787
1;0;202524


THREADS; MESSAGES; WORK-UNITS
2;0;340168
2;1;392536
2;0;345279
2;0;352531
2;0;359548
2;0;333382
2;0;294430
2;0;277676
2;0;280242
2;0;352475
2;0;305654
2;0;350726
2;0;330582
2;0;310388
2;0;310729
2;0;340814
2;0;306693
2;0;299659
2;1;369664
2;0;327793
2;0;352723
2;0;319929
2;1;327639
2;0;287916
2;0;301672


THREADS; MESSAGES; WORK-UNITS
3;1;522420
3;3;505473
3;1;489919
3;3;489084
3;2;489258
3;2;488783
3;1;500323
3;2;490754
3;3;423527
3;1;489414
3;3;489283
3;1;488807
3;1;488734
3;0;527284
3;1;487382
3;1;492759
3;1;488956
3;1;398134
3;1;479081
3;1;446313
3;3;476736
3;1;485001
3;3;477162
3;1;489154
3;2;444226


THREADS; MESSAGES; WORK-UNITS
4;2;394903
4;2;389365
4;2;405295
4;2;385408
4;1;392909
4;0;410648
4;2;392771
4;0;385228
4;2;391011
4;1;390064
4;4;390387
4;3;389319
4;4;386278
4;2;390257
4;0;410493
4;1;390032
4;2;389735
4;2;390242
4;1;391335
4;2;390313
4;1;385273
4;2;409614
4;0;386247
4;4;389482
4;2;405286


THREADS; MESSAGES; WORK-UNITS
5;2;350599
5;1;347255
5;2;350645
5;1;352251
5;2;350290
5;2;350341
5;2;351272
5;1;350885
5;3;349966
5;2;348543
5;3;354635
5;2;354586
5;2;351634
5;3;350982
5;2;352506
5;3;351409
5;2;352267
5;1;352174
5;2;352485
5;2;351075
5;1;351926
5;2;352382
5;2;349250
5;3;351998
5;2;354986


THREADS; MESSAGES; WORK-UNITS
6;320;402695
6;7;384901
6;10;353987
6;2;380514
6;4;366607
6;833;389243
6;605;403618
6;0;350901
6;292;391579
