THREADS; TOTAL MESSAGES; AVERAGE MESSAGES; TOTAL WORK-UNITS; AVERAGE WORK-UNITS 
1;0;0;4357646;174305
2;0;0;8756894;350275
3;1;0;8952105;358084
4;51;2;15921848;636873
5;56;2;17905113;716204
6;69;2;17256340;690253
7;97;3;16158918;646356
8;116;4;15319279;612771
9;93;3;14940428;597617
10;89;3;15196499;607859
11;90;3;15069098;602763
12;83;3;15039590;601583
13;74;2;14938265;597530
14;51;2;15285592;611423
15;58;2;15120551;604822
16;79;3;14937517;597500
17;64;2;15157299;606291
18;59;2;14884809;595392
19;49;1;14904283;596171
20;63;2;14796416;591856
21;21;0;14426870;577074
22;34;1;14786350;591454
23;38;1;14778882;591155
24;40;1;14883233;595329
25;44;1;14680161;587206
26;26;1;14876959;595078
27;63;2;14544606;581784
28;28;1;14866010;594640
29;52;2;14562595;582503
30;51;2;14789844;591593
31;68;2;14866705;594668
32;41;1;14817423;592696
33;51;2;14791084;591643
34;106;4;14743790;589751
35;64;2;15049224;601968
36;119;4;14847770;593910
37;138;5;14561164;582446
38;145;5;14742630;589705
39;101;4;15135951;605438
40;117;4;14948357;597934
41;110;4;14953175;598127
42;88;3;15037315;601492
43;94;3;14965650;598626
44;98;3;14923957;596958
45;96;3;14873663;594946
46;138;5;15166710;606668
47;85;3;14981553;599262
48;97;3;14998957;599958
49;99;3;15068581;602743
50;82;3;14997212;599888
THREADS; MESSAGES; WORK-UNITS
1;0;166460
1;0;183206
1;0;180456
1;0;185814
1;0;186542
1;0;182447
1;0;182972
1;0;176117
1;0;182130
1;0;182503
1;0;178954
1;0;181283
1;0;181481
1;0;180206
1;0;166706
1;0;166452
1;0;165083
1;0;165971
1;0;165030
1;0;166904
1;0;167151
1;0;166180
1;0;166432
1;0;165415
1;0;165751


THREADS; MESSAGES; WORK-UNITS
2;0;356055
2;0;352047
2;0;344792
2;0;350485
2;0;352440
2;0;349440
2;0;348738
2;0;347733
2;0;337285
2;0;349067
2;0;349987
2;0;354682
2;0;349198
2;0;351911
2;0;350495
2;0;352324
2;0;352271
2;0;352899
2;0;344402
2;0;350329
2;0;354408
2;0;352319
2;0;353592
2;0;351875
2;0;348120


THREADS; MESSAGES; WORK-UNITS
3;0;368396
3;0;343422
3;0;364348
3;0;374787
3;0;333183
3;0;341416
3;0;376183
3;0;369481
3;0;390468
3;0;366982
3;1;332428
3;0;356660
3;0;374924
3;0;347178
3;0;376155
3;0;341471
3;0;321765
3;0;350453
3;0;386264
3;0;339648
3;0;355269
3;0;376340
3;0;403045
3;0;338975
3;0;322864


THREADS; MESSAGES; WORK-UNITS
4;2;628285
4;3;635456
4;1;637193
4;2;643342
4;3;634235
4;4;651426
4;2;614965
4;3;645933
4;1;639907
4;2;651296
4;3;647653
4;1;629822
4;0;627787
4;2;652606
4;2;627270
4;3;643319
4;2;644066
4;1;631985
4;1;636495
4;2;625210
4;2;635315
4;4;623382
4;2;640948
4;2;653273
4;1;620679


THREADS; MESSAGES; WORK-UNITS
5;3;739313
5;3;721342
5;1;721921
5;2;724886
5;2;729496
5;3;727697
5;3;716700
5;0;720211
5;3;728934
5;1;711442
5;3;708383
5;3;707972
5;5;717551
5;1;731351
5;4;679347
5;2;719292
5;2;725321
5;2;704396
5;1;680613
5;0;715604
5;1;704802
5;2;722851
5;4;724563
5;1;698799
5;4;722326


THREADS; MESSAGES; WORK-UNITS
6;2;711062
6;4;645888
6;3;693116
6;5;688296
6;1;711189
6;4;634752
6;5;693796
6;3;693610
6;4;717006
6;3;634435
6;1;716115
6;4;716671
6;2;633995
6;1;711133
6;2;716957
6;1;717333
6;4;688200
6;4;657709
6;2;636398
6;5;694262
6;5;711077
6;0;693392
6;2;717110
6;0;711369
6;2;711469


THREADS; MESSAGES; WORK-UNITS
7;1;689177
7;4;659216
7;3;666586
7;7;684623
7;4;612205
7;1;659212
7;2;606132
7;3;634149
7;2;634498
7;3;606732
7;6;606528
7;4;689796
7;2;659146
7;7;658940
7;7;659031
7;3;612483
7;6;688392
7;6;659826
7;4;606445
7;0;658694
7;5;630354
7;3;606170
7;5;646673
7;3;659863
7;6;664047


THREADS; MESSAGES; WORK-UNITS
8;4;579865
8;3;612142
8;2;612554
8;4;617331
8;3;675535
8;4;599980
8;6;602102
8;3;594869
8;7;607811
8;4;608197
8;6;606439
8;5;589624
8;4;648289
8;5;608174
8;1;608521
8;9;648388
8;0;618615
8;7;608355
8;2;639216
8;6;608299
8;5;608044
8;8;581696
8;9;613846
8;6;612930
8;3;608457


