THREADS; TOTAL MESSAGES; AVERAGE MESSAGES; TOTAL WORK-UNITS; AVERAGE WORK-UNITS 
1;148469;5938;5919600;236784
2;664205;26568;13398886;535955
3;668780;26751;13469334;538773
4;675000;27000;13500000;540000
5;674999;26999;13500000;540000
6;674997;26999;13500000;540000
7;674997;26999;13500000;540000
8;674999;26999;13500000;540000
9;674998;26999;13500000;540000
10;674998;26999;13500000;540000
11;675000;27000;13500000;540000
12;674997;26999;13500000;540000
13;674999;26999;13500000;540000
14;675000;27000;13500000;540000
15;674999;26999;13500000;540000
16;674997;26999;13500000;540000
17;675000;27000;13500000;540000
18;674997;26999;13500000;540000
19;674996;26999;13500000;540000
20;675000;27000;13500000;540000
21;675000;27000;13500000;540000
22;675000;27000;13500000;540000
23;675000;27000;13500000;540000
24;674999;26999;13500000;540000
25;674999;26999;13500000;540000
26;675000;27000;13500000;540000
27;674999;26999;13500000;540000
28;675000;27000;13500000;540000
29;675000;27000;13500000;540000
30;674999;26999;13500000;540000
31;675000;27000;13500000;540000
32;674998;26999;13500000;540000
33;674998;26999;13500000;540000
34;675000;27000;13500000;540000
35;674999;26999;13500000;540000
36;674999;26999;13500000;540000
37;674999;26999;13500000;540000
38;674998;26999;13500000;540000
39;674999;26999;13500000;540000
40;674999;26999;13500000;540000
41;675000;27000;13500000;540000
42;674999;26999;13500000;540000
43;674998;26999;13500000;540000
44;674998;26999;13500000;540000
45;674999;26999;13500000;540000
46;675000;27000;13500000;540000
47;674998;26999;13500000;540000
48;674997;26999;13500000;540000
49;674999;26999;13500000;540000
50;674999;26999;13500000;540000
THREADS; MESSAGES; WORK-UNITS
1;5888;232875
1;5353;222479
1;5947;240038
1;6233;244548
1;5886;238746
1;5834;236856
1;5886;239462
1;5677;232803
1;5905;236664
1;5844;235057
1;6057;239911
1;6261;240689
1;5893;236864
1;5929;231653
1;6010;232827
1;6250;240863
1;5919;231531
1;5779;236703
1;5658;238611
1;5769;233098
1;5849;236999
1;6105;242650
1;6745;245134
1;5824;233547
1;5968;238992


THREADS; MESSAGES; WORK-UNITS
2;26560;535731
2;26566;535461
2;26564;535667
2;26560;535629
2;26562;535976
2;26563;535276
2;26559;535687
2;26585;538053
2;26560;535795
2;26557;535369
2;26562;535426
2;26559;536365
2;26559;536159
2;26563;535449
2;26564;535748
2;26557;534936
2;26710;539242
2;26565;535829
2;26565;536436
2;26565;535722
2;26564;535327
2;26558;536038
2;26561;536369
2;26560;535995
2;26557;535201


THREADS; MESSAGES; WORK-UNITS
3;26599;538459
3;27000;540000
3;26561;536008
3;26563;536330
3;27000;540000
3;26640;539195
3;26595;538318
3;26653;538998
3;27000;540000
3;27000;540000
3;26999;540000
3;26581;537922
3;27000;540000
3;26563;536087
3;26681;539538
3;26625;538906
3;26626;538970
3;26986;539999
3;27000;540000
3;26671;539407
3;26560;536260
3;26561;536530
3;27000;540000
3;26640;539146
3;26676;539261


THREADS; MESSAGES; WORK-UNITS
4;27000;540000
4;27000;540000
4;27000;540000
4;27000;540000
4;27000;540000
4;27000;540000
4;27000;540000
4;27000;540000
4;27000;540000
4;27000;540000
4;27000;540000
4;27000;540000
4;27000;540000
4;27000;540000
4;27000;540000
4;27000;540000
4;27000;540000
4;27000;540000
4;27000;540000
4;27000;540000
