THREADS; TOTAL MESSAGES; AVERAGE MESSAGES; TOTAL WORK-UNITS; AVERAGE WORK-UNITS 
1;23710;948;4953889;198155
2;183092;7323;9020045;360801
3;629688;25187;16797260;671890
4;1401420;56056;28253762;1130150
5;1402384;56095;28336232;1133449
6;1405049;56201;28380370;1135214
7;1404712;56188;28398503;1135940
8;1422925;56917;28495552;1139822
9;1405351;56214;28391175;1135647
10;1407740;56309;28415002;1136600
11;1415262;56610;28461492;1138459
12;1424053;56962;28498173;1139926
13;1421770;56870;28494083;1139763
14;1422205;56888;28488398;1139535
15;1423459;56938;28497298;1139891
16;1423275;56931;28496095;1139843
17;1422269;56890;28490155;1139606
18;1421092;56843;28482774;1139310
19;1422671;56906;28485157;1139406
20;1423221;56928;28494786;1139791
21;1422345;56893;28491077;1139643
22;1420396;56815;28487125;1139485
23;1422607;56904;28495113;1139804
24;1423357;56934;28496090;1139843
25;1423212;56928;28491684;1139667
26;1423429;56937;28497440;1139897
27;1423859;56954;28498415;1139936
28;1422954;56918;28491628;1139665
29;1422376;56895;28489762;1139590
30;1422206;56888;28490290;1139611
31;1419814;56792;28489718;1139588
32;1421008;56840;28487483;1139499
33;1418846;56753;28478117;1139124
34;1420916;56836;28477611;1139104
35;1418252;56730;28470317;1138812
36;1423740;56949;28496594;1139863
37;1421046;56841;28491784;1139671
38;1420312;56812;28485739;1139429
39;1423331;56933;28491352;1139654
40;1419547;56781;28472869;1138914
41;1421205;56848;28492301;1139692
42;1420877;56835;28491842;1139673
43;1420293;56811;28481354;1139254
44;1417789;56711;28485771;1139430
45;1417942;56717;28465694;1138627
46;1418319;56732;28477060;1139082
47;1420105;56804;28489559;1139582
48;1423025;56921;28491931;1139677
49;1419888;56795;28483685;1139347
50;1419917;56796;28483693;1139347
THREADS; MESSAGES; WORK-UNITS
1;950;204800
1;920;194069
1;997;203648
1;938;186651
1;935;203054
1;923;196538
1;987;201160
1;1000;203497
1;936;200525
1;950;197546
1;951;201916
1;977;200601
1;934;193491
1;950;197159
1;1001;205285
1;961;202104
1;913;197025
1;918;195833
1;935;194172
1;917;196485
1;935;195853
1;906;195521
1;976;201125
1;950;190155
1;950;195676


THREADS; MESSAGES; WORK-UNITS
2;7435;363970
2;7364;362859
2;7306;367309
2;6898;350300
2;7523;363557
2;7365;363310
2;7355;361822
2;7420;361633
2;7477;363391
2;7312;360763
2;7488;363766
2;7447;359082
2;7480;364289
2;7545;363354
2;7501;363749
2;7449;358888
2;7406;365659
2;6283;343927
2;7419;363210
2;7322;355981
2;7557;360253
2;6415;350119
2;7409;362363
2;7487;363513
2;7429;362978


THREADS; MESSAGES; WORK-UNITS
3;24745;657905
3;26494;682110
3;28615;727928
3;23978;665435
3;21437;618856
3;26884;697288
3;27805;712689
3;26084;683036
3;27771;711296
3;24007;664161
3;22964;638459
3;22145;613754
3;20578;609496
3;26178;683891
3;27812;720430
3;28321;728468
3;26932;693729
3;26091;686517
3;26100;691565
3;27636;712180
3;27634;716225
3;20875;586685
3;25584;674521
3;20941;589624
3;22077;631012


THREADS; MESSAGES; WORK-UNITS
4;56065;1129706
4;56049;1129526
4;56065;1130036
4;56066;1131416
4;56064;1130465
4;56050;1128779
4;56051;1131047
4;56064;1130341
4;56050;1128273
4;56049;1130255
4;56049;1127529
4;56049;1129627
4;56065;1130945
4;56064;1130064
4;56055;1130456
4;56062;1131164
4;56064;1130957
4;56048;1129359
4;56048;1131374
4;56064;1129924
4;56065;1131310
4;56050;1129837
4;56050;1129332
4;56065;1131337
4;56049;1130703


THREADS; MESSAGES; WORK-UNITS
5;56168;1138733
5;56074;1131825
5;56301;1139217
5;56078;1131654
5;56072;1131403
5;56075;1132093
5;56081;1131305
5;56079;1133442
5;56075;1132185
5;56070;1133301
5;56119;1137822
5;56195;1139027
5;56077;1132472
5;56080;1131571
5;56081;1132866
5;56076;1131503
5;56072;1131711
5;56050;1132216
5;56074;1133189
5;56080;1133133
5;56075;1131991
5;56071;1132133
5;56122;1138212
5;56069;1131553
5;56070;1131675


THREADS; MESSAGES; WORK-UNITS
6;56074;1132949
6;56165;1138385
6;57000;1140000
6;56194;1138614
6;56069;1131908
6;56103;1135815
6;56075;1132876
6;56114;1137279
6;56072;1132486
6;56075;1132953
6;56077;1132439
6;56335;1139119
6;56072;1132373
6;56074;1133002
6;56075;1133485
6;56153;1138805
6;56657;1139566
6;56074;1134931
6;57000;1140000
6;56071;1132845
6;56141;1137411
6;56078;1132006
6;56152;1137581
6;56076;1131740
6;56073;1131802


THREADS; MESSAGES; WORK-UNITS
7;56076;1132671
7;56110;1137071
7;56127;1137783
7;56134;1138263
7;56142;1138413
7;56079;1133826
7;56078;1132992
7;56075;1132200
7;56075;1132819
7;56132;1138753
7;56098;1138096
7;57000;1140000
7;56076;1133049
7;56120;1138010
7;56109;1138517
7;56081;1132980
7;56835;1139803
7;56622;1139286
7;56074;1132078
7;56072;1132161
7;56114;1137913
7;56124;1137931
7;56072;1132828
7;56211;1138644
7;56076;1132416


THREADS; MESSAGES; WORK-UNITS
8;57000;1140000
8;57000;1140000
8;57000;1140000
8;57000;1140000
8;57000;1140000
8;57000;1140000
8;57000;1140000
8;56998;1140000
8;57000;1140000
8;57000;1140000
8;56998;1140000
8;57000;1140000
8;56129;1137331
8;57000;1140000
8;57000;1140000
8;57000;1140000
8;56999;1140000
8;56135;1138785
8;57000;1140000
8;57000;1140000
8;57000;1140000
8;57000;1140000
8;57000;1140000
8;56668;1139436
8;56998;1140000


THREADS; MESSAGES; WORK-UNITS
9;56119;1137579
9;56084;1133084
9;56557;1139244
9;56137;1138017
9;56083;1133284
9;56125;1138317
9;57000;1140000
9;56084;1134006
9;56083;1132354
9;56083;1132154
9;56157;1138957
9;56086;1135415
9;56082;1132915
9;56083;1134292
9;56082;1132700
9;56080;1132526
9;56085;1133731
9;56083;1132830
9;57000;1140000
9;56742;1139689
9;56116;1136910
9;56127;1138273
9;56079;1134399
9;56110;1136415
9;56084;1134084


THREADS; MESSAGES; WORK-UNITS
10;56088;1134696
10;56086;1132690
10;56504;1139341
10;56086;1134965
10;56082;1132868
10;57000;1140000
10;56372;1139047
10;56116;1137709
10;56112;1138296
10;56086;1133314
10;56118;1138087
10;56087;1133128
10;56085;1132043
10;56083;1134217
10;57000;1140000
10;56159;1138115
10;56077;1132979
10;56999;1140000
10;57000;1140000
10;56084;1134681
10;56999;1140000
10;56082;1135252
10;56245;1138879
10;56089;1137393
10;56101;1137302


THREADS; MESSAGES; WORK-UNITS
11;57000;1140000
11;57000;1140000
11;56271;1139066
11;56089;1133589
11;56192;1138695
11;56999;1140000
11;56999;1140000
11;57000;1140000
11;56094;1135309
11;56075;1132455
11;56278;1139164
11;56083;1132242
11;56093;1137458
11;57000;1140000
11;56112;1137849
11;56999;1140000
11;56999;1140000
11;57000;1140000
11;57000;1140000
11;56732;1139815
11;56121;1137744
11;57000;1140000
11;57000;1140000
11;56127;1138106
11;56999;1140000


THREADS; MESSAGES; WORK-UNITS
12;56999;1140000
12;57000;1140000
12;57000;1140000
12;56952;1139952
12;56999;1140000
12;57000;1140000
12;57000;1140000
12;57000;1140000
12;57000;1140000
12;57000;1140000
12;57000;1140000
12;57000;1140000
12;57000;1140000
12;57000;1140000
12;57000;1140000
12;56999;1140000
12;56109;1138221
12;57000;1140000
12;57000;1140000
12;56999;1140000
12;56998;1140000
12;56998;1140000
12;57000;1140000
12;57000;1140000
12;57000;1140000


THREADS; MESSAGES; WORK-UNITS
13;56999;1140000
13;57000;1140000
13;57000;1140000
13;56357;1139142
13;57000;1140000
13;57000;1140000
13;57000;1140000
13;56167;1138631
13;57000;1140000
13;56999;1140000
13;57000;1140000
13;56129;1138101
13;56999;1140000
13;57000;1140000
13;57000;1140000
13;57000;1140000
13;57000;1140000
13;57000;1140000
13;57000;1140000
13;56120;1138209
13;57000;1140000
13;57000;1140000
13;57000;1140000
13;57000;1140000
13;57000;1140000


THREADS; MESSAGES; WORK-UNITS
14;57000;1140000
14;56999;1140000
14;56369;1139024
14;57000;1140000
14;57000;1140000
14;56989;1139983
14;57000;1140000
14;57000;1140000
14;56998;1140000
14;57000;1140000
14;56082;1132692
14;57000;1140000
14;57000;1140000
14;57000;1140000
14;57000;1140000
14;56999;1140000
14;57000;1140000
14;57000;1140000
14;56113;1137155
14;57000;1140000
14;56999;1140000
14;57000;1140000
14;56657;1139544
14;57000;1140000
14;57000;1140000


THREADS; MESSAGES; WORK-UNITS
15;57000;1140000
15;56999;1140000
15;57000;1140000
15;57000;1140000
15;57000;1140000
15;56642;1139507
15;56847;1139837
15;57000;1140000
15;57000;1140000
15;57000;1140000
15;57000;1140000
15;57000;1140000
15;56827;1139797
15;57000;1140000
15;57000;1140000
15;57000;1140000
15;57000;1140000
15;57000;1140000
15;57000;1140000
15;57000;1140000
15;57000;1140000
15;56998;1140000
15;57000;1140000
15;56999;1140000
15;56147;1138157


THREADS; MESSAGES; WORK-UNITS
16;57000;1140000
16;57000;1140000
16;57000;1140000
16;57000;1140000
16;57000;1140000
16;57000;1140000
16;56999;1140000
16;57000;1140000
16;57000;1140000
16;57000;1140000
16;57000;1140000
16;57000;1140000
16;57000;1140000
16;56163;1138504
16;57000;1140000
16;57000;1140000
16;57000;1140000
16;56116;1137591
16;56998;1140000
16;57000;1140000
16;57000;1140000
16;56999;1140000
16;57000;1140000
16;57000;1140000
16;57000;1140000


THREADS; MESSAGES; WORK-UNITS
17;56877;1139889
17;56999;1140000
17;57000;1140000
17;56146;1138278
17;56095;1133834
17;57000;1140000
17;57000;1140000
17;57000;1140000
17;57000;1140000
17;57000;1140000
17;57000;1140000
17;57000;1140000
17;57000;1140000
17;57000;1140000
17;57000;1140000
17;57000;1140000
17;57000;1140000
17;57000;1140000
17;57000;1140000
17;57000;1140000
17;56153;1138154
17;56999;1140000
17;57000;1140000
17;57000;1140000
17;57000;1140000


THREADS; MESSAGES; WORK-UNITS
18;56999;1140000
18;57000;1140000
18;57000;1140000
18;56484;1139368
18;57000;1140000
18;56999;1140000
18;57000;1140000
18;57000;1140000
18;57000;1140000
18;57000;1140000
18;57000;1140000
18;57000;1140000
18;57000;1140000
18;57000;1140000
18;56180;1138629
18;56999;1140000
18;56273;1138959
18;57000;1140000
18;56091;1133259
18;56999;1140000
18;57000;1140000
18;57000;1140000
18;56069;1132559
18;57000;1140000
18;56999;1140000


THREADS; MESSAGES; WORK-UNITS
19;57000;1140000
19;56071;1132821
19;56548;1139300
19;57000;1140000
19;56999;1140000
19;57000;1140000
19;57000;1140000
19;57000;1140000
19;57000;1140000
19;57000;1140000
19;56999;1140000
19;56061;1133036
19;57000;1140000
19;56999;1140000
19;57000;1140000
19;57000;1140000
19;57000;1140000
19;57000;1140000
19;56999;1140000
19;57000;1140000
19;57000;1140000
19;56999;1140000
19;57000;1140000
19;56997;1140000
19;56999;1140000


THREADS; MESSAGES; WORK-UNITS
20;57000;1140000
20;57000;1140000
20;57000;1140000
20;57000;1140000
20;57000;1140000
20;57000;1140000
20;56998;1140000
20;57000;1140000
20;56999;1140000
20;57000;1140000
20;57000;1140000
20;57000;1140000
20;57000;1140000
20;57000;1140000
20;56111;1136386
20;56999;1140000
20;57000;1140000
20;56998;1140000
20;57000;1140000
20;57000;1140000
20;57000;1140000
20;57000;1140000
20;56116;1138400
20;57000;1140000
20;57000;1140000


THREADS; MESSAGES; WORK-UNITS
21;56999;1140000
21;56088;1133433
21;57000;1140000
21;57000;1140000
21;56859;1139832
21;57000;1140000
21;57000;1140000
21;57000;1140000
21;56999;1140000
21;56146;1138879
21;56999;1140000
21;57000;1140000
21;57000;1140000
21;57000;1140000
21;57000;1140000
21;56998;1140000
21;56999;1140000
21;57000;1140000
21;57000;1140000
21;57000;1140000
21;57000;1140000
21;56259;1138933
21;57000;1140000
21;56999;1140000
21;57000;1140000


THREADS; MESSAGES; WORK-UNITS
22;56084;1133652
22;56753;1139732
22;57000;1140000
22;56999;1140000
22;56427;1139300
22;56999;1140000
22;57000;1140000
22;57000;1140000
22;57000;1140000
22;57000;1140000
22;57000;1140000
22;57000;1140000
22;56522;1139297
22;56999;1140000
22;57000;1140000
22;56089;1137898
22;56137;1138132
22;57000;1140000
22;57000;1140000
22;57000;1140000
22;56388;1139114
22;57000;1140000
22;57000;1140000
22;57000;1140000
22;56999;1140000


THREADS; MESSAGES; WORK-UNITS
23;57000;1140000
23;57000;1140000
23;57000;1140000
23;57000;1140000
23;57000;1140000
23;57000;1140000
23;57000;1140000
23;56096;1137652
23;56999;1140000
23;56998;1140000
23;57000;1140000
23;57000;1140000
23;57000;1140000
23;57000;1140000
23;57000;1140000
23;57000;1140000
23;56999;1140000
23;57000;1140000
23;57000;1140000
23;57000;1140000
23;56999;1140000
23;56226;1138514
23;57000;1140000
23;56290;1138947
23;57000;1140000


THREADS; MESSAGES; WORK-UNITS
24;57000;1140000
24;57000;1140000
24;57000;1140000
