THREADS; TOTAL MESSAGES; AVERAGE MESSAGES; TOTAL WORK-UNITS; AVERAGE WORK-UNITS 
1;38869;1554;4690336;187613
2;241913;9676;9331135;373245
3;1242137;49685;25143104;1005724
4;1254199;50167;25314946;1012597
5;1254471;50178;25348164;1013926
6;1255457;50218;25378360;1015134
7;1273453;50938;25496023;1019840
8;1257474;50298;25440697;1017627
9;1274998;50999;25500000;1020000
10;1274178;50967;25498860;1019954
11;1274989;50999;25499990;1019999
12;1268952;50758;25482477;1019299
13;1271517;50860;25491827;1019673
14;1274996;50999;25500000;1020000
15;1274990;50999;25500000;1020000
16;1274490;50979;25499186;1019967
17;1274976;50999;25499977;1019999
18;1274170;50966;25493189;1019727
19;1274232;50969;25498611;1019944
20;1273962;50958;25498310;1019932
21;1273437;50937;25497551;1019902
22;1274987;50999;25500000;1020000
23;1273586;50943;25492342;1019693
24;1274161;50966;25492642;1019705
25;1274999;50999;25500000;1020000
26;1272621;50904;25490444;1019617
27;1273832;50953;25498298;1019931
28;1274998;50999;25500000;1020000
29;1274997;50999;25500000;1020000
30;1274999;50999;25500000;1020000
31;1273372;50934;25490578;1019623
32;1274212;50968;25498419;1019936
33;1273440;50937;25492306;1019692
34;1274183;50967;25494917;1019796
35;1274997;50999;25500000;1020000
36;1274201;50968;25498131;1019925
37;1273526;50941;25497766;1019910
38;1274241;50969;25498443;1019937
39;1274173;50966;25493557;1019742
40;1274419;50976;25499236;1019969
41;1273349;50933;25489438;1019577
42;1274171;50966;25494231;1019769
43;1274288;50971;25498677;1019947
44;1274996;50999;25500000;1020000
45;1274272;50970;25498644;1019945
46;1274186;50967;25498128;1019925
47;1274183;50967;25495243;1019809
48;1273347;50933;25491629;1019665
49;1274182;50967;25494173;1019766
50;1273597;50943;25497146;1019885
THREADS; MESSAGES; WORK-UNITS
1;1600;176071
1;1554;187816
1;1453;181390
1;1571;175633
1;1478;174500
1;1594;199620
1;1590;196516
1;1628;190150
1;1588;193289
1;1461;179358
1;1583;183491
1;1608;181738
1;1545;188052
1;1601;196957
1;1460;181886
1;1603;182791
1;1568;195872
1;1548;192591
1;1463;178796
1;1573;200845
1;1466;182192
1;1575;182587
1;1599;199053
1;1503;184582
1;1657;204560


THREADS; MESSAGES; WORK-UNITS
2;8651;351714
2;8947;361702
2;9467;374780
2;8803;352288
2;9549;376524
2;10078;376487
2;9214;362182
2;9705;379445
2;9387;369314
2;10976;379824
2;10207;389987
2;9609;361909
2;9272;370419
2;10170;389882
2;10337;381011
2;10073;394535
2;9923;376554
2;10162;373826
2;8156;346668
2;10245;378590
2;8779;367093
2;10817;379470
2;8798;348917
2;10114;399890
2;10474;388124


THREADS; MESSAGES; WORK-UNITS
3;50040;1007174
3;50150;1010107
3;50165;1009377
3;50155;1010863
3;47599;981402
3;49393;1007011
3;50150;1009021
3;49727;1007602
3;50150;1007175
3;49300;1001225
3;50151;1009855
3;49693;1008671
3;50159;1009388
3;50154;1008043
3;49322;1006291
3;50149;1009064
3;50136;1007518
3;47595;980571
3;50148;1008596
3;50065;1008122
3;49301;1004309
3;49300;1005421
3;50150;1011098
3;49490;1007562
3;49495;1007638


THREADS; MESSAGES; WORK-UNITS
4;50164;1012585
4;50164;1012162
4;50165;1012978
4;50168;1012555
4;50172;1011390
4;50163;1011828
4;50164;1012830
4;50165;1012529
4;50164;1011114
4;50166;1012735
4;50227;1018550
4;50166;1012429
4;50165;1011625
4;50168;1012704
4;50164;1012327
4;50166;1011602
4;50165;1011528
4;50163;1013689
4;50164;1012289
4;50165;1012046
4;50166;1013157
4;50164;1011980
4;50169;1013255
4;50166;1012348
4;50166;1012711


THREADS; MESSAGES; WORK-UNITS
5;50175;1012742
5;50172;1013076
5;50172;1012481
5;50172;1012846
5;50169;1014121
5;50172;1013197
5;50172;1012944
5;50171;1013707
5;50169;1012852
5;50170;1012589
5;50169;1014085
5;50170;1012787
5;50172;1013914
5;50219;1018246
5;50172;1013990
5;50169;1013112
5;50223;1017446
5;50168;1012631
5;50169;1013585
5;50174;1014221
5;50214;1016359
5;50229;1017510
5;50172;1013437
5;50167;1012729
5;50170;1013557


THREADS; MESSAGES; WORK-UNITS
6;50174;1013262
6;50173;1013547
6;50174;1013144
6;50174;1012828
6;50205;1017905
6;50172;1012942
6;50172;1013772
6;50172;1013550
6;50180;1016085
6;50207;1017346
6;51000;1020000
6;50171;1012734
6;50197;1018152
6;50174;1013597
6;50174;1013566
6;50172;1013286
6;50269;1018722
6;50223;1018610
6;50174;1013837
6;50174;1015335
6;50173;1014590
6;50235;1018789
6;50172;1013398
6;50174;1014601
6;50172;1014762


THREADS; MESSAGES; WORK-UNITS
7;51000;1020000
