THREADS; TOTAL MESSAGES; AVERAGE MESSAGES; TOTAL WORK-UNITS; AVERAGE WORK-UNITS 
1;49132;1965;4770271;190810
2;282332;11293;9965312;398612
3;1178589;47143;23765033;950601
4;1180509;47220;23833785;953351
5;1191207;47648;23976997;959079
6;1190549;47621;23973631;958945
7;1189824;47592;23967231;958689
8;1197787;47911;23995502;959820
9;1199998;47999;24000000;960000
10;1200000;48000;24000000;960000
11;1199220;47968;23994350;959774
12;1199999;47999;24000000;960000
13;1199999;47999;24000000;960000
14;1199998;47999;24000000;960000
15;1199306;47972;23998864;959954
16;1199236;47969;23998092;959923
17;1199567;47982;23999510;959980
18;1198764;47950;23997729;959909
19;1198512;47940;23997700;959908
20;1199486;47979;23999285;959971
21;1199570;47982;23999372;959974
22;1198735;47949;23998101;959924
23;1199998;47999;24000000;960000
24;1198815;47952;23997736;959909
25;1199184;47967;23998942;959957
26;1198702;47948;23997172;959886
27;1199988;47999;23999981;959999
28;1199994;47999;24000000;960000
29;1199984;47999;23999973;959998
30;1199413;47976;23999187;959967
31;1199340;47973;23998984;959959
32;1199946;47997;23999905;959996
33;1198265;47930;23997121;959884
34;1199372;47974;23999038;959961
35;1199253;47970;23998296;959931
36;1199422;47976;23999096;959963
37;1199256;47970;23998080;959923
38;1198323;47932;23997609;959904
39;1200000;48000;24000000;960000
40;1199258;47970;23998308;959932
41;1200000;48000;24000000;960000
42;1200000;48000;24000000;960000
43;1197858;47914;23994904;959796
44;1199999;47999;24000000;960000
45;1199971;47998;23999947;959997
46;1199999;47999;24000000;960000
47;1200000;48000;24000000;960000
48;1199586;47983;23999476;959979
49;1199214;47968;23993925;959757
50;1199321;47972;23998641;959945
THREADS; MESSAGES; WORK-UNITS
1;1919;189971
1;2122;190675
1;2283;189345
1;1888;190707
1;2061;189060
1;1771;190563
1;1768;190556
1;1806;189990
1;1915;191709
1;2184;188641
1;2379;194099
1;1951;190580
1;2210;189260
1;1723;194002
1;802;194819
1;1915;190353
1;1810;190927
1;2199;188070
1;2016;187355
1;2222;192418
1;1754;190115
1;2026;191094
1;2350;192261
1;1690;191947
1;2368;191754


THREADS; MESSAGES; WORK-UNITS
2;11701;411597
2;11463;401549
2;12439;435555
2;10606;379024
2;12107;429215
2;10750;393159
2;11470;403852
2;12492;431620
2;12000;413511
2;11961;401787
2;9919;381902
2;11029;389387
2;10311;376213
2;11369;394907
2;11533;396008
2;10435;375046
2;11613;392107
2;11868;404227
2;11274;402169
2;11093;394150
2;9842;378532
2;11545;395253
2;11325;409951
2;10682;382027
2;11505;392564


THREADS; MESSAGES; WORK-UNITS
3;47211;951208
3;47215;951380
3;47200;950070
3;47209;949414
3;47202;949729
3;47214;950728
3;47213;951874
3;47211;951935
3;47214;952157
3;47215;952158
3;47213;952167
3;46400;944502
3;47215;951394
3;47199;948047
3;47213;951202
3;47215;951859
3;47200;951313
3;47200;949677
3;47212;951779
3;47213;951526
3;46400;945959
3;47201;951380
3;47200;950819
3;47200;951502
3;47204;951254


THREADS; MESSAGES; WORK-UNITS
4;47216;952977
4;47218;952371
4;47214;952892
4;47220;954387
4;47220;952861
4;47218;952637
4;47216;953310
4;47217;952823
4;47216;953363
4;47220;954084
4;47215;952833
4;47216;951480
4;47225;953624
4;47217;953304
4;47286;958289
4;47214;953832
4;47220;952755
4;47220;953066
4;47218;953288
4;47218;953746
4;47218;953255
4;47217;953276
4;47211;951798
4;47221;953590
4;47218;953944


