THREADS; TOTAL MESSAGES; AVERAGE MESSAGES; TOTAL WORK-UNITS; AVERAGE WORK-UNITS 
1;117708;4708;5394403;215776
2;737740;29509;14863246;594529
3;743044;29721;14974525;598981
4;748355;29934;14995857;599834
5;749539;29981;14999027;599961
6;749994;29999;15000000;600000
7;749999;29999;15000000;600000
8;749987;29999;15000000;600000
9;749999;29999;15000000;600000
10;749998;29999;15000000;600000
11;749996;29999;15000000;600000
12;749997;29999;15000000;600000
13;749996;29999;15000000;600000
14;749998;29999;15000000;600000
15;749999;29999;15000000;600000
16;749997;29999;15000000;600000
17;749992;29999;15000000;600000
18;749997;29999;15000000;600000
19;749996;29999;15000000;600000
20;749992;29999;15000000;600000
21;750000;30000;15000000;600000
22;749999;29999;15000000;600000
23;749998;29999;15000000;600000
24;749998;29999;15000000;600000
25;749999;29999;15000000;600000
26;749999;29999;15000000;600000
27;749996;29999;15000000;600000
28;750000;30000;15000000;600000
29;750000;30000;15000000;600000
30;749999;29999;15000000;600000
31;750000;30000;15000000;600000
32;750000;30000;15000000;600000
33;749999;29999;15000000;600000
34;750000;30000;15000000;600000
35;750000;30000;15000000;600000
36;750000;30000;15000000;600000
37;749998;29999;15000000;600000
38;750000;30000;15000000;600000
39;750000;30000;15000000;600000
40;750000;30000;15000000;600000
41;750000;30000;15000000;600000
42;750000;30000;15000000;600000
43;750000;30000;15000000;600000
44;749999;29999;15000000;600000
45;750000;30000;15000000;600000
46;750000;30000;15000000;600000
47;750000;30000;15000000;600000
48;749999;29999;15000000;600000
49;750000;30000;15000000;600000
50;750000;30000;15000000;600000
THREADS; MESSAGES; WORK-UNITS
1;4312;207757
1;4758;215426
1;4408;217801
1;4807;213327
1;4713;210563
1;4710;217414
1;4329;208406
1;4729;214226
1;4703;211610
1;4272;209925
1;4708;218297
1;4769;213075
1;4713;217417
1;4757;212146
1;4780;215317
1;4798;220000
1;4705;220316
1;4873;219324
1;4744;213946
1;4845;218396
1;4930;219032
1;5272;227818
1;4268;212892
1;4746;217430
1;5059;222542


THREADS; MESSAGES; WORK-UNITS
2;29510;592874
2;29513;594237
2;29508;594806
2;29509;595122
2;29508;595004
2;29508;594504
2;29512;594420
2;29510;594469
2;29510;594843
2;29508;594509
2;29508;594738
2;29510;595153
2;29506;594950
2;29509;594268
2;29508;594790
2;29515;594175
2;29513;595300
2;29510;594663
2;29509;595495
2;29509;594100
2;29507;594262
2;29511;594787
2;29508;593962
2;29515;594006
2;29506;593809


THREADS; MESSAGES; WORK-UNITS
3;29700;599625
3;29975;599990
3;29579;598215
3;29822;599767
3;30000;600000
3;29536;597894
3;30000;600000
3;30000;600000
3;29641;599096
3;29657;599514
3;29510;595340
3;29517;597470
3;30000;600000
3;29607;599231
3;29651;599414
3;29516;595637
3;29624;599157
3;30000;600000
3;29676;599574
3;29633;599319
3;29514;597065
3;30000;600000
3;29662;599443
3;29611;599482
3;29613;599292


THREADS; MESSAGES; WORK-UNITS
4;30000;600000
4;30000;600000
4;29693;599635
4;30000;600000
4;30000;600000
4;30000;600000
4;29532;598125
4;30000;600000
4;29998;600000
4;30000;600000
4;30000;600000
4;29569;598938
4;29999;600000
4;30000;600000
4;29999;600000
4;30000;600000
4;30000;600000
4;30000;600000
4;29997;600000
4;30000;600000
4;30000;600000
4;30000;600000
4;29999;600000
4;30000;600000
4;29569;599159


THREADS; MESSAGES; WORK-UNITS
