THREADS; TOTAL MESSAGES; AVERAGE MESSAGES; TOTAL WORK-UNITS; AVERAGE WORK-UNITS 
1;510953;20438;10352966;414118
2;524625;20985;10499401;419976
3;525000;21000;10500000;420000
4;525000;21000;10500000;420000
5;524999;20999;10500000;420000
6;525000;21000;10500000;420000
7;525000;21000;10500000;420000
8;525000;21000;10500000;420000
9;525000;21000;10500000;420000
10;525000;21000;10500000;420000
11;525000;21000;10500000;420000
12;525000;21000;10500000;420000
13;525000;21000;10500000;420000
14;525000;21000;10500000;420000
15;525000;21000;10500000;420000
16;525000;21000;10500000;420000
17;525000;21000;10500000;420000
18;525000;21000;10500000;420000
19;525000;21000;10500000;420000
20;525000;21000;10500000;420000
21;525000;21000;10500000;420000
22;525000;21000;10500000;420000
23;525000;21000;10500000;420000
24;525000;21000;10500000;420000
25;524998;20999;10500000;420000
26;525000;21000;10500000;420000
27;525000;21000;10500000;420000
28;525000;21000;10500000;420000
29;525000;21000;10500000;420000
30;524999;20999;10500000;420000
31;525000;21000;10500000;420000
32;525000;21000;10500000;420000
33;525000;21000;10500000;420000
34;525000;21000;10500000;420000
35;524999;20999;10500000;420000
36;525000;21000;10500000;420000
37;524999;20999;10500000;420000
38;525000;21000;10500000;420000
39;524999;20999;10500000;420000
40;525000;21000;10500000;420000
41;525000;21000;10500000;420000
42;524999;20999;10500000;420000
43;525000;21000;10500000;420000
44;525000;21000;10500000;420000
45;524997;20999;10500000;420000
46;525000;21000;10500000;420000
47;524999;20999;10500000;420000
48;524999;20999;10500000;420000
49;525000;21000;10500000;420000
50;524999;20999;10500000;420000
THREADS; MESSAGES; WORK-UNITS
1;20657;415831
1;20653;415866
1;20655;415763
1;20301;412836
1;20656;415272
1;19950;408585
1;20655;414971
1;20300;414755
1;20303;413903
1;20656;416025
1;20656;415838
1;20274;411832
1;20332;414465
1;20330;414620
1;20655;414933
1;20303;413763
1;20656;414927
1;20656;415495
1;19609;406552
1;20656;415015
1;20463;415127
1;20369;415031
1;20302;413550
1;20657;416055
1;20249;411956


THREADS; MESSAGES; WORK-UNITS
2;21000;420000
2;21000;420000
2;21000;420000
2;21000;420000
2;21000;420000
2;21000;420000
2;21000;420000
2;21000;420000
2;21000;420000
2;21000;420000
2;20837;419759
2;21000;420000
2;21000;420000
2;21000;420000
2;21000;420000
2;21000;420000
2;21000;420000
2;21000;420000
2;21000;420000
2;21000;420000
2;21000;420000
2;21000;420000
2;20788;419642
2;21000;420000
2;21000;420000


THREADS; MESSAGES; WORK-UNITS
3;21000;420000
3;21000;420000
3;21000;420000
3;21000;420000
3;21000;420000
3;21000;420000
3;21000;420000
3;21000;420000
3;21000;420000
3;21000;420000
3;21000;420000
3;21000;420000
3;21000;420000
3;21000;420000
3;21000;420000
3;21000;420000
3;21000;420000
3;21000;420000
3;21000;420000
3;21000;420000
3;21000;420000
3;21000;420000
3;21000;420000
3;21000;420000
3;21000;420000


THREADS; MESSAGES; WORK-UNITS
4;21000;420000
4;21000;420000
4;21000;420000
4;21000;420000
4;21000;420000
4;21000;420000
4;21000;420000
4;21000;420000
4;21000;420000
4;21000;420000
4;21000;420000
4;21000;420000
4;21000;420000
4;21000;420000
4;21000;420000
4;21000;420000
4;21000;420000
4;21000;420000
4;21000;420000
4;21000;420000
4;21000;420000
4;21000;420000
4;21000;420000
4;21000;420000
4;21000;420000


THREADS; MESSAGES; WORK-UNITS
5;21000;420000
5;20999;420000
5;21000;420000
5;21000;420000
5;21000;420000
5;21000;420000
5;21000;420000
5;21000;420000
5;21000;420000
5;21000;420000
5;21000;420000
5;21000;420000
5;21000;420000
5;21000;420000
5;21000;420000
5;21000;420000
5;21000;420000
5;21000;420000
5;21000;420000
5;21000;420000
5;21000;420000
5;21000;420000
5;21000;420000
5;21000;420000
5;21000;420000


THREADS; MESSAGES; WORK-UNITS
6;21000;420000
6;21000;420000
6;21000;420000
6;21000;420000
6;21000;420000
6;21000;420000
6;21000;420000
6;21000;420000
6;21000;420000
6;21000;420000
6;21000;420000
6;21000;420000
6;21000;420000
6;21000;420000
6;21000;420000
6;21000;420000
6;21000;420000
6;21000;420000
6;21000;420000
6;21000;420000
6;21000;420000
6;21000;420000
6;21000;420000
6;21000;420000
6;21000;420000


THREADS; MESSAGES; WORK-UNITS
7;21000;420000
7;21000;420000
7;21000;420000
7;21000;420000
7;21000;420000
7;21000;420000
7;21000;420000
7;21000;420000
7;21000;420000
7;21000;420000
7;21000;420000
7;21000;420000
7;21000;420000
7;21000;420000
7;21000;420000
7;21000;420000
7;21000;420000
7;21000;420000
7;21000;420000
7;21000;420000
7;21000;420000
7;21000;420000
7;21000;420000
7;21000;420000
7;21000;420000


THREADS; MESSAGES; WORK-UNITS
8;21000;420000
8;21000;420000
8;21000;420000
8;21000;420000
8;21000;420000
8;21000;420000
8;21000;420000
8;21000;420000
8;21000;420000
8;21000;420000
8;21000;420000
8;21000;420000
8;21000;420000
8;21000;420000
8;21000;420000
8;21000;420000
8;21000;420000
8;21000;420000
8;21000;420000
8;21000;420000
8;21000;420000
8;21000;420000
8;21000;420000
8;21000;420000
8;21000;420000


THREADS; MESSAGES; WORK-UNITS
9;21000;420000
9;21000;420000
9;21000;420000
9;21000;420000
9;21000;420000
9;21000;420000
9;21000;420000
9;21000;420000
9;21000;420000
9;21000;420000
9;21000;420000
9;21000;420000
9;21000;420000
9;21000;420000
9;21000;420000
9;21000;420000
9;21000;420000
9;21000;420000
9;21000;420000
9;21000;420000
9;21000;420000
9;21000;420000
9;21000;420000
9;21000;420000
9;21000;420000


THREADS; MESSAGES; WORK-UNITS
10;21000;420000
10;21000;420000
10;21000;420000
10;21000;420000
10;21000;420000
10;21000;420000
10;21000;420000
10;21000;420000
10;21000;420000
10;21000;420000
10;21000;420000
10;21000;420000
10;21000;420000
10;21000;420000
10;21000;420000
10;21000;420000
10;21000;420000
10;21000;420000
10;21000;420000
10;21000;420000
10;21000;420000
10;21000;420000
10;21000;420000
10;21000;420000
10;21000;420000


THREADS; MESSAGES; WORK-UNITS
11;21000;420000
11;21000;420000
11;21000;420000
11;21000;420000
11;21000;420000
11;21000;420000
11;21000;420000
11;21000;420000
11;21000;420000
11;21000;420000
11;21000;420000
11;21000;420000
11;21000;420000
11;21000;420000
11;21000;420000
11;21000;420000
11;21000;420000
11;21000;420000
11;21000;420000
11;21000;420000
11;21000;420000
11;21000;420000
11;21000;420000
11;21000;420000
11;21000;420000


THREADS; MESSAGES; WORK-UNITS
12;21000;420000
12;21000;420000
12;21000;420000
12;21000;420000
12;21000;420000
12;21000;420000
12;21000;420000
12;21000;420000
12;21000;420000
12;21000;420000
12;21000;420000
12;21000;420000
12;21000;420000
12;21000;420000
12;21000;420000
12;21000;420000
12;21000;420000
12;21000;420000
12;21000;420000
12;21000;420000
12;21000;420000
12;21000;420000
12;21000;420000
12;21000;420000
12;21000;420000


THREADS; MESSAGES; WORK-UNITS
13;21000;420000
13;21000;420000
13;21000;420000
13;21000;420000
13;21000;420000
13;21000;420000
13;21000;420000
13;21000;420000
13;21000;420000
13;21000;420000
13;21000;420000
13;21000;420000
13;21000;420000
13;21000;420000
13;21000;420000
13;21000;420000
13;21000;420000
13;21000;420000
13;21000;420000
13;21000;420000
13;21000;420000
13;21000;420000
13;21000;420000
13;21000;420000
13;21000;420000


THREADS; MESSAGES; WORK-UNITS
14;21000;420000
14;21000;420000
14;21000;420000
14;21000;420000
14;21000;420000
14;21000;420000
14;21000;420000
14;21000;420000
14;21000;420000
14;21000;420000
14;21000;420000
14;21000;420000
14;21000;420000
14;21000;420000
14;21000;420000
14;21000;420000
14;21000;420000
14;21000;420000
14;21000;420000
14;21000;420000
14;21000;420000
14;21000;420000
14;21000;420000
14;21000;420000
14;21000;420000


THREADS; MESSAGES; WORK-UNITS
15;21000;420000
15;21000;420000
15;21000;420000
15;21000;420000
15;21000;420000
15;21000;420000
15;21000;420000
15;21000;420000
15;21000;420000
15;21000;420000
15;21000;420000
15;21000;420000
15;21000;420000
15;21000;420000
15;21000;420000
15;21000;420000
15;21000;420000
15;21000;420000
15;21000;420000
15;21000;420000
15;21000;420000
15;21000;420000
15;21000;420000
15;21000;420000
15;21000;420000


THREADS; MESSAGES; WORK-UNITS
16;21000;420000
16;21000;420000
16;21000;420000
16;21000;420000
16;21000;420000
16;21000;420000
16;21000;420000
16;21000;420000
16;21000;420000
16;21000;420000
16;21000;420000
16;21000;420000
16;21000;420000
16;21000;420000
16;21000;420000
16;21000;420000
16;21000;420000
16;21000;420000
16;21000;420000
16;21000;420000
16;21000;420000
16;21000;420000
16;21000;420000
16;21000;420000
16;21000;420000


THREADS; MESSAGES; WORK-UNITS
17;21000;420000
17;21000;420000
17;21000;420000
17;21000;420000
17;21000;420000
17;21000;420000
17;21000;420000
17;21000;420000
17;21000;420000
17;21000;420000
17;21000;420000
17;21000;420000
17;21000;420000
17;21000;420000
17;21000;420000
17;21000;420000
17;21000;420000
17;21000;420000
17;21000;420000
17;21000;420000
17;21000;420000
17;21000;420000
17;21000;420000
17;21000;420000
17;21000;420000


THREADS; MESSAGES; WORK-UNITS
18;21000;420000
18;21000;420000
18;21000;420000
18;21000;420000
18;21000;420000
18;21000;420000
18;21000;420000
18;21000;420000
18;21000;420000
18;21000;420000
18;21000;420000
18;21000;420000
18;21000;420000
18;21000;420000
18;21000;420000
18;21000;420000
18;21000;420000
18;21000;420000
18;21000;420000
18;21000;420000
18;21000;420000
18;21000;420000
18;21000;420000
18;21000;420000
18;21000;420000


THREADS; MESSAGES; WORK-UNITS
19;21000;420000
19;21000;420000
19;21000;420000
19;21000;420000
19;21000;420000
19;21000;420000
19;21000;420000
19;21000;420000
19;21000;420000
19;21000;420000
19;21000;420000
19;21000;420000
19;21000;420000
19;21000;420000
19;21000;420000
19;21000;420000
19;21000;420000
19;21000;420000
19;21000;420000
19;21000;420000
19;21000;420000
19;21000;420000
19;21000;420000
19;21000;420000
19;21000;420000


THREADS; MESSAGES; WORK-UNITS
20;21000;420000
20;21000;420000
20;21000;420000
20;21000;420000
20;21000;420000
20;21000;420000
20;21000;420000
20;21000;420000
20;21000;420000
20;21000;420000
20;21000;420000
20;21000;420000
20;21000;420000
20;21000;420000
20;21000;420000
20;21000;420000
20;21000;420000
20;21000;420000
20;21000;420000
20;21000;420000
20;21000;420000
20;21000;420000
20;21000;420000
20;21000;420000
20;21000;420000


THREADS; MESSAGES; WORK-UNITS
21;21000;420000
21;21000;420000
21;21000;420000
21;21000;420000
21;21000;420000
21;21000;420000
21;21000;420000
21;21000;420000
21;21000;420000
21;21000;420000
21;21000;420000
21;21000;420000
21;21000;420000
21;21000;420000
21;21000;420000
21;21000;420000
21;21000;420000
21;21000;420000
21;21000;420000
21;21000;420000
21;21000;420000
21;21000;420000
21;21000;420000
21;21000;420000
21;21000;420000


THREADS; MESSAGES; WORK-UNITS
22;21000;420000
22;21000;420000
22;21000;420000
22;21000;420000
22;21000;420000
22;21000;420000
22;21000;420000
22;21000;420000
22;21000;420000
22;21000;420000
22;21000;420000
22;21000;420000
22;21000;420000
22;21000;420000
22;21000;420000
22;21000;420000
22;21000;420000
22;21000;420000
22;21000;420000
22;21000;420000
22;21000;420000
22;21000;420000
22;21000;420000
22;21000;420000
22;21000;420000


THREADS; MESSAGES; WORK-UNITS
23;21000;420000
23;21000;420000
23;21000;420000
23;21000;420000
23;21000;420000
23;21000;420000
23;21000;420000
23;21000;420000
23;21000;420000
23;21000;420000
23;21000;420000
23;21000;420000
23;21000;420000
23;21000;420000
23;21000;420000
23;21000;420000
23;21000;420000
23;21000;420000
23;21000;420000
23;21000;420000
23;21000;420000
23;21000;420000
23;21000;420000
23;21000;420000
23;21000;420000


THREADS; MESSAGES; WORK-UNITS
24;21000;420000
24;21000;420000
24;21000;420000
24;21000;420000
24;21000;420000
24;21000;420000
24;21000;420000
24;21000;420000
24;21000;420000
24;21000;420000
24;21000;420000
24;21000;420000
24;21000;420000
24;21000;420000
24;21000;420000
24;21000;420000
24;21000;420000
24;21000;420000
24;21000;420000
24;21000;420000
24;21000;420000
24;21000;420000
24;21000;420000
24;21000;420000
24;21000;420000


THREADS; MESSAGES; WORK-UNITS
25;21000;420000
25;21000;420000
25;21000;420000
25;21000;420000
25;21000;420000
25;21000;420000
25;20999;420000
25;21000;420000
25;21000;420000
25;20999;420000
25;21000;420000
25;21000;420000
25;21000;420000
25;21000;420000
25;21000;420000
25;21000;420000
25;21000;420000
25;21000;420000
25;21000;420000
25;21000;420000
25;21000;420000
25;21000;420000
25;21000;420000
25;21000;420000
25;21000;420000


THREADS; MESSAGES; WORK-UNITS
26;21000;420000
26;21000;420000
26;21000;420000
26;21000;420000
26;21000;420000
26;21000;420000
26;21000;420000
26;21000;420000
26;21000;420000
26;21000;420000
26;21000;420000
26;21000;420000
26;21000;420000
26;21000;420000
26;21000;420000
26;21000;420000
26;21000;420000
26;21000;420000
26;21000;420000
26;21000;420000
26;21000;420000
26;21000;420000
26;21000;420000
26;21000;420000
26;21000;420000


THREADS; MESSAGES; WORK-UNITS
27;21000;420000
27;21000;420000
27;21000;420000
27;21000;420000
27;21000;420000
27;21000;420000
27;21000;420000
27;21000;420000
27;21000;420000
27;21000;420000
27;21000;420000
27;21000;420000
27;21000;420000
27;21000;420000
27;21000;420000
27;21000;420000
27;21000;420000
27;21000;420000
27;21000;420000
27;21000;420000
27;21000;420000
27;21000;420000
27;21000;420000
27;21000;420000
27;21000;420000


THREADS; MESSAGES; WORK-UNITS
28;21000;420000
28;21000;420000
28;21000;420000
28;21000;420000
28;21000;420000
28;21000;420000
28;21000;420000
28;21000;420000
28;21000;420000
28;21000;420000
28;21000;420000
28;21000;420000
28;21000;420000
28;21000;420000
28;21000;420000
28;21000;420000
28;21000;420000
28;21000;420000
28;21000;420000
28;21000;420000
28;21000;420000
28;21000;420000
28;21000;420000
28;21000;420000
28;21000;420000


THREADS; MESSAGES; WORK-UNITS
29;21000;420000
29;21000;420000
29;21000;420000
29;21000;420000
29;21000;420000
29;21000;420000
29;21000;420000
29;21000;420000
29;21000;420000
29;21000;420000
29;21000;420000
29;21000;420000
29;21000;420000
29;21000;420000
29;21000;420000
29;21000;420000
29;21000;420000
29;21000;420000
29;21000;420000
29;21000;420000
29;21000;420000
29;21000;420000
29;21000;420000
29;21000;420000
29;21000;420000


THREADS; MESSAGES; WORK-UNITS
30;21000;420000
30;21000;420000
30;21000;420000
30;21000;420000
30;21000;420000
30;21000;420000
30;21000;420000
30;21000;420000
30;21000;420000
30;21000;420000
30;21000;420000
30;21000;420000
30;21000;420000
30;21000;420000
30;21000;420000
30;21000;420000
30;21000;420000
30;20999;420000
30;21000;420000
30;21000;420000
30;21000;420000
30;21000;420000
30;21000;420000
30;21000;420000
30;21000;420000


THREADS; MESSAGES; WORK-UNITS
31;21000;420000
31;21000;420000
31;21000;420000
31;21000;420000
31;21000;420000
31;21000;420000
31;21000;420000
31;21000;420000
31;21000;420000
31;21000;420000
31;21000;420000
31;21000;420000
31;21000;420000
31;21000;420000
31;21000;420000
31;21000;420000
31;21000;420000
31;21000;420000
31;21000;420000
31;21000;420000
31;21000;420000
31;21000;420000
31;21000;420000
31;21000;420000
31;21000;420000


THREADS; MESSAGES; WORK-UNITS
32;21000;420000
32;21000;420000
32;21000;420000
32;21000;420000
32;21000;420000
32;21000;420000
32;21000;420000
32;21000;420000
32;21000;420000
32;21000;420000
32;21000;420000
32;21000;420000
32;21000;420000
32;21000;420000
32;21000;420000
32;21000;420000
32;21000;420000
32;21000;420000
32;21000;420000
32;21000;420000
32;21000;420000
32;21000;420000
32;21000;420000
32;21000;420000
32;21000;420000


THREADS; MESSAGES; WORK-UNITS
33;21000;420000
33;21000;420000
33;21000;420000
33;21000;420000
33;21000;420000
33;21000;420000
33;21000;420000
33;21000;420000
33;21000;420000
33;21000;420000
33;21000;420000
33;21000;420000
33;21000;420000
33;21000;420000
33;21000;420000
33;21000;420000
33;21000;420000
33;21000;420000
33;21000;420000
33;21000;420000
33;21000;420000
33;21000;420000
33;21000;420000
33;21000;420000
33;21000;420000


THREADS; MESSAGES; WORK-UNITS
34;21000;420000
34;21000;420000
