THREADS; TOTAL MESSAGES; AVERAGE MESSAGES; TOTAL WORK-UNITS; AVERAGE WORK-UNITS 
1;24683;987;4882291;195291
2;166502;6660;8682551;347302
3;414382;16575;13272905;530916
4;1471898;58875;29677874;1187114
5;1475400;59016;29764820;1190592
6;1475466;59018;29787753;1191510
7;1476732;59069;29829800;1193192
8;1476095;59043;29854393;1194175
9;1482833;59313;29921260;1196850
10;1479840;59193;29921129;1196845
11;1480158;59206;29892696;1195707
12;1477939;59117;29919154;1196766
13;1479128;59165;29908036;1196321
14;1480267;59210;29886125;1195445
15;1479506;59180;29917760;1196710
16;1479633;59185;29908376;1196335
17;1478112;59124;29875866;1195034
18;1477791;59111;29881334;1195253
19;1480954;59238;29916444;1196657
20;1480188;59207;29923733;1196949
21;1480933;59237;29928928;1197157
22;1477529;59101;29890653;1195626
23;1477879;59115;29879662;1195186
24;1484012;59360;29928693;1197147
25;1484515;59380;29927745;1197109
26;1478769;59150;29909893;1196395
27;1478543;59141;29910857;1196434
28;1477052;59082;29854999;1194199
29;1479642;59185;29888674;1195546
30;1477280;59091;29872423;1194896
31;1482910;59316;29913248;1196529
32;1483608;59344;29958561;1198342
33;1477859;59114;29883390;1195335
34;1478328;59133;29880166;1195206
35;1478876;59155;29894079;1195763
36;1478296;59131;29875679;1195027
37;1478183;59127;29918888;1196755
38;1477508;59100;29884226;1195369
39;1480589;59223;29920059;1196802
40;1479390;59175;29910063;1196402
41;1478589;59143;29897191;1195887
42;1480304;59212;29928935;1197157
43;1480229;59209;29929977;1197199
44;1479919;59196;29892838;1195713
45;1477698;59107;29891394;1195655
46;1476969;59078;29865621;1194624
47;1478165;59126;29892458;1195698
48;1478931;59157;29886409;1195456
49;1478364;59134;29870588;1194823
50;1480301;59212;29888924;1195556
THREADS; MESSAGES; WORK-UNITS
1;841;165699
1;1000;188949
1;1000;186508
1;1000;193398
1;1000;184572
1;1000;192219
1;1000;196943
1;1000;191641
1;1000;201874
1;1000;192984
1;1000;191725
1;1000;198947
1;1000;195635
1;1000;196648
1;1000;207111
1;1000;209964
1;1000;206698
1;1000;209198
1;960;208217
1;1000;197765
1;1000;194108
1;976;175955
1;958;197240
1;966;201608
1;982;196685


THREADS; MESSAGES; WORK-UNITS
2;6485;352915
2;6504;347392
2;6331;358227
2;6338;352645
2;5845;329657
2;6395;358874
2;6781;341944
2;7548;358381
2;7673;352409
2;7462;354865
2;6854;356351
2;5707;330111
2;6704;353355
2;5858;336409
2;5828;323210
2;6826;344307
2;6760;347035
2;6770;342489
2;6780;350363
2;6635;350300
2;6576;354675
2;6747;350332
2;6795;341722
2;6732;344597
2;7568;349986


THREADS; MESSAGES; WORK-UNITS
3;16387;527026
3;16379;521664
3;16423;541640
3;16305;537502
3;16352;540401
3;17130;542192
3;16947;550503
3;15981;529005
3;15499;529499
3;17163;526794
3;17030;532844
3;15380;505027
3;18085;530289
3;17439;551472
3;16684;537175
3;18723;539983
3;15638;520432
3;15837;508800
3;16457;537488
3;16344;531513
3;17311;550469
3;15778;493695
3;16758;547538
3;16631;512410
3;15721;527544


THREADS; MESSAGES; WORK-UNITS
4;58107;1184924
4;58018;1183967
4;58985;1184749
4;59019;1187690
4;58997;1187463
4;59019;1187989
4;59000;1187844
4;58999;1187570
4;59012;1188541
4;59002;1186985
4;58997;1187907
4;58845;1185488
4;59022;1190445
4;59019;1187987
4;59006;1189195
4;58999;1186142
4;58999;1188396
4;59016;1188362
4;58996;1187880
4;58995;1185579
4;58519;1184537
4;58999;1189338
4;59020;1189461
4;58997;1184988
4;58311;1184447


THREADS; MESSAGES; WORK-UNITS
5;59020;1190973
5;59015;1190497
5;59000;1190154
5;59018;1191004
5;59020;1190879
5;59015;1190814
5;59018;1189359
5;59021;1190929
5;59014;1189826
5;59015;1190195
5;59013;1190811
5;59019;1190224
5;59013;1191428
5;58999;1190727
5;59017;1189936
5;59017;1190154
5;59019;1190021
5;59028;1190800
5;59020;1191177
5;59008;1188982
5;59022;1192000
5;59019;1191096
5;59015;1190258
5;59017;1191237
5;59018;1191339


THREADS; MESSAGES; WORK-UNITS
6;59020;1190976
6;59011;1191085
6;59017;1191277
6;59021;1191057
6;59016;1190675
6;59020;1190856
6;59020;1191300
6;59007;1191485
6;59019;1191192
6;59020;1191687
6;59023;1193832
6;59020;1191726
6;59023;1192757
6;59023;1191160
6;59022;1191637
6;59021;1191487
6;59021;1191145
6;59020;1191475
6;59021;1190989
6;59022;1191319
6;59026;1192524
6;59019;1191836
6;59023;1191179
6;59018;1191464
6;58993;1191633


THREADS; MESSAGES; WORK-UNITS
7;59021;1192696
7;59022;1191524
7;59023;1191253
7;59017;1191392
7;59025;1190665
7;59023;1193229
7;59024;1191020
7;59025;1191555
7;59999;1200000
7;59031;1194894
7;59025;1191402
7;59020;1191524
7;59025;1192618
7;59027;1191259
7;59026;1192565
7;59027;1191376
7;59026;1192349
7;59062;1197362
7;59033;1197336
7;59025;1191535
7;59017;1192085
7;59023;1192852
7;59072;1197472
7;59018;1190995
7;59096;1198842


THREADS; MESSAGES; WORK-UNITS
8;59021;1191969
8;59088;1198175
8;59025;1191671
8;59021;1191368
8;59106;1198595
8;59138;1198161
8;59068;1197331
8;59024;1191664
8;59042;1197177
8;59030;1191564
8;59024;1192108
8;59025;1194230
8;59065;1196360
8;59030;1192348
8;59033;1192616
8;59034;1192326
8;59057;1197761
8;59013;1191465
8;59037;1197239
8;59018;1191735
8;59050;1195543
8;59030;1191656
8;59031;1192773
8;59034;1192599
8;59051;1195959


THREADS; MESSAGES; WORK-UNITS
9;59131;1198923
9;59061;1197300
9;59999;1200000
9;59028;1192990
9;59047;1196586
9;59500;1199285
9;59031;1192439
9;59617;1199470
9;59033;1192538
9;60000;1200000
9;59102;1198773
9;59124;1198793
9;59106;1198432
9;59035;1194953
9;60000;1200000
9;59108;1198297
9;60000;1200000
9;59026;1192650
9;59064;1196256
9;59024;1191537
9;59026;1192368
9;59041;1192512
9;59669;1199602
9;60000;1200000
9;59061;1197556


THREADS; MESSAGES; WORK-UNITS
10;59023;1192370
10;59143;1198625
10;59081;1198336
10;59126;1198455
10;59028;1191650
10;59088;1198568
10;59373;1199361
10;59997;1200000
10;59040;1197823
10;59081;1198323
10;59119;1198432
10;59997;1200000
10;59035;1197057
10;59238;1198773
10;59030;1192969
10;59166;1198479
10;60000;1200000
10;59067;1198091
10;59029;1195229
10;59031;1195100
10;59039;1198027
10;59023;1191562
10;59025;1191690
10;59031;1197102
10;59030;1195107


THREADS; MESSAGES; WORK-UNITS
11;59030;1192737
11;59070;1198086
11;59031;1191475
11;59073;1198051
11;59025;1191728
11;59040;1197449
11;59131;1198964
11;59028;1192035
11;59028;1192269
11;59999;1200000
11;59821;1199772
11;60000;1200000
11;59808;1199757
11;59069;1197175
11;59044;1197242
11;59024;1191767
11;59100;1198376
11;59022;1192869
11;59072;1197687
11;59034;1191530
11;59038;1191792
11;59030;1192094
11;59030;1191985
11;59075;1198552
11;59536;1199304


THREADS; MESSAGES; WORK-UNITS
12;59360;1199185
12;59071;1197713
12;59859;1199846
12;59061;1197850
12;59027;1192878
12;59062;1197604
12;59018;1191842
12;59083;1197966
12;59084;1197970
12;59094;1198220
12;59036;1193108
12;59074;1198113
12;59036;1195158
12;59074;1198179
12;59042;1195378
12;59062;1198079
12;59377;1199328
12;59061;1197921
12;59045;1195495
12;59109;1198842
12;59081;1198556
12;59028;1191858
12;59029;1192921
12;59064;1196393
12;59102;1198751


THREADS; MESSAGES; WORK-UNITS
13;59028;1191474
13;59032;1192488
13;59199;1198947
13;59990;1199991
13;59102;1197783
13;59113;1198489
13;59081;1198703
13;59039;1191595
13;59040;1195358
13;60000;1200000
13;59093;1197805
13;59088;1197680
13;59081;1197601
13;59035;1192215
13;59487;1199254
13;59032;1191581
13;59104;1198538
13;59142;1198701
13;59052;1197553
13;59104;1198730
13;59034;1191932
13;59035;1193118
13;59089;1198008
13;59100;1198611
