THREADS; TOTAL MESSAGES; AVERAGE MESSAGES; TOTAL WORK-UNITS; AVERAGE WORK-UNITS 
1;296613;11864;5969029;238761
2;300000;12000;6000000;240000
3;300000;12000;6000000;240000
4;300000;12000;6000000;240000
5;300000;12000;6000000;240000
6;300000;12000;6000000;240000
7;300000;12000;6000000;240000
8;300000;12000;6000000;240000
9;300000;12000;6000000;240000
10;300000;12000;6000000;240000
11;300000;12000;6000000;240000
12;300000;12000;6000000;240000
13;300000;12000;6000000;240000
14;300000;12000;6000000;240000
15;300000;12000;6000000;240000
16;300000;12000;6000000;240000
17;300000;12000;6000000;240000
18;300000;12000;6000000;240000
19;300000;12000;6000000;240000
20;300000;12000;6000000;240000
21;300000;12000;6000000;240000
22;300000;12000;6000000;240000
23;300000;12000;6000000;240000
24;300000;12000;6000000;240000
25;300000;12000;6000000;240000
26;300000;12000;6000000;240000
27;300000;12000;6000000;240000
28;300000;12000;6000000;240000
29;300000;12000;6000000;240000
30;300000;12000;6000000;240000
31;300000;12000;6000000;240000
32;300000;12000;6000000;240000
33;300000;12000;6000000;240000
34;300000;12000;6000000;240000
35;300000;12000;6000000;240000
36;300000;12000;6000000;240000
37;300000;12000;6000000;240000
38;300000;12000;6000000;240000
39;300000;12000;6000000;240000
40;300000;12000;6000000;240000
41;300000;12000;6000000;240000
42;300000;12000;6000000;240000
43;300000;12000;6000000;240000
44;300000;12000;6000000;240000
45;300000;12000;6000000;240000
46;300000;12000;6000000;240000
47;300000;12000;6000000;240000
48;300000;12000;6000000;240000
49;300000;12000;6000000;240000
50;300000;12000;6000000;240000
THREADS; MESSAGES; WORK-UNITS
1;11804;238656
1;12000;240000
1;12000;240000
1;11806;238333
1;12000;240000
1;11806;238058
1;11805;238150
1;11804;238436
1;11805;237967
1;11804;237678
1;12000;240000
1;12000;240000
1;12000;240000
1;11808;237925
1;11805;238281
1;11865;239576
1;11805;238124
1;12000;240000
1;11805;238123
1;11807;238049
1;11806;238664
1;11864;239589
1;11802;237211
1;11806;238145
1;11806;238064


THREADS; MESSAGES; WORK-UNITS
2;12000;240000
2;12000;240000
2;12000;240000
2;12000;240000
2;12000;240000
2;12000;240000
2;12000;240000
2;12000;240000
2;12000;240000
2;12000;240000
2;12000;240000
2;12000;240000
2;12000;240000
2;12000;240000
2;12000;240000
2;12000;240000
2;12000;240000
2;12000;240000
2;12000;240000
2;12000;240000
2;12000;240000
2;12000;240000
2;12000;240000
2;12000;240000
2;12000;240000


THREADS; MESSAGES; WORK-UNITS
3;12000;240000
3;12000;240000
3;12000;240000
3;12000;240000
3;12000;240000
3;12000;240000
3;12000;240000
3;12000;240000
3;12000;240000
3;12000;240000
3;12000;240000
3;12000;240000
3;12000;240000
3;12000;240000
3;12000;240000
3;12000;240000
3;12000;240000
3;12000;240000
3;12000;240000
3;12000;240000
3;12000;240000
3;12000;240000
3;12000;240000
3;12000;240000
3;12000;240000


THREADS; MESSAGES; WORK-UNITS
4;12000;240000
4;12000;240000
4;12000;240000
4;12000;240000
4;12000;240000
4;12000;240000
4;12000;240000
4;12000;240000
4;12000;240000
4;12000;240000
4;12000;240000
4;12000;240000
4;12000;240000
4;12000;240000
4;12000;240000
4;12000;240000
4;12000;240000
4;12000;240000
4;12000;240000
4;12000;240000
4;12000;240000
4;12000;240000
4;12000;240000
4;12000;240000
4;12000;240000


THREADS; MESSAGES; WORK-UNITS
5;12000;240000
5;12000;240000
5;12000;240000
5;12000;240000
5;12000;240000
5;12000;240000
5;12000;240000
5;12000;240000
5;12000;240000
5;12000;240000
5;12000;240000
5;12000;240000
5;12000;240000
5;12000;240000
5;12000;240000
5;12000;240000
5;12000;240000
5;12000;240000
5;12000;240000
5;12000;240000
5;12000;240000
5;12000;240000
5;12000;240000
5;12000;240000
5;12000;240000


THREADS; MESSAGES; WORK-UNITS
6;12000;240000
6;12000;240000
6;12000;240000
6;12000;240000
6;12000;240000
6;12000;240000
6;12000;240000
6;12000;240000
6;12000;240000
6;12000;240000
6;12000;240000
6;12000;240000
6;12000;240000
6;12000;240000
6;12000;240000
6;12000;240000
6;12000;240000
6;12000;240000
6;12000;240000
6;12000;240000
6;12000;240000
6;12000;240000
6;12000;240000
6;12000;240000
6;12000;240000


THREADS; MESSAGES; WORK-UNITS
7;12000;240000
7;12000;240000
7;12000;240000
7;12000;240000
7;12000;240000
7;12000;240000
7;12000;240000
7;12000;240000
7;12000;240000
7;12000;240000
7;12000;240000
7;12000;240000
7;12000;240000
7;12000;240000
7;12000;240000
7;12000;240000
7;12000;240000
7;12000;240000
7;12000;240000
7;12000;240000
7;12000;240000
7;12000;240000
7;12000;240000
7;12000;240000
7;12000;240000


THREADS; MESSAGES; WORK-UNITS
8;12000;240000
8;12000;240000
8;12000;240000
8;12000;240000
8;12000;240000
8;12000;240000
8;12000;240000
8;12000;240000
8;12000;240000
8;12000;240000
8;12000;240000
8;12000;240000
8;12000;240000
8;12000;240000
8;12000;240000
8;12000;240000
8;12000;240000
8;12000;240000
8;12000;240000
8;12000;240000
8;12000;240000
8;12000;240000
8;12000;240000
8;12000;240000
8;12000;240000


THREADS; MESSAGES; WORK-UNITS
9;12000;240000
9;12000;240000
9;12000;240000
9;12000;240000
9;12000;240000
9;12000;240000
9;12000;240000
9;12000;240000
9;12000;240000
9;12000;240000
9;12000;240000
9;12000;240000
9;12000;240000
9;12000;240000
9;12000;240000
9;12000;240000
9;12000;240000
9;12000;240000
9;12000;240000
9;12000;240000
9;12000;240000
9;12000;240000
9;12000;240000
9;12000;240000
9;12000;240000


THREADS; MESSAGES; WORK-UNITS
10;12000;240000
10;12000;240000
10;12000;240000
10;12000;240000
10;12000;240000
10;12000;240000
10;12000;240000
10;12000;240000
10;12000;240000
10;12000;240000
10;12000;240000
10;12000;240000
10;12000;240000
10;12000;240000
10;12000;240000
10;12000;240000
10;12000;240000
10;12000;240000
10;12000;240000
10;12000;240000
10;12000;240000
10;12000;240000
10;12000;240000
10;12000;240000
10;12000;240000


THREADS; MESSAGES; WORK-UNITS
11;12000;240000
11;12000;240000
11;12000;240000
11;12000;240000
11;12000;240000
11;12000;240000
11;12000;240000
11;12000;240000
11;12000;240000
11;12000;240000
11;12000;240000
11;12000;240000
11;12000;240000
11;12000;240000
11;12000;240000
11;12000;240000
11;12000;240000
11;12000;240000
11;12000;240000
11;12000;240000
11;12000;240000
11;12000;240000
11;12000;240000
11;12000;240000
11;12000;240000


THREADS; MESSAGES; WORK-UNITS
12;12000;240000
12;12000;240000
12;12000;240000
12;12000;240000
12;12000;240000
12;12000;240000
12;12000;240000
12;12000;240000
12;12000;240000
12;12000;240000
12;12000;240000
12;12000;240000
12;12000;240000
12;12000;240000
12;12000;240000
12;12000;240000
12;12000;240000
12;12000;240000
12;12000;240000
12;12000;240000
12;12000;240000
12;12000;240000
12;12000;240000
12;12000;240000
12;12000;240000


THREADS; MESSAGES; WORK-UNITS
13;12000;240000
13;12000;240000
13;12000;240000
13;12000;240000
13;12000;240000
13;12000;240000
13;12000;240000
13;12000;240000
13;12000;240000
13;12000;240000
13;12000;240000
13;12000;240000
13;12000;240000
13;12000;240000
13;12000;240000
13;12000;240000
13;12000;240000
13;12000;240000
13;12000;240000
13;12000;240000
13;12000;240000
13;12000;240000
13;12000;240000
13;12000;240000
13;12000;240000


THREADS; MESSAGES; WORK-UNITS
14;12000;240000
14;12000;240000
14;12000;240000
14;12000;240000
14;12000;240000
14;12000;240000
14;12000;240000
14;12000;240000
14;12000;240000
14;12000;240000
14;12000;240000
14;12000;240000
14;12000;240000
14;12000;240000
14;12000;240000
14;12000;240000
14;12000;240000
14;12000;240000
14;12000;240000
14;12000;240000
14;12000;240000
14;12000;240000
14;12000;240000
14;12000;240000
14;12000;240000


THREADS; MESSAGES; WORK-UNITS
15;12000;240000
15;12000;240000
15;12000;240000
15;12000;240000
15;12000;240000
15;12000;240000
15;12000;240000
15;12000;240000
15;12000;240000
15;12000;240000
15;12000;240000
15;12000;240000
15;12000;240000
15;12000;240000
15;12000;240000
15;12000;240000
15;12000;240000
15;12000;240000
15;12000;240000
15;12000;240000
15;12000;240000
15;12000;240000
15;12000;240000
15;12000;240000
15;12000;240000


THREADS; MESSAGES; WORK-UNITS
16;12000;240000
16;12000;240000
16;12000;240000
16;12000;240000
16;12000;240000
16;12000;240000
16;12000;240000
16;12000;240000
16;12000;240000
16;12000;240000
16;12000;240000
16;12000;240000
16;12000;240000
16;12000;240000
16;12000;240000
16;12000;240000
16;12000;240000
16;12000;240000
16;12000;240000
16;12000;240000
16;12000;240000
16;12000;240000
16;12000;240000
16;12000;240000
16;12000;240000


THREADS; MESSAGES; WORK-UNITS
17;12000;240000
17;12000;240000
17;12000;240000
17;12000;240000
17;12000;240000
17;12000;240000
17;12000;240000
17;12000;240000
17;12000;240000
17;12000;240000
17;12000;240000
17;12000;240000
17;12000;240000
17;12000;240000
17;12000;240000
17;12000;240000
17;12000;240000
17;12000;240000
17;12000;240000
17;12000;240000
17;12000;240000
17;12000;240000
17;12000;240000
17;12000;240000
17;12000;240000


THREADS; MESSAGES; WORK-UNITS
18;12000;240000
18;12000;240000
18;12000;240000
18;12000;240000
18;12000;240000
18;12000;240000
18;12000;240000
18;12000;240000
18;12000;240000
18;12000;240000
18;12000;240000
18;12000;240000
18;12000;240000
18;12000;240000
18;12000;240000
18;12000;240000
18;12000;240000
18;12000;240000
18;12000;240000
18;12000;240000
18;12000;240000
18;12000;240000
18;12000;240000
18;12000;240000
18;12000;240000


THREADS; MESSAGES; WORK-UNITS
19;12000;240000
19;12000;240000
19;12000;240000
19;12000;240000
19;12000;240000
19;12000;240000
19;12000;240000
19;12000;240000
19;12000;240000
19;12000;240000
19;12000;240000
19;12000;240000
19;12000;240000
19;12000;240000
19;12000;240000
19;12000;240000
19;12000;240000
19;12000;240000
19;12000;240000
19;12000;240000
19;12000;240000
19;12000;240000
19;12000;240000
19;12000;240000
19;12000;240000


THREADS; MESSAGES; WORK-UNITS
20;12000;240000
20;12000;240000
20;12000;240000
20;12000;240000
20;12000;240000
20;12000;240000
20;12000;240000
20;12000;240000
20;12000;240000
20;12000;240000
20;12000;240000
20;12000;240000
20;12000;240000
20;12000;240000
20;12000;240000
20;12000;240000
20;12000;240000
20;12000;240000
20;12000;240000
20;12000;240000
20;12000;240000
20;12000;240000
20;12000;240000
20;12000;240000
20;12000;240000


THREADS; MESSAGES; WORK-UNITS
21;12000;240000
21;12000;240000
21;12000;240000
21;12000;240000
21;12000;240000
21;12000;240000
21;12000;240000
21;12000;240000
21;12000;240000
21;12000;240000
21;12000;240000
21;12000;240000
21;12000;240000
21;12000;240000
21;12000;240000
21;12000;240000
21;12000;240000
21;12000;240000
21;12000;240000
21;12000;240000
21;12000;240000
21;12000;240000
21;12000;240000
21;12000;240000
21;12000;240000


THREADS; MESSAGES; WORK-UNITS
22;12000;240000
22;12000;240000
22;12000;240000
22;12000;240000
22;12000;240000
22;12000;240000
22;12000;240000
22;12000;240000
22;12000;240000
22;12000;240000
22;12000;240000
22;12000;240000
22;12000;240000
22;12000;240000
22;12000;240000
22;12000;240000
22;12000;240000
22;12000;240000
22;12000;240000
22;12000;240000
22;12000;240000
22;12000;240000
22;12000;240000
22;12000;240000
22;12000;240000


THREADS; MESSAGES; WORK-UNITS
23;12000;240000
23;12000;240000
23;12000;240000
23;12000;240000
23;12000;240000
23;12000;240000
23;12000;240000
23;12000;240000
23;12000;240000
23;12000;240000
23;12000;240000
23;12000;240000
23;12000;240000
23;12000;240000
23;12000;240000
23;12000;240000
23;12000;240000
23;12000;240000
23;12000;240000
23;12000;240000
23;12000;240000
23;12000;240000
23;12000;240000
23;12000;240000
23;12000;240000


THREADS; MESSAGES; WORK-UNITS
24;12000;240000
24;12000;240000
24;12000;240000
24;12000;240000
24;12000;240000
24;12000;240000
24;12000;240000
24;12000;240000
24;12000;240000
24;12000;240000
24;12000;240000
24;12000;240000
24;12000;240000
24;12000;240000
24;12000;240000
24;12000;240000
24;12000;240000
24;12000;240000
24;12000;240000
24;12000;240000
24;12000;240000
24;12000;240000
24;12000;240000
24;12000;240000
24;12000;240000


THREADS; MESSAGES; WORK-UNITS
25;12000;240000
25;12000;240000
25;12000;240000
25;12000;240000
25;12000;240000
25;12000;240000
25;12000;240000
25;12000;240000
25;12000;240000
25;12000;240000
25;12000;240000
25;12000;240000
25;12000;240000
25;12000;240000
25;12000;240000
25;12000;240000
25;12000;240000
25;12000;240000
25;12000;240000
25;12000;240000
25;12000;240000
25;12000;240000
25;12000;240000
25;12000;240000
25;12000;240000


THREADS; MESSAGES; WORK-UNITS
26;12000;240000
26;12000;240000
26;12000;240000
26;12000;240000
26;12000;240000
26;12000;240000
26;12000;240000
26;12000;240000
26;12000;240000
26;12000;240000
26;12000;240000
26;12000;240000
26;12000;240000
26;12000;240000
26;12000;240000
26;12000;240000
26;12000;240000
26;12000;240000
26;12000;240000
26;12000;240000
26;12000;240000
26;12000;240000
26;12000;240000
26;12000;240000
26;12000;240000


THREADS; MESSAGES; WORK-UNITS
27;12000;240000
27;12000;240000
27;12000;240000
27;12000;240000
27;12000;240000
27;12000;240000
27;12000;240000
27;12000;240000
27;12000;240000
27;12000;240000
27;12000;240000
27;12000;240000
27;12000;240000
27;12000;240000
27;12000;240000
27;12000;240000
27;12000;240000
27;12000;240000
27;12000;240000
27;12000;240000
27;12000;240000
27;12000;240000
27;12000;240000
27;12000;240000
27;12000;240000


THREADS; MESSAGES; WORK-UNITS
28;12000;240000
28;12000;240000
28;12000;240000
28;12000;240000
28;12000;240000
28;12000;240000
28;12000;240000
28;12000;240000
28;12000;240000
28;12000;240000
28;12000;240000
28;12000;240000
28;12000;240000
28;12000;240000
28;12000;240000
28;12000;240000
28;12000;240000
28;12000;240000
28;12000;240000
28;12000;240000
28;12000;240000
28;12000;240000
28;12000;240000
28;12000;240000
28;12000;240000


THREADS; MESSAGES; WORK-UNITS
29;12000;240000
29;12000;240000
29;12000;240000
29;12000;240000
29;12000;240000
29;12000;240000
29;12000;240000
29;12000;240000
29;12000;240000
29;12000;240000
29;12000;240000
29;12000;240000
29;12000;240000
29;12000;240000
29;12000;240000
29;12000;240000
29;12000;240000
29;12000;240000
29;12000;240000
29;12000;240000
29;12000;240000
29;12000;240000
29;12000;240000
29;12000;240000
29;12000;240000


THREADS; MESSAGES; WORK-UNITS
30;12000;240000
30;12000;240000
30;12000;240000
30;12000;240000
30;12000;240000
30;12000;240000
30;12000;240000
30;12000;240000
30;12000;240000
30;12000;240000
30;12000;240000
30;12000;240000
30;12000;240000
30;12000;240000
30;12000;240000
30;12000;240000
30;12000;240000
30;12000;240000
30;12000;240000
30;12000;240000
30;12000;240000
30;12000;240000
30;12000;240000
30;12000;240000
30;12000;240000


THREADS; MESSAGES; WORK-UNITS
31;12000;240000
31;12000;240000
31;12000;240000
31;12000;240000
31;12000;240000
31;12000;240000
31;12000;240000
31;12000;240000
31;12000;240000
31;12000;240000
31;12000;240000
31;12000;240000
31;12000;240000
31;12000;240000
31;12000;240000
31;12000;240000
31;12000;240000
31;12000;240000
31;12000;240000
31;12000;240000
31;12000;240000
31;12000;240000
31;12000;240000
31;12000;240000
31;12000;240000


THREADS; MESSAGES; WORK-UNITS
32;12000;240000
32;12000;240000
32;12000;240000
32;12000;240000
32;12000;240000
32;12000;240000
32;12000;240000
32;12000;240000
32;12000;240000
32;12000;240000
32;12000;240000
32;12000;240000
32;12000;240000
32;12000;240000
32;12000;240000
32;12000;240000
32;12000;240000
32;12000;240000
32;12000;240000
32;12000;240000
32;12000;240000
32;12000;240000
32;12000;240000
32;12000;240000
32;12000;240000


THREADS; MESSAGES; WORK-UNITS
33;12000;240000
33;12000;240000
33;12000;240000
33;12000;240000
33;12000;240000
33;12000;240000
33;12000;240000
33;12000;240000
33;12000;240000
33;12000;240000
33;12000;240000
33;12000;240000
33;12000;240000
33;12000;240000
33;12000;240000
33;12000;240000
33;12000;240000
33;12000;240000
33;12000;240000
33;12000;240000
33;12000;240000
33;12000;240000
33;12000;240000
33;12000;240000
33;12000;240000


THREADS; MESSAGES; WORK-UNITS
34;12000;240000
34;12000;240000
34;12000;240000
34;12000;240000
34;12000;240000
34;12000;240000
34;12000;240000
34;12000;240000
34;12000;240000
34;12000;240000
34;12000;240000
34;12000;240000
34;12000;240000
34;12000;240000
34;12000;240000
34;12000;240000
34;12000;240000
34;12000;240000
34;12000;240000
34;12000;240000
34;12000;240000
34;12000;240000
34;12000;240000
34;12000;240000
34;12000;240000


THREADS; MESSAGES; WORK-UNITS
35;12000;240000
35;12000;240000
35;12000;240000
35;12000;240000
35;12000;240000
35;12000;240000
35;12000;240000
35;12000;240000
35;12000;240000
35;12000;240000
35;12000;240000
35;12000;240000
35;12000;240000
35;12000;240000
35;12000;240000
35;12000;240000
35;12000;240000
35;12000;240000
35;12000;240000
35;12000;240000
35;12000;240000
35;12000;240000
35;12000;240000
35;12000;240000
35;12000;240000


THREADS; MESSAGES; WORK-UNITS
36;12000;240000
36;12000;240000
36;12000;240000
36;12000;240000
36;12000;240000
36;12000;240000
36;12000;240000
36;12000;240000
36;12000;240000
36;12000;240000
36;12000;240000
36;12000;240000
36;12000;240000
36;12000;240000
36;12000;240000
36;12000;240000
36;12000;240000
36;12000;240000
36;12000;240000
36;12000;240000
36;12000;240000
36;12000;240000
36;12000;240000
36;12000;240000
36;12000;240000


THREADS; MESSAGES; WORK-UNITS
37;12000;240000
37;12000;240000
37;12000;240000
37;12000;240000
37;12000;240000
37;12000;240000
37;12000;240000
37;12000;240000
37;12000;240000
37;12000;240000
37;12000;240000
37;12000;240000
37;12000;240000
37;12000;240000
37;12000;240000
37;12000;240000
37;12000;240000
37;12000;240000
37;12000;240000
37;12000;240000
37;12000;240000
37;12000;240000
37;12000;240000
37;12000;240000
37;12000;240000


THREADS; MESSAGES; WORK-UNITS
38;12000;240000
38;12000;240000
38;12000;240000
38;12000;240000
38;12000;240000
38;12000;240000
38;12000;240000
38;12000;240000
38;12000;240000
38;12000;240000
38;12000;240000
38;12000;240000
38;12000;240000
38;12000;240000
38;12000;240000
38;12000;240000
38;12000;240000
38;12000;240000
38;12000;240000
38;12000;240000
38;12000;240000
38;12000;240000
38;12000;240000
38;12000;240000
38;12000;240000


THREADS; MESSAGES; WORK-UNITS
39;12000;240000
39;12000;240000
39;12000;240000
39;12000;240000
39;12000;240000
39;12000;240000
39;12000;240000
39;12000;240000
39;12000;240000
39;12000;240000
39;12000;240000
39;12000;240000
39;12000;240000
39;12000;240000
39;12000;240000
39;12000;240000
39;12000;240000
39;12000;240000
39;12000;240000
39;12000;240000
39;12000;240000
39;12000;240000
39;12000;240000
39;12000;240000
39;12000;240000


THREADS; MESSAGES; WORK-UNITS
40;12000;240000
40;12000;240000
40;12000;240000
40;12000;240000
40;12000;240000
40;12000;240000
40;12000;240000
40;12000;240000
40;12000;240000
40;12000;240000
40;12000;240000
40;12000;240000
40;12000;240000
40;12000;240000
40;12000;240000
40;12000;240000
40;12000;240000
40;12000;240000
40;12000;240000
40;12000;240000
40;12000;240000
40;12000;240000
40;12000;240000
40;12000;240000
40;12000;240000


THREADS; MESSAGES; WORK-UNITS
41;12000;240000
41;12000;240000
41;12000;240000
41;12000;240000
41;12000;240000
41;12000;240000
41;12000;240000
41;12000;240000
41;12000;240000
41;12000;240000
41;12000;240000
41;12000;240000
41;12000;240000
41;12000;240000
41;12000;240000
41;12000;240000
41;12000;240000
41;12000;240000
41;12000;240000
41;12000;240000
41;12000;240000
41;12000;240000
41;12000;240000
41;12000;240000
41;12000;240000


THREADS; MESSAGES; WORK-UNITS
42;12000;240000
42;12000;240000
42;12000;240000
42;12000;240000
42;12000;240000
42;12000;240000
42;12000;240000
42;12000;240000
42;12000;240000
42;12000;240000
42;12000;240000
42;12000;240000
42;12000;240000
42;12000;240000
42;12000;240000
42;12000;240000
42;12000;240000
42;12000;240000
42;12000;240000
42;12000;240000
42;12000;240000
42;12000;240000
42;12000;240000
42;12000;240000
42;12000;240000


THREADS; MESSAGES; WORK-UNITS
43;12000;240000
43;12000;240000
43;12000;240000
43;12000;240000
43;12000;240000
43;12000;240000
43;12000;240000
43;12000;240000
43;12000;240000
43;12000;240000
43;12000;240000
43;12000;240000
43;12000;240000
43;12000;240000
43;12000;240000
43;12000;240000
43;12000;240000
43;12000;240000
43;12000;240000
43;12000;240000
43;12000;240000
43;12000;240000
43;12000;240000
43;12000;240000
43;12000;240000


THREADS; MESSAGES; WORK-UNITS
44;12000;240000
44;12000;240000
44;12000;240000
44;12000;240000
44;12000;240000
44;12000;240000
44;12000;240000
44;12000;240000
44;12000;240000
44;12000;240000
44;12000;240000
44;12000;240000
44;12000;240000
44;12000;240000
44;12000;240000
44;12000;240000
44;12000;240000
44;12000;240000
44;12000;240000
44;12000;240000
44;12000;240000
44;12000;240000
44;12000;240000
44;12000;240000
44;12000;240000


THREADS; MESSAGES; WORK-UNITS
45;12000;240000
45;12000;240000
45;12000;240000
45;12000;240000
45;12000;240000
45;12000;240000
45;12000;240000
45;12000;240000
45;12000;240000
45;12000;240000
45;12000;240000
45;12000;240000
45;12000;240000
45;12000;240000
45;12000;240000
45;12000;240000
45;12000;240000
45;12000;240000
45;12000;240000
45;12000;240000
45;12000;240000
45;12000;240000
45;12000;240000
45;12000;240000
45;12000;240000


THREADS; MESSAGES; WORK-UNITS
46;12000;240000
46;12000;240000
46;12000;240000
46;12000;240000
46;12000;240000
46;12000;240000
46;12000;240000
46;12000;240000
46;12000;240000
46;12000;240000
46;12000;240000
46;12000;240000
46;12000;240000
46;12000;240000
46;12000;240000
46;12000;240000
46;12000;240000
46;12000;240000
46;12000;240000
46;12000;240000
46;12000;240000
46;12000;240000
46;12000;240000
46;12000;240000
46;12000;240000


THREADS; MESSAGES; WORK-UNITS
47;12000;240000
47;12000;240000
47;12000;240000
47;12000;240000
47;12000;240000
47;12000;240000
47;12000;240000
47;12000;240000
47;12000;240000
47;12000;240000
47;12000;240000
47;12000;240000
47;12000;240000
47;12000;240000
47;12000;240000
47;12000;240000
47;12000;240000
47;12000;240000
47;12000;240000
47;12000;240000
47;12000;240000
47;12000;240000
47;12000;240000
47;12000;240000
47;12000;240000


THREADS; MESSAGES; WORK-UNITS
48;12000;240000
48;12000;240000
48;12000;240000
48;12000;240000
48;12000;240000
48;12000;240000
48;12000;240000
48;12000;240000
48;12000;240000
48;12000;240000
48;12000;240000
48;12000;240000
48;12000;240000
48;12000;240000
48;12000;240000
48;12000;240000
48;12000;240000
48;12000;240000
48;12000;240000
48;12000;240000
48;12000;240000
48;12000;240000
48;12000;240000
48;12000;240000
48;12000;240000


THREADS; MESSAGES; WORK-UNITS
49;12000;240000
49;12000;240000
49;12000;240000
49;12000;240000
49;12000;240000
49;12000;240000
49;12000;240000
49;12000;240000
49;12000;240000
49;12000;240000
49;12000;240000
49;12000;240000
49;12000;240000
49;12000;240000
49;12000;240000
49;12000;240000
49;12000;240000
49;12000;240000
49;12000;240000
49;12000;240000
49;12000;240000
49;12000;240000
49;12000;240000
49;12000;240000
49;12000;240000


THREADS; MESSAGES; WORK-UNITS
50;12000;240000
50;12000;240000
50;12000;240000
50;12000;240000
50;12000;240000
50;12000;240000
50;12000;240000
50;12000;240000
50;12000;240000
50;12000;240000
50;12000;240000
50;12000;240000
50;12000;240000
50;12000;240000
50;12000;240000
50;12000;240000
50;12000;240000
50;12000;240000
50;12000;240000
50;12000;240000
50;12000;240000
50;12000;240000
50;12000;240000
50;12000;240000
50;12000;240000


