THREADS; TOTAL MESSAGES; AVERAGE MESSAGES; TOTAL WORK-UNITS; AVERAGE WORK-UNITS 
1;22;0;4557548;182301
2;71392;2855;7290794;291631
3;155787;6231;9483845;379353
4;229938;9197;10190881;407635
5;427527;17101;15055985;602239
6;701077;28043;20065331;802613
7;2132229;85289;43807133;1752285
8;2187037;87481;44414835;1776593
9;2202058;88082;44500086;1780003
10;2203182;88127;44537976;1781519
11;2207015;88280;44559190;1782367
12;2205194;88207;44540599;1781623
13;2199188;87967;44516910;1780676
14;2202190;88087;44536246;1781449
15;2201396;88055;44539126;1781565
16;2203039;88121;44531985;1781279
17;2199418;87976;44533852;1781354
18;2195079;87803;44496393;1779855
19;2194064;87762;44458611;1778344
20;2202930;88117;44542762;1781710
21;2195010;87800;44475279;1779011
22;2198244;87929;44491481;1779659
23;2197069;87882;44477251;1779090
24;2200718;88028;44525590;1781023
25;2199964;87998;44529874;1781194
26;2192825;87713;44463787;1778551
27;2196904;87876;44491420;1779656
28;2194508;87780;44509925;1780397
29;2194528;87781;44466696;1778667
30;2202832;88113;44536478;1781459
31;2205369;88214;44574315;1782972
32;2200434;88017;44504375;1780175
33;2201928;88077;44539380;1781575
34;2200737;88029;44527482;1781099
35;2196180;87847;44502005;1780080
36;2197139;87885;44511350;1780454
37;2200456;88018;44543046;1781721
38;2195350;87814;44505299;1780211
39;2193441;87737;44464761;1778590
40;2192121;87684;44465668;1778626
41;2198787;87951;44513010;1780520
42;2199474;87978;44506556;1780262
43;2198450;87938;44517094;1780683
44;2194521;87780;44483265;1779330
45;2198030;87921;44526644;1781065
46;2201832;88073;44544490;1781779
47;2202126;88085;44537868;1781514
48;2199126;87965;44523289;1780931
49;2203214;88128;44526927;1781077
50;2198319;87932;44516036;1780641
THREADS; MESSAGES; WORK-UNITS
1;1;180030
1;1;183621
1;1;182869
1;1;184071
1;1;182569
1;1;182942
1;1;182720
1;1;184008
1;1;182033
1;1;184218
1;0;189323
1;1;184668
1;1;182563
1;1;175957
1;1;183013
1;1;183731
1;1;183852
1;1;176851
1;1;175247
1;0;182766
1;1;183997
1;1;176240
1;1;184199
1;0;183710
1;1;182350


THREADS; MESSAGES; WORK-UNITS
2;2880;295137
2;2874;290353
2;2787;295982
2;2819;272110
2;2713;275854
2;2907;295891
2;2870;291460
2;2804;295813
2;2862;306588
2;2825;287827
2;2845;292081
2;2815;293614
2;2933;296653
2;2906;295124
2;2888;304826
2;2879;292047
2;2906;282350
2;2903;291723
2;2841;303300
2;2806;280877
2;2885;275460
2;2848;282173
2;2898;293888
2;2791;301320
2;2907;298343


THREADS; MESSAGES; WORK-UNITS
3;5811;362754
3;5909;380746
3;6273;391505
3;5883;364310
3;5923;375295
3;6186;391711
3;5939;362726
3;6827;396699
3;5982;372841
3;6210;380310
3;5853;362726
3;5815;359533
3;5972;380936
3;7146;394714
3;5826;380015
3;5982;381435
3;7251;394389
3;7281;394503
3;6029;390130
3;6000;367463
3;6033;372100
3;6015;367360
3;6716;394387
3;7081;394358
3;5844;370899


THREADS; MESSAGES; WORK-UNITS
4;9000;364274
4;8999;368423
4;9000;379401
4;8982;383017
4;8993;408750
4;9000;413151
4;8458;407213
4;9000;396116
4;9000;378080
4;10456;426101
4;8992;394078
4;10499;492201
4;8902;391446
4;8993;412204
4;9000;412358
4;8940;384473
4;8995;414779
4;10322;456739
4;8929;392977
4;8989;407645
4;9000;412416
4;9000;376611
4;8995;410141
4;8994;415051
4;10500;493236


THREADS; MESSAGES; WORK-UNITS
5;16458;586071
5;16710;591424
5;17139;611836
5;16500;594367
5;16308;586341
5;16471;595454
