THREADS; TOTAL MESSAGES; AVERAGE MESSAGES; TOTAL WORK-UNITS; AVERAGE WORK-UNITS 
1;0;0;5009546;200381
2;29;1;9561071;382442
3;43;1;7119737;284789
4;40119;1604;8826410;353056
5;73063;2922;9600132;384005
6;81249;3249;9722203;388888
7;81249;3249;11888407;475536
8;83752;3350;14044185;561767
9;84780;3391;14928735;597149
10;82839;3313;14028536;561141
11;85807;3432;13547221;541888
12;83315;3332;13750146;550005
13;81603;3264;13873998;554959
14;81551;3262;12604603;504184
15;81281;3251;13102997;524119
16;81543;3261;13221022;528840
17;83905;3356;13421373;536854
18;82372;3294;13503891;540155
19;82363;3294;14559953;582398
20;82895;3315;15154435;606177
21;86196;3447;16603819;664152
22;81344;3253;15090582;603623
23;87188;3487;14447530;577901
24;86059;3442;16271122;650844
25;90969;3638;15183033;607321
26;87199;3487;16253722;650148
27;91065;3642;16336303;653452
28;95416;3816;16527871;661114
29;92523;3700;16845104;673804
30;97387;3895;16175669;647026
31;90415;3616;17448423;697936
32;83973;3358;16507605;660304
33;83961;3358;18008094;720323
34;88801;3552;15612917;624516
35;83389;3335;17493852;699754
36;83596;3343;17341260;693650
37;91828;3673;16590763;663630
38;90067;3602;17098207;683928
39;82313;3292;14903268;596130
40;88248;3529;15574565;622982
41;83540;3341;15439068;617562
42;86981;3479;16061874;642474
43;86612;3464;15964934;638597
44;84005;3360;16286440;651457
45;86100;3444;16202085;648083
46;86992;3479;15462947;618517
47;85111;3404;15631330;625253
48;87917;3516;15612489;624499
49;82048;3281;16701788;668071
50;84581;3383;18327134;733085
THREADS; MESSAGES; WORK-UNITS
1;0;201116
1;0;198423
1;0;199865
1;0;201356
1;0;201320
1;0;202477
1;0;201045
1;0;200447
1;0;200172
1;0;198977
1;0;200054
1;0;197287
1;0;202692
1;0;198558
1;0;197836
1;0;202854
1;0;200794
1;0;201775
1;0;199740
1;0;200633
1;0;200418
1;0;199799
1;0;202290
1;0;201761
1;0;197857


THREADS; MESSAGES; WORK-UNITS
2;0;377055
2;0;392068
2;1;377281
2;1;377602
2;1;385516
2;1;377458
2;1;390060
2;1;377404
2;1;377374
2;1;393507
2;1;392170
2;2;377656
2;1;383425
2;2;377466
2;1;392856
2;2;374255
2;2;377652
2;2;393596
2;2;374525
2;1;381148
2;2;377529
2;1;377474
2;1;391373
2;1;377637
2;0;386984


THREADS; MESSAGES; WORK-UNITS
3;3;284839
3;0;283813
3;2;284600
3;1;283757
3;3;283617
3;2;287593
3;2;284322
3;1;285266
3;1;287023
3;0;286751
3;2;283661
3;2;284500
3;3;283763
3;1;286914
3;2;283892
3;1;283616
3;3;284217
3;3;286959
3;2;284143
3;0;283747
3;2;284798
3;1;285819
3;1;283881
3;4;283753
3;1;284493


THREADS; MESSAGES; WORK-UNITS
4;1571;338885
4;1659;367686
4;1493;329755
4;1747;370053
4;1576;363978
4;1695;363388
4;1560;346564
4;1692;357175
4;1729;370260
4;1679;356172
4;1719;365089
4;1603;357396
4;1727;370293
4;1749;348621
4;1466;346429
4;1713;356359
4;1680;348782
4;1;272422
4;1786;361082
4;1762;354199
4;1689;362688
4;1761;354445
4;1740;366881
4;1618;327041
4;1704;370767


THREADS; MESSAGES; WORK-UNITS
5;3250;416765
5;3250;428205
5;3250;360211
5;2322;336715
5;3250;428392
5;3250;496032
5;2152;350804
5;3250;394219
5;2515;338929
5;3250;492547
5;2769;339657
5;3165;337451
5;3250;424786
5;3250;476885
5;2565;314489
5;3250;427289
5;3250;412322
5;2354;335427
5;3250;378553
5;2483;331109
5;2338;330105
5;3028;336654
5;2416;337833
5;3249;459576
5;2707;315177


THREADS; MESSAGES; WORK-UNITS
6;3250;404371
6;3250;340650
6;3250;499268
6;3249;320912
6;3250;420971
6;3250;317878
6;3250;351050
6;3250;472144
6;3250;364381
6;3250;378377
6;3250;534076
6;3250;321214
6;3250;366496
6;3250;415171
6;3250;363889
6;3250;472197
6;3250;320970
6;3250;347907
6;3250;500259
6;3250;357844
6;3250;415739
6;3250;321365
6;3250;399692
6;3250;367412
6;3250;347970


THREADS; MESSAGES; WORK-UNITS
7;3250;316673
7;3250;323581
7;3250;482609
7;3250;350798
7;3250;482066
7;3250;582859
7;3250;371824
7;3250;458563
7;3250;346633
7;3250;666073
7;3250;679548
7;3250;366024
7;3250;460623
7;3250;351011
7;3250;596132
7;3250;356921
7;3250;473948
7;3250;681082
7;3250;338197
7;3250;291318
7;3250;546342
7;3250;609084
7;3249;687732
7;3250;745223
7;3250;323543


THREADS; MESSAGES; WORK-UNITS
8;3250;401223
8;3250;392930
8;4290;528890
8;3250;767617
8;3715;678937
8;3250;683013
8;3558;629942
8;3250;367352
8;3321;721265
8;3445;646814
8;3250;362470
8;3250;629322
8;3564;672109
8;3250;537198
8;3250;386483
8;3250;398547
8;3359;618011
8;3250;309914
8;3250;761810
8;3250;554876
8;3250;580265
8;3250;697751
8;3250;603614
8;3250;779975
8;3250;333857


THREADS; MESSAGES; WORK-UNITS
9;3250;382869
9;3250;259081
9;3250;608862
9;3250;703346
9;4103;637204
9;3250;491807
9;3250;490647
9;3250;602176
9;3250;687690
9;3250;724790
9;3250;478021
9;3250;620165
9;4057;636417
9;3250;504064
9;3250;785453
9;3250;575428
9;3252;739849
9;4938;616385
9;3250;492072
9;3250;622429
9;3250;609006
9;3250;768095
9;3250;722918
9;3430;667627
9;3250;502334


THREADS; MESSAGES; WORK-UNITS
10;3250;530718
10;3250;494323
10;3249;611909
10;3250;584653
10;3250;667270
10;3250;491197
10;3250;755489
10;3250;476243
10;3250;588713
10;3250;604864
10;3250;759144
10;3250;724558
10;3250;702249
10;3250;494945
10;3250;503857
10;3250;374602
10;3250;305445
10;3250;498334
10;3250;698437
10;4840;636575
10;3250;495162
10;3250;552002
10;3250;514074
10;3250;470934
10;3250;492839


THREADS; MESSAGES; WORK-UNITS
11;3250;626538
11;3250;756689
11;3250;494535
11;3250;523309
11;3250;492368
11;3250;542457
11;3250;544255
11;3250;711952
11;5250;606660
11;3250;454417
11;3250;474576
11;3249;446936
11;3250;487295
11;3249;511644
11;3250;331553
11;3250;423833
11;3250;480462
11;3250;577959
11;3250;599248
11;5809;558984
11;3250;579541
11;3250;519893
11;3250;432336
11;3250;657610
11;3250;712171


THREADS; MESSAGES; WORK-UNITS
12;3249;485745
12;3250;479050
12;5125;633196
12;3250;621946
12;3250;512314
12;3250;480987
12;3249;751358
12;3251;730936
12;3250;377886
12;3250;477806
12;3442;686174
12;3249;473357
12;3250;500530
12;3250;488541
12;3250;479915
12;3250;605653
12;3250;713917
12;3250;506943
12;3250;456155
12;3250;471612
12;3250;539735
12;3250;484789
12;3250;682505
12;3250;632470
12;3250;476626


THREADS; MESSAGES; WORK-UNITS
13;3250;708549
13;3250;483657
13;3250;472591
13;3250;606393
13;3250;542865
13;3379;719405
13;3384;675659
13;3250;625861
13;3250;633640
13;3250;445857
13;3250;540867
13;3250;459500
13;3250;480218
13;3250;554476
13;3250;476015
13;3250;552651
13;3250;541467
13;3341;746461
13;3249;412565
13;3250;657548
13;3250;458747
13;3250;651336
13;3250;510786
13;3250;485628
13;3250;431256


THREADS; MESSAGES; WORK-UNITS
14;3250;379608
14;3250;746580
14;3250;632550
14;3406;720248
14;3250;386954
14;3250;559928
14;3250;380861
14;3250;453178
14;3250;456683
14;3250;478361
14;3250;475922
14;3250;649392
14;3250;549326
14;3395;700921
14;3250;387612
14;3250;382928
14;3250;394108
14;3250;515907
14;3250;501480
14;3250;659453
14;3250;359645
14;3250;391956
14;3250;530898
14;3250;472104
14;3250;438000


THREADS; MESSAGES; WORK-UNITS
15;3250;673413
15;3283;806570
15;3250;673842
15;3250;603635
15;3250;427946
15;3250;604928
15;3250;689467
15;3250;492501
15;3250;529830
15;3249;657967
15;3250;497637
15;3250;610718
15;3250;529916
15;3250;599047
15;3250;374403
15;3250;505347
15;3250;466912
15;3250;498553
15;3250;409442
15;3250;391330
15;3250;439724
15;3249;393890
15;3250;417762
15;3250;427661
15;3250;380556


THREADS; MESSAGES; WORK-UNITS
16;3250;796044
16;3350;772240
16;3250;369103
16;3272;796880
16;3250;628712
16;3250;474670
16;3250;538623
16;3250;377649
16;3250;365172
16;3250;654234
16;3249;365348
16;3250;374157
16;3250;584785
16;3250;488298
16;3250;781806
16;3250;369135
16;3250;369140
16;3250;667347
16;3250;610567
16;3250;378999
16;3250;395216
16;3250;299752
16;3422;732329
16;3250;439350
16;3250;591466


THREADS; MESSAGES; WORK-UNITS
17;3250;664341
17;3250;478843
17;3250;401199
17;3250;661401
17;3249;366226
17;3250;670099
17;3250;500622
17;3530;680633
17;3250;657532
17;3835;671812
17;3250;382601
17;3250;468307
17;3283;769176
17;3250;374935
17;4785;590731
17;3250;369180
17;3250;434657
17;3250;625889
17;3250;657533
17;3249;628246
17;3249;439939
17;3250;370062
17;3250;399546
17;3475;782624
17;3250;375239


THREADS; MESSAGES; WORK-UNITS
18;3250;622261
18;3250;400730
18;3250;486473
18;3250;578210
18;3250;801024
18;3250;377428
18;3250;408981
18;3250;776912
18;3250;373120
18;3250;575697
18;3250;495023
18;3249;694033
18;3250;398346
18;3250;368373
18;3250;367116
18;3250;501383
18;3250;577379
18;3250;647642
18;3250;785535
18;3250;504948
18;4367;625456
18;3249;473624
18;3258;768141
18;3249;412695
18;3250;483361


THREADS; MESSAGES; WORK-UNITS
19;3250;661570
19;3249;550667
19;3250;694253
19;3250;520152
19;4362;612491
19;3250;374769
19;3250;659987
19;3250;656661
19;3250;614380
19;3250;619357
19;3249;391750
19;3250;508839
19;3250;841246
19;3249;375355
19;3250;708605
19;3250;434255
19;3250;655243
19;3250;374409
19;3250;643597
19;3256;811554
19;3250;426032
19;3250;673189
19;3250;485845
19;3248;558263
19;3250;707484


THREADS; MESSAGES; WORK-UNITS
20;3249;690568
20;3250;417409
20;3250;579106
20;3250;525793
20;3250;415452
20;3248;366739
20;3445;715779
20;3248;628013
20;3250;748574
20;3250;605589
20;3250;684512
20;3250;366935
20;3250;737672
20;3323;759025
20;3250;851883
20;4245;672002
20;3250;544011
20;3250;589147
20;3250;711745
20;3250;377517
20;3260;791212
20;3623;661899
20;3254;632130
20;3250;417396
20;3250;664327


THREADS; MESSAGES; WORK-UNITS
21;3249;805957
21;3262;776167
21;3832;672102
21;3250;416811
21;3250;676741
21;3250;670788
21;3250;574770
21;3250;646142
21;3250;834342
21;3504;712193
21;3250;656017
21;3250;406054
21;5381;542948
21;3250;370594
