THREADS; TOTAL MESSAGES; AVERAGE MESSAGES; TOTAL WORK-UNITS; AVERAGE WORK-UNITS 
1;0;0;3654304;146172
2;0;0;8297842;331913
3;0;0;11899282;475971
4;0;0;13366820;534672
5;0;0;11274742;450989
6;2;0;11718415;468736
7;14;0;14923816;596952
8;6;0;13094727;523789
9;0;0;10125546;405021
10;1;0;10185342;407413
11;0;0;10177744;407109
12;0;0;10232218;409288
13;0;0;11068294;442731
14;2;0;10237492;409499
15;0;0;11265746;450629
16;0;0;11010003;440400
17;0;0;10763643;430545
18;0;0;10567765;422710
19;0;0;11290439;451617
20;1;0;11020029;440801
21;1;0;11120988;444839
22;0;0;10660501;426420
23;0;0;10395235;415809
24;0;0;10807179;432287
25;0;0;11585754;463430
26;1;0;10865895;434635
27;1;0;10846252;433850
28;1;0;10101429;404057
29;0;0;10698123;427924
30;0;0;10502103;420084
31;0;0;10701764;428070
32;0;0;10790415;431616
33;1;0;10365371;414614
34;0;0;10230742;409229
35;1;0;10767701;430708
36;2;0;11078498;443139
37;2;0;10943244;437729
38;0;0;10669559;426782
39;1;0;10158635;406345
40;0;0;10759482;430379
41;0;0;10274675;410987
42;0;0;10974906;438996
43;0;0;10527791;421111
44;1;0;10431505;417260
45;0;0;10832109;433284
46;0;0;10401391;416055
47;0;0;10143416;405736
48;0;0;10382901;415316
49;0;0;9899254;395970
50;0;0;11099973;443998
THREADS; MESSAGES; WORK-UNITS
1;0;148147
1;0;149064
1;0;148479
1;0;151204
1;0;146453
1;0;146557
1;0;143012
1;0;148029
1;0;146852
1;0;142798
1;0;142826
1;0;146910
1;0;147290
1;0;147093
1;0;145900
1;0;143224
1;0;148160
1;0;144491
1;0;143640
1;0;144164
1;0;146888
1;0;144369
1;0;144639
1;0;147904
1;0;146211


THREADS; MESSAGES; WORK-UNITS
2;0;325082
2;0;335522
2;0;332623
2;0;331370
2;0;323555
2;0;339111
2;0;327548
2;0;333156
2;0;325598
2;0;339712
2;0;336646
2;0;333680
2;0;330036
2;0;325141
2;0;339652
2;0;325680
2;0;332248
2;0;326834
2;0;336308
2;0;329957
2;0;337704
2;0;330483
2;0;340309
2;0;333164
2;0;326723


THREADS; MESSAGES; WORK-UNITS
3;0;467588
3;0;464789
3;0;500568
3;0;469914
3;0;472604
3;0;476118
3;0;479067
3;0;467548
3;0;475783
3;0;490042
3;0;477248
3;0;488813
3;0;468380
3;0;488307
3;0;481669
3;0;472139
3;0;465761
3;0;467883
3;0;481506
3;0;466922
3;0;485459
3;0;480377
3;0;472246
3;0;467814
3;0;470737


THREADS; MESSAGES; WORK-UNITS
4;0;576076
4;0;513635
4;0;551592
4;0;550267
4;0;504320
4;0;504358
4;0;504364
4;0;504310
4;0;520886
4;0;589304
4;0;513416
4;0;574589
4;0;518612
4;0;534492
4;0;514222
4;0;504348
4;0;504344
4;0;572171
4;0;513644
4;0;560850
4;0;560809
4;0;560765
4;0;504251
4;0;554857
4;0;556338


THREADS; MESSAGES; WORK-UNITS
5;0;457331
5;0;448159
5;0;457446
5;0;438821
5;0;457278
5;0;438883
5;0;448288
5;0;457356
5;0;447829
5;0;448264
5;0;444749
5;0;447903
5;0;447989
5;0;504718
5;0;438818
5;0;448206
5;0;457601
5;0;448202
5;0;448174
5;0;457569
5;0;438965
5;0;448278
5;0;457118
5;0;447935
5;0;438862


THREADS; MESSAGES; WORK-UNITS
6;0;419546
6;0;535181
6;0;438783
6;0;438987
6;0;438970
6;0;608484
6;0;601727
6;0;428310
6;0;505394
6;1;448128
6;1;509498
6;0;486149
6;0;448165
6;0;410494
6;0;410377
6;0;522009
6;0;489454
6;0;460813
6;0;410049
6;0;498020
6;0;458166
6;0;463963
6;0;438254
6;0;401092
6;0;448402


THREADS; MESSAGES; WORK-UNITS
7;2;655364
7;0;401248
7;0;407006
7;0;401235
7;0;439022
7;1;699372
7;0;637376
7;1;752894
7;1;625812
7;0;679572
7;0;399585
7;0;665677
7;0;674152
7;0;401332
7;0;569356
7;2;737108
7;0;512386
7;0;667325
7;2;733203
7;1;728757
7;0;666723
7;0;601405
7;4;734745
7;0;723185
7;0;409976


THREADS; MESSAGES; WORK-UNITS
8;0;410620
8;0;597374
8;0;429776
8;0;401639
8;0;400987
8;0;412206
8;0;401289
8;0;567047
8;1;586518
8;0;670138
8;0;588811
8;2;604872
8;0;400799
8;0;635792
8;0;661583
8;1;600407
8;0;589015
8;1;641605
8;0;645893
8;1;563512
8;0;592825
8;0;401360
8;0;410948
8;0;372469
8;0;507242


THREADS; MESSAGES; WORK-UNITS
9;0;400759
9;0;392036
9;0;373503
9;0;401062
9;0;412632
9;0;400931
9;0;409958
9;0;401056
9;0;410375
9;0;411473
9;0;486523
9;0;391592
9;0;401321
9;0;401152
9;0;410538
9;0;372594
9;0;410485
9;0;371107
9;0;410682
9;0;401245
9;0;410137
9;0;412053
9;0;400864
9;0;430308
9;0;401160


THREADS; MESSAGES; WORK-UNITS
10;0;372941
10;0;401650
10;0;401208
10;0;401174
10;0;391469
10;0;410246
10;0;401163
10;0;410175
10;0;486351
10;0;470545
10;0;410536
10;0;391783
10;0;363602
10;0;372702
10;0;391626
10;0;410813
10;0;401483
10;0;438600
10;0;476851
10;1;401234
10;0;393787
10;0;401316
10;0;401029
10;0;363176
10;0;419882


THREADS; MESSAGES; WORK-UNITS
11;0;394466
11;0;410232
11;0;476737
11;0;401345
11;0;363461
11;0;380896
11;0;401225
11;0;448463
11;0;401027
11;0;404342
11;0;401050
11;0;408370
11;0;401181
11;0;400824
11;0;435490
11;0;401063
11;0;401025
11;0;401215
11;0;375807
11;0;400932
11;0;397880
11;0;410632
11;0;401144
11;0;467065
11;0;391872


THREADS; MESSAGES; WORK-UNITS
12;0;458099
12;0;306365
12;0;401365
12;0;401251
12;0;403250
12;0;401220
12;0;401328
12;0;410368
12;0;485790
12;0;401307
12;0;401090
12;0;401329
12;0;401908
12;0;476533
12;0;401222
12;0;401294
12;0;401233
12;0;495547
12;0;371052
12;0;410380
12;0;401214
12;0;410701
12;0;385860
12;0;401376
12;0;401136


THREADS; MESSAGES; WORK-UNITS
13;0;476562
13;0;401141
13;0;589548
13;0;391492
13;0;447897
13;0;391564
13;0;476521
13;0;589664
13;0;469816
13;0;401077
13;0;400897
13;0;457791
13;0;401065
13;0;401370
13;0;401197
13;0;608546
13;0;486281
13;0;401296
13;0;486327
13;0;391753
13;0;400713
13;0;401300
13;0;401201
13;0;401071
13;0;392204


THREADS; MESSAGES; WORK-UNITS
14;2;401225
14;0;434692
14;0;401148
14;0;401064
14;0;400771
14;0;391876
14;0;400985
14;0;391421
14;0;457822
14;0;401246
14;0;401383
14;0;400849
14;0;401159
14;0;268508
14;0;401114
14;0;401287
14;0;486148
14;0;457538
14;0;401046
14;0;400892
14;0;392075
14;0;410445
14;0;439175
14;0;401123
14;0;492500


THREADS; MESSAGES; WORK-UNITS
15;0;391457
15;0;410286
15;0;401165
15;0;393080
15;0;458000
15;0;617970
15;0;391453
15;0;457835
15;0;401480
15;0;401296
15;0;401310
15;0;402280
15;0;486084
15;0;617940
15;0;486040
15;0;401362
15;0;486153
15;0;486154
15;0;473249
15;0;401202
15;0;513800
15;0;401094
15;0;400925
15;0;486197
15;0;497934


THREADS; MESSAGES; WORK-UNITS
16;0;401115
16;0;400748
16;0;401607
16;0;400904
16;0;391971
16;0;410729
16;0;401187
16;0;476666
16;0;401264
16;0;400982
16;0;400877
16;0;401106
16;0;457763
16;0;401019
16;0;401277
16;0;523310
16;0;392017
16;0;401298
16;0;466243
16;0;575755
16;0;391850
16;0;570238
16;0;486374
16;0;447234
16;0;606469


THREADS; MESSAGES; WORK-UNITS
17;0;391882
17;0;486254
17;0;421576
17;0;401250
17;0;401040
17;0;589586
17;0;401253
17;0;448378
17;0;476940
17;0;485994
17;0;393889
17;0;448447
17;0;401079
17;0;446614
17;0;401460
17;0;485969
17;0;399408
17;0;363332
17;0;391518
17;0;457572
17;0;391459
17;0;448451
17;0;391866
17;0;446462
17;0;391964


THREADS; MESSAGES; WORK-UNITS
18;0;448033
18;0;392051
18;0;443906
18;0;401258
18;0;406398
18;0;401363
18;0;401562
18;0;391932
18;0;407472
18;0;436384
18;0;401015
18;0;392174
18;0;391926
18;0;612415
18;0;391496
18;0;448480
18;0;401318
18;0;480763
18;0;401186
18;0;400985
18;0;401093
18;0;391723
18;0;401115
18;0;448390
18;0;473327


THREADS; MESSAGES; WORK-UNITS
19;0;385158
19;0;452863
19;0;608538
19;0;486523
19;0;448274
19;0;451941
19;0;396115
19;0;401297
19;0;486493
19;0;448275
19;0;372581
19;0;448757
19;0;448559
19;0;401091
19;0;400984
19;0;608575
19;0;486272
19;0;401130
19;0;486414
19;0;608614
19;0;401201
19;0;495241
19;0;363276
19;0;401290
19;0;400977


THREADS; MESSAGES; WORK-UNITS
20;0;398149
20;0;485977
20;0;391912
20;0;401161
20;0;448627
20;0;401217
20;0;393958
20;0;449686
20;0;580209
20;0;476750
20;0;459146
20;0;400991
20;0;457549
20;0;391554
20;0;693666
20;0;448244
20;0;486233
20;0;410483
20;0;401401
20;0;401442
20;1;398941
20;0;448260
20;0;430021
20;0;401227
20;0;363225


THREADS; MESSAGES; WORK-UNITS
21;0;445550
21;0;401141
21;0;448940
21;0;617798
21;0;401192
21;0;457841
21;0;486445
21;0;389965
21;0;608623
21;0;448621
21;1;401346
21;0;448255
21;0;316402
21;0;448035
21;0;476616
21;0;608621
21;0;476989
21;0;401217
21;0;401080
21;0;401075
21;0;400987
21;0;401545
21;0;392077
21;0;401243
21;0;439384


THREADS; MESSAGES; WORK-UNITS
22;0;395420
22;0;401500
22;0;391794
22;0;476669
22;0;580090
22;0;401291
22;0;438985
22;0;363360
22;0;448680
22;0;363112
22;0;483193
22;0;486301
22;0;457444
22;0;401024
22;0;448335
22;0;391784
22;0;448421
22;0;391848
22;0;435675
22;0;446013
22;0;357832
22;0;401192
22;0;448430
22;0;353718
22;0;448390


THREADS; MESSAGES; WORK-UNITS
23;0;486217
23;0;448324
23;0;363286
23;0;448505
23;0;392065
23;0;400952
23;0;476682
23;0;486232
23;0;396432
23;0;401208
23;0;495554
23;0;392038
23;0;401724
23;0;401109
23;0;404974
23;0;401235
23;0;457852
23;0;391963
23;0;401026
23;0;363682
23;0;391705
23;0;397713
23;0;392096
23;0;401370
23;0;401291


THREADS; MESSAGES; WORK-UNITS
24;0;391652
24;0;476691
24;0;476972
24;0;476935
24;0;445213
24;0;476807
24;0;401386
24;0;410153
24;0;448555
24;0;580229
24;0;588784
24;0;401378
24;0;401026
24;0;439123
24;0;268815
24;0;442201
24;0;363483
24;0;401299
24;0;418695
24;0;401280
24;0;404215
24;0;391810
24;0;448491
24;0;362376
24;0;489610


THREADS; MESSAGES; WORK-UNITS
25;0;457759
25;0;486211
25;0;486289
25;0;410401
25;0;608536
25;0;479004
25;0;440122
25;0;580108
25;0;391877
25;0;391708
25;0;441157
25;0;392204
25;0;391743
25;0;391714
25;0;449908
25;0;457726
25;0;476701
25;0;580072
25;0;486462
25;0;401806
25;0;486278
25;0;467794
25;0;486309
25;0;485891
25;0;457974


THREADS; MESSAGES; WORK-UNITS
26;0;457830
26;0;401185
26;1;401322
26;0;448827
26;0;608565
26;0;448405
26;0;401322
26;0;468455
26;0;436677
26;0;665471
26;0;268614
26;0;401239
26;0;402535
26;0;401676
26;0;401212
26;0;477079
26;0;457828
26;0;391981
26;0;400141
26;0;392019
26;0;401336
26;0;405484
26;0;438863
26;0;401011
26;0;486818


THREADS; MESSAGES; WORK-UNITS
27;0;401268
27;0;392068
27;1;406185
27;0;372712
27;0;448353
27;0;363378
27;0;448450
27;0;269150
27;0;421986
27;0;392346
27;0;364689
27;0;363358
27;0;476850
27;0;580092
27;0;363145
27;0;363305
27;0;580017
27;0;486117
27;0;448608
27;0;580174
27;0;401175
27;0;609738
27;0;448683
27;0;410560
27;0;453845


THREADS; MESSAGES; WORK-UNITS
28;0;268803
28;0;391747
28;0;400908
28;0;438047
28;0;401261
28;0;392340
28;0;399551
28;0;391900
28;0;392370
28;0;401133
28;0;392717
28;0;397460
28;0;570959
28;0;410288
28;0;364505
28;0;448715
28;0;580154
28;0;392009
28;0;268750
28;1;392058
28;0;391734
28;0;448627
28;0;401222
28;0;400932
28;0;363239


THREADS; MESSAGES; WORK-UNITS
29;0;405583
29;0;449132
29;0;610239
29;0;363263
29;0;448479
29;0;476720
29;0;587907
29;0;394401
29;0;363147
29;0;448596
29;0;486442
29;0;448273
29;0;269005
29;0;363961
29;0;391674
29;0;448544
29;0;448373
29;0;363162
29;0;448090
29;0;363152
29;0;448432
29;0;476964
29;0;401210
29;0;401456
29;0;391918


THREADS; MESSAGES; WORK-UNITS
30;0;391856
30;0;433623
30;0;354204
30;0;393505
30;0;401296
30;0;393273
30;0;404568
30;0;363310
30;0;477141
30;0;448360
30;0;448533
30;0;448451
30;0;268915
30;0;617923
30;0;269284
30;0;448011
30;0;476962
30;0;401076
30;0;363380
30;0;580139
30;0;363152
30;0;448508
30;0;363464
30;0;579894
30;0;363275


THREADS; MESSAGES; WORK-UNITS
31;0;477831
31;0;268959
31;0;396624
31;0;269008
31;0;406454
31;0;476810
31;0;596855
31;0;344651
31;0;579843
31;0;363191
31;0;401345
31;0;363160
31;0;458124
31;0;457908
31;0;363299
31;0;401101
31;0;448478
31;0;452236
31;0;593852
31;0;486221
31;0;363486
31;0;391810
31;0;460743
31;0;485871
31;0;393904


THREADS; MESSAGES; WORK-UNITS
32;0;439027
32;0;391856
32;0;395080
32;0;391812
32;0;401094
32;0;363246
32;0;504932
32;0;584501
32;0;448762
32;0;486287
32;0;474131
32;0;363146
32;0;579915
32;0;363429
32;0;448316
32;0;363370
32;0;448467
