THREADS; TOTAL MESSAGES; AVERAGE MESSAGES; TOTAL WORK-UNITS; AVERAGE WORK-UNITS 
1;0;0;4859325;194373
2;26;1;9467710;378708
3;46;1;9119086;364763
4;64;2;8118887;324755
5;14336;573;8192610;327704
6;33688;1347;8327028;333081
7;74062;2962;9307273;372290
8;90979;3639;9456786;378271
9;93677;3747;9121225;364849
10;93299;3731;9116445;364657
11;93744;3749;8891272;355650
12;93668;3746;9271436;370857
13;95439;3817;9578678;383147
14;93747;3749;9152418;366096
15;93747;3749;9176422;367056
16;93750;3750;9501335;380053
17;93748;3749;9531798;381271
18;93747;3749;9174527;366981
19;93749;3749;9379014;375160
20;93749;3749;9442463;377698
21;93748;3749;10281030;411241
22;96030;3841;9872058;394882
23;93749;3749;9395341;375813
24;96521;3860;10325618;413024
25;93748;3749;9747070;389882
26;93748;3749;9766382;390655
27;93745;3749;9633439;385337
28;93787;3751;10435133;417405
29;93748;3749;9378663;375146
30;93746;3749;9726084;389043
31;93748;3749;10836096;433443
32;93740;3749;10005973;400238
33;93746;3749;9742491;389699
34;93748;3749;9610359;384414
35;93750;3750;9053734;362149
36;93748;3749;9683441;387337
37;93748;3749;9627244;385089
38;93746;3749;9450255;378010
39;93748;3749;9462959;378518
40;94408;3776;10136841;405473
41;93748;3749;9376570;375062
42;93746;3749;10031655;401266
43;93742;3749;10151604;406064
44;93744;3749;9985299;399411
45;93746;3749;9805326;392213
46;93747;3749;9551192;382047
47;94176;3767;10158167;406326
48;93749;3749;9402776;376111
49;93749;3749;9891602;395664
50;94181;3767;10128761;405150
THREADS; MESSAGES; WORK-UNITS
1;0;190667
1;0;196181
1;0;190877
1;0;198392
1;0;191174
1;0;196779
1;0;189048
1;0;196261
1;0;192316
1;0;194169
1;0;191617
1;0;201731
1;0;201409
1;0;197919
1;0;190097
1;0;198134
1;0;190610
1;0;192699
1;0;190813
1;0;198433
1;0;188001
1;0;198238
1;0;190508
1;0;197875
1;0;195377


THREADS; MESSAGES; WORK-UNITS
2;3;400832
2;1;391215
2;2;389051
2;0;341410
2;1;392701
2;1;381576
2;1;391238
2;1;360600
2;1;362997
2;1;386024
2;0;380065
2;1;390036
2;0;357263
2;1;396110
2;2;385007
2;0;343205
2;1;391441
2;0;369205
2;2;388931
2;1;390331
2;2;388376
2;1;352936
2;0;390011
2;2;387857
2;1;359292


THREADS; MESSAGES; WORK-UNITS
3;3;363392
3;2;363273
3;1;363411
3;1;363079
3;2;374624
3;3;363019
3;2;363396
3;3;363174
3;0;363401
3;0;366786
3;1;363121
3;4;363234
3;2;374312
3;2;363205
3;3;363363
3;3;363259
3;2;363414
3;1;366663
3;2;363397
3;2;362908
3;2;363393
3;1;363298
3;2;363272
3;1;363055
3;1;371637


THREADS; MESSAGES; WORK-UNITS
4;2;330518
4;5;319341
4;2;330375
4;3;319646
4;0;342836
4;4;319370
4;2;332409
4;3;319507
4;2;347939
4;3;319615
4;4;322271
4;0;327254
4;2;330533
4;2;301765
4;2;330472
4;4;330547
4;2;330464
4;5;327341
4;2;319133
4;1;319772
4;5;326904
4;1;319339
4;4;319241
4;1;330579
4;3;301716


THREADS; MESSAGES; WORK-UNITS
5;2151;424940
5;4;281589
5;3;281429
5;1381;393165
5;4;277706
5;1;281334
5;2;314178
5;1;298193
5;1430;386139
5;1;313871
5;2;299662
5;2;278255
5;1681;380720
5;3;314268
5;2;281674
5;1387;385561
5;4;289127
5;1414;377252
5;1462;388534
5;2;280908
5;1771;415544
5;4;278015
5;3;282416
5;6;281276
5;1615;406854


THREADS; MESSAGES; WORK-UNITS
6;6;268525
6;2579;397257
6;3;279702
6;2886;384019
6;4;268531
6;2536;346508
6;1817;385458
6;26;274641
6;2656;386426
6;2799;345599
6;1816;383771
6;1;304290
6;2580;312621
6;1297;402586
6;4;279290
6;81;291664
6;1797;383599
6;2;304213
6;985;286964
6;1612;383863
6;2654;333705
6;5;279609
6;2774;387996
6;5;268924
6;2763;387267


THREADS; MESSAGES; WORK-UNITS
7;3750;351097
7;3750;385678
7;2995;383384
7;3750;509797
7;34;269801
7;2915;367930
7;3750;393781
