THREADS; TOTAL MESSAGES; AVERAGE MESSAGES; TOTAL WORK-UNITS; AVERAGE WORK-UNITS 
1;370495;14819;7455691;298227
2;375000;15000;7500000;300000
3;375000;15000;7500000;300000
4;375000;15000;7500000;300000
5;375000;15000;7500000;300000
6;375000;15000;7500000;300000
7;375000;15000;7500000;300000
8;375000;15000;7500000;300000
9;375000;15000;7500000;300000
10;375000;15000;7500000;300000
11;375000;15000;7500000;300000
12;375000;15000;7500000;300000
13;375000;15000;7500000;300000
14;375000;15000;7500000;300000
15;375000;15000;7500000;300000
16;375000;15000;7500000;300000
17;375000;15000;7500000;300000
18;375000;15000;7500000;300000
19;375000;15000;7500000;300000
20;375000;15000;7500000;300000
21;375000;15000;7500000;300000
22;375000;15000;7500000;300000
23;375000;15000;7500000;300000
24;375000;15000;7500000;300000
25;375000;15000;7500000;300000
26;375000;15000;7500000;300000
27;375000;15000;7500000;300000
28;375000;15000;7500000;300000
29;375000;15000;7500000;300000
30;375000;15000;7500000;300000
31;375000;15000;7500000;300000
32;375000;15000;7500000;300000
33;375000;15000;7500000;300000
34;375000;15000;7500000;300000
35;375000;15000;7500000;300000
36;375000;15000;7500000;300000
37;375000;15000;7500000;300000
38;375000;15000;7500000;300000
39;375000;15000;7500000;300000
40;375000;15000;7500000;300000
41;375000;15000;7500000;300000
42;375000;15000;7500000;300000
43;375000;15000;7500000;300000
44;375000;15000;7500000;300000
45;375000;15000;7500000;300000
46;375000;15000;7500000;300000
47;375000;15000;7500000;300000
48;375000;15000;7500000;300000
49;375000;15000;7500000;300000
50;375000;15000;7500000;300000
THREADS; MESSAGES; WORK-UNITS
1;14835;299169
1;14757;297645
1;14758;297828
1;15000;300000
1;14755;297663
1;14758;297782
1;14754;296310
1;14752;296784
1;14758;297715
1;15000;300000
1;14756;297596
1;15000;300000
1;15000;300000
1;14758;297772
1;14755;297212
1;14801;298812
1;14757;297362
1;15000;300000
1;14758;297724
1;14755;297255
1;15000;300000
1;14758;297892
1;14755;298195
1;14758;297567
1;14757;297408


THREADS; MESSAGES; WORK-UNITS
2;15000;300000
2;15000;300000
2;15000;300000
2;15000;300000
2;15000;300000
2;15000;300000
2;15000;300000
2;15000;300000
2;15000;300000
2;15000;300000
2;15000;300000
2;15000;300000
2;15000;300000
2;15000;300000
2;15000;300000
2;15000;300000
2;15000;300000
2;15000;300000
2;15000;300000
2;15000;300000
2;15000;300000
2;15000;300000
2;15000;300000
2;15000;300000
2;15000;300000


THREADS; MESSAGES; WORK-UNITS
3;15000;300000
3;15000;300000
3;15000;300000
3;15000;300000
3;15000;300000
3;15000;300000
3;15000;300000
3;15000;300000
3;15000;300000
3;15000;300000
3;15000;300000
3;15000;300000
3;15000;300000
3;15000;300000
3;15000;300000
3;15000;300000
3;15000;300000
3;15000;300000
3;15000;300000
3;15000;300000
3;15000;300000
3;15000;300000
3;15000;300000
3;15000;300000
3;15000;300000


THREADS; MESSAGES; WORK-UNITS
4;15000;300000
4;15000;300000
4;15000;300000
4;15000;300000
4;15000;300000
4;15000;300000
4;15000;300000
4;15000;300000
4;15000;300000
4;15000;300000
4;15000;300000
4;15000;300000
4;15000;300000
4;15000;300000
4;15000;300000
4;15000;300000
4;15000;300000
4;15000;300000
4;15000;300000
4;15000;300000
4;15000;300000
4;15000;300000
4;15000;300000
4;15000;300000
4;15000;300000


THREADS; MESSAGES; WORK-UNITS
5;15000;300000
5;15000;300000
5;15000;300000
5;15000;300000
5;15000;300000
5;15000;300000
5;15000;300000
5;15000;300000
5;15000;300000
5;15000;300000
5;15000;300000
5;15000;300000
5;15000;300000
5;15000;300000
5;15000;300000
5;15000;300000
5;15000;300000
5;15000;300000
5;15000;300000
5;15000;300000
5;15000;300000
5;15000;300000
5;15000;300000
5;15000;300000
5;15000;300000


THREADS; MESSAGES; WORK-UNITS
6;15000;300000
6;15000;300000
6;15000;300000
6;15000;300000
6;15000;300000
6;15000;300000
6;15000;300000
6;15000;300000
6;15000;300000
6;15000;300000
6;15000;300000
6;15000;300000
6;15000;300000
6;15000;300000
6;15000;300000
6;15000;300000
6;15000;300000
6;15000;300000
6;15000;300000
6;15000;300000
6;15000;300000
6;15000;300000
6;15000;300000
6;15000;300000
6;15000;300000


