THREADS; TOTAL MESSAGES; AVERAGE MESSAGES; TOTAL WORK-UNITS; AVERAGE WORK-UNITS 
1;0;0;4566964;182678
2;42;1;6821147;272845
3;31092;1243;7431497;297259
4;68750;2750;9937385;397495
5;87441;3497;11244192;449767
6;127477;5099;10301830;412073
7;133914;5356;10500322;420012
8;136806;5472;10718922;428756
9;139481;5579;11018698;440747
10;138920;5556;11217421;448696
11;149142;5965;11308983;452359
12;142125;5685;10793608;431744
13;139492;5579;11053189;442127
14;136496;5459;10921783;436871
15;142692;5707;11076770;443070
16;159796;6391;11022480;440899
17;160754;6430;10791193;431647
18;146122;5844;10897085;435883
19;172373;6894;11574968;462998
20;169983;6799;11980514;479220
21;164865;6594;11492327;459693
22;165313;6612;12650160;506006
23;166359;6654;11465807;458632
24;183379;7335;12120237;484809
25;205858;8234;11287088;451483
26;185272;7410;11760518;470420
27;183206;7328;11833936;473357
28;193867;7754;12137756;485510
29;206627;8265;12376274;495050
30;178400;7136;12138645;485545
31;191392;7655;12289172;491566
32;196506;7860;12095064;483802
33;179857;7194;11788133;471525
34;154795;6191;11444776;457791
35;169352;6774;11481163;459246
36;174359;6974;11659354;466374
37;171733;6869;10923423;436936
38;173928;6957;12043501;481740
39;172152;6886;11218668;448746
40;164717;6588;12300306;492012
41;179580;7183;11594767;463790
42;180317;7212;11728280;469131
43;157120;6284;11585614;463424
44;178989;7159;11531188;461247
45;175523;7020;11339264;453570
46;176534;7061;11793999;471759
47;175400;7016;11203465;448138
48;168334;6733;11216174;448646
49;177918;7116;11242925;449717
50;181984;7279;11290998;451639
THREADS; MESSAGES; WORK-UNITS
1;0;174598
1;0;185311
1;0;175117
1;0;184193
1;0;180581
1;0;187892
1;0;182395
1;0;183275
1;0;184057
1;0;181570
1;0;182911
1;0;183949
1;0;182317
1;0;182496
1;0;185071
1;0;181702
1;0;180717
1;0;184682
1;0;176634
1;0;186239
1;0;184610
1;0;183936
1;0;183111
1;0;185348
1;0;184252


THREADS; MESSAGES; WORK-UNITS
2;2;268146
2;1;281441
2;2;269489
2;2;268316
2;1;278862
2;2;281214
2;2;268004
2;1;267869
2;2;268088
2;1;268004
2;2;268077
2;2;268133
2;1;281118
2;3;281204
2;2;267845
2;3;268395
2;2;268011
2;1;268271
2;1;276519
2;3;289414
2;1;291937
2;2;268309
2;1;268015
2;1;268209
2;1;268257


THREADS; MESSAGES; WORK-UNITS
3;1179;299977
3;1301;288266
3;1306;296889
3;1283;294169
3;1202;302385
3;1170;290725
3;1126;299247
3;1197;299454
3;1293;292019
3;1255;302506
3;1179;291636
3;1253;299739
3;1310;302511
3;1259;296153
3;1156;296206
3;1258;294189
3;1231;302439
3;1303;302295
3;1229;299477
3;1274;299552
3;1298;294349
3;1328;293031
3;1163;299603
3;1211;293648
3;1328;301032


THREADS; MESSAGES; WORK-UNITS
4;2750;401127
4;2750;402246
4;2750;403308
4;2750;399982
4;2750;401719
4;2750;391498
4;2750;391849
4;2750;393588
4;2750;389447
4;2750;403757
4;2750;392191
4;2750;402096
4;2750;391787
4;2750;401779
4;2750;402060
4;2750;399574
4;2750;388955
4;2750;393334
4;2750;402317
4;2750;389476
4;2750;412104
4;2750;404606
4;2750;386513
4;2750;391715
4;2750;400357


THREADS; MESSAGES; WORK-UNITS
5;2750;426292
5;2750;459911
5;4841;528685
5;3543;430887
5;3588;433992
5;3262;440934
5;3503;428382
5;5317;541117
5;5227;536062
5;3285;417636
5;2750;475719
5;3384;447280
5;2754;424869
5;2750;437453
5;5500;535775
5;3383;392529
5;3555;446275
5;3313;445022
5;2803;433280
5;3284;418225
5;2925;419082
5;3586;435331
5;3134;425561
5;3102;417339
5;3152;446554


THREADS; MESSAGES; WORK-UNITS
6;5482;405452
6;5425;415978
6;5250;404381
6;5229;416485
6;5305;404388
6;5264;404234
6;3456;487632
6;5500;402585
6;4374;424282
6;5500;406158
6;5452;404540
6;5433;404600
6;5458;402064
6;5335;404691
6;4749;416248
6;5500;402618
6;4672;409159
6;5010;414747
6;5328;411849
6;5182;404227
6;5386;402046
6;4219;415795
6;4775;416565
6;5485;404855
6;4708;416251


THREADS; MESSAGES; WORK-UNITS
7;5484;449222
7;5339;401425
7;5283;401663
7;5653;494328
7;5435;436580
7;5432;402357
7;5361;402900
7;5190;404449
7;5327;404517
7;5366;408982
7;5371;402840
7;5299;451966
7;5340;404938
7;5500;444761
7;5473;461104
7;5286;437469
7;5393;407828
7;5379;402453
