THREADS; TOTAL MESSAGES; AVERAGE MESSAGES; TOTAL WORK-UNITS; AVERAGE WORK-UNITS 
1;0;0;4656603;186264
2;2;0;7833559;313342
3;36;1;12938339;517533
4;62;2;11795655;471826
5;42;1;10704510;428180
6;36;1;9995863;399834
7;15668;626;13296206;531848
8;37476;1499;13588490;543539
9;50499;2019;13767931;550717
10;56527;2261;13565221;542608
11;58144;2325;13529259;541170
12;55220;2208;13746017;549840
13;56454;2258;13473188;538927
14;55370;2214;13216585;528663
15;57992;2319;13146967;525878
16;59302;2372;13041934;521677
17;65180;2607;12941848;517673
18;72441;2897;12870840;514833
19;83874;3354;12523832;500953
20;85978;3439;12509104;500364
21;89939;3597;12482524;499300
22;91814;3672;12477473;499098
23;95157;3806;12479951;499198
24;98080;3923;12376690;495067
25;97069;3882;12267718;490708
26;99247;3969;12411695;496467
27;101282;4051;12320360;492814
28;101504;4060;12336057;493442
29;101572;4062;12129682;485187
30;105157;4206;12439733;497589
31;103509;4140;12347314;493892
32;101149;4045;12422076;496883
33;104703;4188;12298312;491932
34;103119;4124;12498165;499926
35;101292;4051;12629036;505161
36;104666;4186;12531493;501259
37;99811;3992;12364198;494567
38;99629;3985;12551568;502062
39;102446;4097;12659779;506391
40;102274;4090;12406022;496240
41;97287;3891;12366602;494664
42;91579;3663;12694885;507795
43;99480;3979;12668367;506734
44;96297;3851;12688026;507521
45;96692;3867;12685307;507412
46;92007;3680;12499451;499978
47;92176;3687;12830146;513205
48;87210;3488;12465909;498636
49;94374;3774;12558588;502343
50;80750;3230;12275779;491031
THREADS; MESSAGES; WORK-UNITS
15;1705;520924
15;2564;561562
15;2510;526168
15;2132;553270
15;1933;516958
15;2399;526734
15;2804;526686
15;1839;503752
15;2004;516705
15;2673;530830


THREADS; MESSAGES; WORK-UNITS
16;2005;521928
16;1708;525450
16;2629;522560
16;2675;513023
16;1887;517248
16;1969;530232
16;2442;530344
16;1741;516344
16;2558;526209
16;1601;517150
16;2376;517522
16;2552;522205
16;2006;521518
16;2945;508656
16;2048;538789
16;2021;547620
16;2678;508759
16;2955;481464
16;2165;521292
16;3028;504183
16;2856;508213
16;2714;566408
16;2077;539682
16;2861;508294
16;2805;526841


THREADS; MESSAGES; WORK-UNITS
17;2269;534932
17;3206;513561
17;2552;526150
17;2938;513429
17;2557;513314
17;3150;499551
17;2831;508931
17;2194;525990
17;3102;513569
17;2268;512545
17;2958;518074
17;2830;505203
17;2625;530576
17;2667;527267
17;2474;552693
17;2211;518511
17;2215;522140
17;2465;499297
17;3012;517812
17;2271;516789
17;2642;526430
17;2478;505409
17;2766;513043
17;2143;500431
17;2356;526201


THREADS; MESSAGES; WORK-UNITS
18;2194;503886
18;3525;504842
18;2399;512600
18;3234;508778
18;2866;511560
18;3399;531476
18;2956;486682
18;3614;504724
18;3440;500267
18;2647;504042
18;3325;504752
18;1890;512345
18;3095;499646
18;3004;491004
18;3004;518115
18;2853;513952
18;3302;465240
18;3141;509988
18;8;743611
18;2943;501751
18;2470;512913
18;3328;514139
18;3213;501188
18;3352;495342
18;3239;517997


THREADS; MESSAGES; WORK-UNITS
19;2550;517659
19;3977;496454
19;2666;508935
19;3955;500561
19;3797;518901
19;3064;504377
19;3098;513553
19;2981;513337
19;3741;505099
19;3090;488740
19;3716;500779
19;3220;486715
19;3727;505050
19;3232;501619
19;3502;469799
19;3081;486466
19;3649;509171
19;3596;509312
19;3116;491147
19;3619;491000
19;3397;514003
19;2914;490834
19;3529;509245
19;3185;486567
19;3472;504509


THREADS; MESSAGES; WORK-UNITS
20;4199;500558
20;3896;447199
20;3317;495869
20;3650;500079
20;3965;500759
20;2959;495280
20;3852;531988
20;2951;513559
20;3686;505110
20;3043;513879
20;3277;491047
20;3679;456022
20;3019;509517
20;2929;503727
20;3859;504917
20;2945;495585
20;3319;513791
20;3087;507621
20;3548;505630
20;3773;510351
20;3557;531656
20;3119;486469
20;3066;499946
20;3821;504785
20;3462;483760


THREADS; MESSAGES; WORK-UNITS
21;3197;509625
21;3523;526911
21;3857;500462
21;3096;486592
21;3955;505243
21;3279;491182
21;4174;500931
21;3230;491038
21;3612;504601
21;3616;500637
21;3375;488135
21;3400;495808
21;3769;505215
21;2931;491106
21;4082;514711
21;3155;468986
21;4067;500455
21;4237;500976
21;2941;509280
21;3228;495832
21;3532;491125
21;4186;500976
21;3085;500276
21;4107;504826
21;4305;497595


THREADS; MESSAGES; WORK-UNITS
22;3625;535765
22;4230;467679
22;3717;487512
22;4053;500777
22;3173;513678
22;4079;491821
22;3680;482645
22;3650;505107
22;2965;483566
22;3788;500613
22;2404;512679
22;4006;495970
22;3980;500616
22;3607;491704
22;4072;500670
22;4466;501076
22;3358;486923
22;4314;510705
22;4022;518993
22;3282;483224
22;3360;491270
22;3644;518733
22;2994;486656
22;4143;504198
22;3202;504893


THREADS; MESSAGES; WORK-UNITS
23;4133;505005
23;3967;496041
23;4418;519561
23;3141;509615
23;3415;491412
23;4398;496546
23;4223;532160
23;3208;461386
23;4168;491675
23;4499;496691
23;3189;483276
23;3233;491429
23;4379;487706
23;4372;496713
23;3144;500077
23;3511;513048
23;3219;491163
23;4191;506561
23;3146;500127
23;4500;493319
23;3795;491558
23;4251;532486
23;3324;482360
23;4152;500939
23;3181;509097


THREADS; MESSAGES; WORK-UNITS
24;3795;530212
24;4463;474794
24;3370;478942
24;3292;491532
24;4500;458816
24;3321;491665
24;4412;501270
24;3223;513664
24;4500;496699
24;2904;504279
24;4487;497785
24;4082;496332
24;3178;483428
24;3246;495839
24;4303;541224
24;3348;482537
24;4185;465889
24;3823;478310
24;4481;496617
24;4500;496408
24;4400;496609
24;3470;495798
24;4498;506427
24;4169;500680
24;4130;500934


THREADS; MESSAGES; WORK-UNITS
25;3567;487246
25;3838;518842
25;3223;483044
25;3762;496239
25;4423;492735
25;3376;505693
25;4493;501223
25;3002;482060
25;4500;483706
25;3433;486733
25;4474;501501
25;3549;478444
25;4310;515545
25;3330;498226
25;4375;487574
25;3747;491739
25;4340;496348
25;4360;501576
25;3782;483800
25;3497;487181
25;4339;501152
25;2926;490855
25;4454;501193
25;3469;451502
25;4500;443561


THREADS; MESSAGES; WORK-UNITS
26;4291;482670
26;4229;510145
26;3146;482344
26;4500;492117
26;4324;532053
26;3092;486513
26;4499;505778
26;4021;487701
26;4430;493350
26;4353;484287
26;4475;505857
26;3257;466178
26;4194;456976
26;3497;531493
26;4339;505488
26;3092;469011
26;4334;497311
26;4414;496758
26;3108;513627
26;4461;501040
26;3510;491326
26;4484;509148
26;3559;527155
26;3979;496206
26;3659;487163


THREADS; MESSAGES; WORK-UNITS
27;3752;514148
27;3706;487691
27;4500;479037
27;3350;486983
27;4486;499363
27;3268;487060
27;4500;487676
27;4469;504460
27;3553;465735
27;3769;487344
27;4350;497204
27;3505;496113
27;4500;496810
27;3431;482611
27;4500;496737
27;3424;482517
27;4500;501280
27;3486;506388
27;4500;496621
27;4499;466093
27;4257;492556
27;4474;475378
27;3623;527458
27;4500;466454
27;4380;536643


THREADS; MESSAGES; WORK-UNITS
28;4479;501387
28;3139;482619
28;4500;522794
28;3776;514475
28;3591;491681
28;4500;500903
28;4500;497562
28;4499;493830
28;3980;487629
28;4471;502044
28;4249;532554
28;2729;482241
28;4498;501517
28;3324;482486
28;4500;492244
28;4499;509759
28;3845;510052
28;4337;455096
28;3906;487432
28;4500;454587
28;4381;461474
28;3190;482353
28;4498;523072
28;3159;509134
28;4454;457132


THREADS; MESSAGES; WORK-UNITS
29;4055;477954
29;4500;501091
29;3444;487399
29;4361;487737
29;4094;478014
29;4017;500814
29;3223;482477
29;4500;501073
29;3191;486846
29;4495;447941
29;3975;487737
29;4500;492394
29;3602;447881
29;4500;501341
29;3745;483954
29;4414;496444
29;4474;501277
29;3628;487187
29;4500;465997
29;3663;461743
29;4499;496888
29;3862;477823
29;4291;505892
29;3539;483120
29;4500;488658


THREADS; MESSAGES; WORK-UNITS
30;4500;478912
30;3190;482282
30;4500;505571
30;3928;487645
30;4480;492154
30;3219;509392
30;4500;448059
30;4425;478292
30;4473;505237
30;2984;526950
30;4500;506072
30;4500;501134
30;4483;493448
30;4489;518092
30;4176;487071
30;4500;513535
30;4042;510349
30;3788;487389
30;4492;511269
30;4057;531929
30;4500;492244
30;4500;500838
30;3931;486779
30;4500;506117
30;4500;478973


THREADS; MESSAGES; WORK-UNITS
31;3580;491405
31;3711;457510
31;4500;488577
31;4500;496719
31;3382;457117
31;4376;506322
31;4500;492077
31;3966;482252
31;4194;542738
31;4454;513910
31;4161;487673
31;4500;496625
31;4463;509906
31;3006;509110
31;4500;501100
31;3246;477819
31;4493;505325
31;4241;477957
31;4500;501014
31;4500;492281
31;3636;487873
31;4500;479030
31;3604;482509
31;4496;501071
31;4500;509394


THREADS; MESSAGES; WORK-UNITS
32;3868;486728
32;4500;493061
32;4483;491793
32;4500;496688
32;4494;514516
32;3895;491571
32;4500;505562
32;3343;500046
32;3796;492220
32;4496;538689
32;4498;506080
32;3214;495745
32;4476;544441
32;4500;505237
32;3370;486805
32;4137;456198
32;4500;465409
32;3224;491005
32;3962;492957
32;4500;492336
32;3679;486671
32;4487;505322
32;3051;500297
32;4500;496487
32;3176;486212


THREADS; MESSAGES; WORK-UNITS
33;4499;506322
33;4500;452522
33;4456;478271
33;3639;482544
33;4500;492325
33;4160;491605
33;4496;500587
33;3351;478950
33;4143;492295
33;4500;500991
33;4500;488413
33;3592;487741
33;4461;482860
33;4500;496809
33;3186;500511
33;4311;503657
33;4500;496587
33;3421;486519
33;4500;501488
33;4243;477178
33;4500;505458
33;3364;486817
33;4426;472726
33;4500;492175
33;4455;542961


THREADS; MESSAGES; WORK-UNITS
34;4492;518547
34;4149;482366
34;4376;505141
34;3649;483198
34;4495;496507
34;4500;496732
34;3542;488541
34;4408;509893
34;4473;509795
34;3495;486698
34;3490;500952
34;4499;447926
34;4482;496153
34;4500;496978
34;3203;495897
34;4500;505398
34;3508;531709
34;4500;505450
34;3720;498850
34;4499;514830
34;3907;518243
34;4500;505363
34;4028;487992
34;3704;491380
34;4500;523626


THREADS; MESSAGES; WORK-UNITS
35;3972;557231
35;3627;531612
35;4490;495442
35;4469;514483
35;4090;492342
35;4470;529187
35;4492;501270
35;3545;487069
35;4500;514585
35;3001;490798
35;4467;509205
35;3806;487270
35;4422;526398
35;4391;518442
35;3313;486955
35;4495;505354
35;3124;500887
35;4278;513928
35;3823;500920
35;4477;474538
35;4495;478661
35;4496;501173
35;3628;483745
35;4500;510399
35;2921;517142


THREADS; MESSAGES; WORK-UNITS
36;4500;509924
36;4423;521615
36;3942;505543
36;4483;527032
36;4500;491581
36;4493;517700
36;4500;478517
36;4286;496003
36;4487;478560
36;4485;518266
36;3689;482130
36;4499;509946
36;3871;487878
36;4220;501562
36;4500;488610
36;3911;506352
36;4495;514908
36;3660;535176
36;4013;486875
36;3544;521809
36;4500;488002
36;3808;491573
36;4487;496057
36;3403;492369
36;3967;483505


THREADS; MESSAGES; WORK-UNITS
37;3951;491478
37;3503;486317
37;4250;526214
37;4488;500546
37;3276;509654
37;3695;484521
37;4500;475104
37;3997;486809
37;4470;509793
37;3352;482365
37;4500;518485
37;3184;501375
37;4498;496683
37;4398;469855
37;3722;504744
37;3848;496540
37;3814;487408
37;4500;517227
37;4489;502080
37;3218;487140
37;4500;500632
37;3212;495936
37;4497;491704
37;4424;459561
37;3525;482027


THREADS; MESSAGES; WORK-UNITS
38;4463;465644
38;4450;487442
38;4483;505322
38;3092;513879
38;3406;539824
38;3631;481912
38;4500;440078
38;4450;496440
38;3765;487180
38;3694;530918
38;4497;522426
38;4496;514205
38;4498;506228
38;4499;491623
38;4201;534990
38;4500;452676
38;3605;527838
38;3461;527208
38;3165;531261
38;3687;486503
38;4495;505521
38;3116;505001
38;4102;487224
38;4451;501007
38;2922;509218


THREADS; MESSAGES; WORK-UNITS
39;4385;534409
39;4499;482627
39;4043;513574
39;4486;496928
39;3365;488205
39;3844;504676
39;3222;497043
39;4245;487099
39;4483;509418
39;3259;495511
39;3569;491510
39;4499;497243
39;4475;522071
39;4438;530848
39;4378;496189
39;3544;486267
39;4477;513635
39;4124;505932
39;4499;513278
39;4325;513376
39;4494;521746
39;4170;492368
39;4499;509834
39;2861;525935
39;4263;530057


THREADS; MESSAGES; WORK-UNITS
40;4410;504753
40;3444;500160
40;4500;483819
40;4144;499868
40;4376;500618
40;3355;495733
40;4495;501036
40;4500;492140
40;4460;496612
40;4453;517797
40;3855;487288
40;4480;509683
40;4487;522243
40;4495;492652
40;3443;487182
40;2189;421776
40;4500;497629
40;4500;492303
40;2798;499124
40;4481;508112
40;3613;527400
40;4498;493133
40;4313;513836
40;4489;474277
40;3996;486848


THREADS; MESSAGES; WORK-UNITS
41;4466;473996
41;3653;488254
41;4488;491670
41;3239;482539
41;2784;509272
41;3791;482209
41;4457;505981
41;3413;496248
41;3918;500862
41;3681;482340
41;4388;492163
41;4478;491759
41;3319;440523
41;4472;492991
41;3105;501497
41;3861;491472
41;4490;536754
41;3131;482391
41;3271;500666
41;4356;512483
41;3057;486212
41;4470;522364
41;4451;487426
41;4499;501896
41;4049;512634


THREADS; MESSAGES; WORK-UNITS
42;3556;496462
42;4373;534377
42;3545;533946
42;3454;495955
42;3884;482066
42;3354;526538
42;4164;538478
42;3471;482930
42;4402;502291
42;4448;510510
42;3212;509329
42;4499;495494
42;4315;474174
42;3163;531516
42;4467;497122
42;4499;519060
42;3145;535356
42;4487;505280
42;3011;505457
42;3431;531453
42;3720;547579
42;4491;501024
42;2793;521283
42;3660;531840
42;35;385365


THREADS; MESSAGES; WORK-UNITS
43;4088;526196
43;2832;451514
43;4460;513468
43;4136;491889
43;3225;531474
43;4430;538667
43;4456;498720
43;4080;478363
43;3049;531157
43;4354;525943
43;4419;504800
43;2892;526508
43;4241;534368
43;4492;491590
43;2956;446969
43;4328;531259
43;3453;487074
43;4205;530061
43;4434;470435
43;3754;527104
43;4460;530651
43;3439;536334
43;4356;467530
43;4457;487327
43;4484;508966


THREADS; MESSAGES; WORK-UNITS
44;3135;512852
44;4314;541979
44;3722;528201
44;2828;535317
44;4500;479342
44;4304;512159
44;3265;482563
44;4446;502759
44;4058;491454
44;4333;563800
44;3118;502506
44;3653;538342
44;3553;518544
44;2649;504493
44;4363;487919
44;4430;525368
44;4500;443951
44;4351;513857
44;4472;501022
44;4349;562087
44;3820;496542
44;2939;486649
44;4376;543337
44;2330;440967
44;4489;472016


THREADS; MESSAGES; WORK-UNITS
45;3034;491139
45;3823;523900
45;4385;505413
45;3510;491883
45;1854;459129
45;4315;538306
45;4414;533901
45;3061;508432
45;4189;525362
45;4431;505134
45;3324;513955
45;4468;496014
45;4308;536334
45;4384;546152
45;3470;496313
45;4320;496383
45;3936;473609
45;3907;495965
45;3372;481675
45;4296;505535
45;4411;509573
45;3201;530077
45;3349;518728
45;4450;519800
45;4480;482595


THREADS; MESSAGES; WORK-UNITS
46;2653;429516
46;4412;471996
46;3771;504972
46;1918;430895
46;4389;525904
46;3564;491473
46;3203;517940
46;4206;561511
46;4231;502544
46;3158;525761
46;2737;522110
46;3476;494705
46;4498;492991
46;2533;498941
46;4495;509619
46;3245;526860
46;4384;528454
46;3867;486627
46;2807;482198
46;4490;492662
46;3311;497572
46;4417;501889
46;4435;517634
46;4280;483831
46;3527;500846


THREADS; MESSAGES; WORK-UNITS
47;4450;542560
47;3534;521309
47;3602;505275
47;2654;433631
47;4084;490627
47;3139;516115
47;3499;532882
47;4438;562181
47;2944;526727
47;4298;537095
47;3941;487941
47;3383;500076
47;2785;526469
47;4498;497483
47;3004;531420
47;4388;534091
47;4191;512401
47;4415;530303
47;3045;487882
47;3865;569721
47;4370;521171
47;3250;487727
47;3112;512964
47;2791;481179
47;4496;480916


THREADS; MESSAGES; WORK-UNITS
48;3112;535889
48;4134;538009
48;3270;495803
48;4431;495923
48;2915;509236
48;3800;487445
48;4181;504008
48;2894;531251
48;2003;428539
48;4485;514637
48;2937;482906
48;3475;458928
48;3747;489425
48;4429;518842
48;2910;517651
48;4233;475364
48;2794;509114
48;4400;538955
48;3239;483383
48;3344;531205
48;1063;390359
48;4248;513231
48;4392;504378
48;3172;510660
48;3602;500768


THREADS; MESSAGES; WORK-UNITS
49;3667;477614
49;3781;525682
49;3879;530927
49;4356;521321
49;3053;500409
49;3739;477189
49;4426;496975
49;4452;469107
49;4444;522033
49;3959;496254
49;3057;505755
49;3778;540374
49;2918;505263
49;2984;531370
49;4463;504844
49;3617;504190
49;3028;496100
49;2950;468513
49;3678;482068
49;4500;483582
49;4450;530479
49;4500;476046
49;2631;522561
49;3572;497781
49;4492;492151


THREADS; MESSAGES; WORK-UNITS
50;3389;523569
50;3109;487637
50;3117;486362
50;3379;485967
50;2704;521875
50;3984;496737
50;3889;479391
50;4288;505898
50;3022;527572
50;3373;527110
50;4229;517034
50;2623;430873
50;4485;501134
50;4171;527726
50;3193;501193
50;3124;498832
50;3983;521008
50;3028;491428
50;3290;522385
50;43;359904
50;22;359197
50;3757;517737
50;3150;500442
50;2965;497080
50;4433;487688


