THREADS; TOTAL MESSAGES; AVERAGE MESSAGES; TOTAL WORK-UNITS; AVERAGE WORK-UNITS 
1;0;0;3986064;159442
2;0;0;8546903;341876
3;0;0;8874060;354962
4;30;1;14491967;579678
5;56;2;17097112;683884
6;52;2;17967581;718703
7;48;1;19420241;776809
8;60;2;18465942;738637
9;58;2;18523186;740927
10;39;1;18112343;724493
11;46;1;18188220;727528
12;34;1;18106699;724267
13;21;0;18102001;724080
14;22;0;17355348;694213
15;12;0;17054185;682167
16;0;0;16808210;672328
17;0;0;16427198;657087
18;3;0;16182670;647306
19;1;0;16357583;654303
20;10;0;16145886;645835
21;6;0;16271971;650878
22;5;0;16302040;652081
23;0;0;16134915;645396
24;7;0;16316206;652648
25;3;0;16211011;648440
26;11;0;16463439;658537
27;20;0;15884865;635394
28;3;0;16229311;649172
29;16;0;16600586;664023
30;54;2;16937163;677486
31;64;2;16246966;649878
32;44;1;16721212;668848
33;68;2;16212526;648501
34;88;3;16579847;663193
35;82;3;16681661;667266
36;81;3;16618740;664749
37;84;3;16710749;668429
38;73;2;16959331;678373
39;117;4;16954366;678174
40;88;3;16801896;672075
41;77;3;16576153;663046
42;74;2;16563711;662548
43;70;2;17339371;693574
44;69;2;17366435;694657
45;59;2;17398518;695940
46;70;2;17397935;695917
47;41;1;17547378;701895
48;69;2;17298173;691926
49;39;1;17002417;680096
50;34;1;17249026;689961
THREADS; MESSAGES; WORK-UNITS
1;0;161264
1;0;161668
1;0;160584
1;0;159783
1;0;161947
1;0;153523
1;0;162303
1;0;155742
1;0;154538
1;0;162155
1;0;153945
1;0;152588
1;0;161742
1;0;162921
1;0;163593
1;0;156819
1;0;153208
1;0;160768
1;0;161262
1;0;160156
1;0;152221
1;0;163707
1;0;162992
1;0;162839
1;0;163796


THREADS; MESSAGES; WORK-UNITS
2;0;335791
2;0;353580
2;0;351698
2;0;344287
2;0;343803
2;0;329352
2;0;353272
2;0;344286
2;0;327726
2;0;342078
2;0;351205
2;0;333875
2;0;342728
2;0;330293
2;0;349603
2;0;324341
2;0;351857
2;0;334382
2;0;353217
2;0;344503
2;0;341198
2;0;329566
2;0;345444
2;0;343076
2;0;345742


THREADS; MESSAGES; WORK-UNITS
3;0;365580
3;0;340031
3;0;345012
3;0;349402
3;0;372326
3;0;348842
3;0;352125
3;0;336220
3;0;365941
3;0;365920
3;0;348395
3;0;347254
3;0;345043
3;0;345894
3;0;365760
3;0;346154
3;0;348755
3;0;338488
3;0;372119
3;0;370715
3;0;365922
3;0;368628
3;0;337661
3;0;366092
3;0;365781


THREADS; MESSAGES; WORK-UNITS
4;0;540502
4;2;631717
4;1;511442
4;0;533094
4;1;625762
4;4;610656
4;0;541467
4;0;524667
4;3;627155
4;1;532222
4;1;612698
4;1;630104
4;5;618085
4;0;517216
4;0;539371
4;0;551254
4;0;530336
4;3;623755
4;0;532612
4;2;624775
4;2;623438
4;2;619814
4;2;621640
4;0;535139
4;0;633046


THREADS; MESSAGES; WORK-UNITS
5;3;671003
5;3;700186
5;3;701718
5;1;699854
5;0;693730
5;3;704923
5;3;708242
5;2;703388
5;2;543060
5;4;702800
5;2;683766
5;1;696343
5;3;708487
5;3;698672
5;1;676539
5;2;682066
5;3;697217
5;0;677688
5;2;686995
5;2;706395
5;2;695423
5;2;550485
5;3;683951
5;1;688008
5;5;736173


THREADS; MESSAGES; WORK-UNITS
6;3;730242
6;2;726024
6;0;791191
6;2;732417
6;2;733540
6;1;719329
6;2;704431
6;1;706810
6;4;701550
6;4;747574
6;3;703320
6;2;720952
6;3;719998
6;1;709774
6;1;703863
6;2;732056
6;1;733037
6;3;732701
6;2;727075
6;3;549799
6;4;692210
6;3;701407
6;0;753931
6;3;759581
6;0;734769


THREADS; MESSAGES; WORK-UNITS
7;0;771662
7;1;767186
7;2;746960
7;2;746907
7;4;790558
7;1;799138
7;1;748800
7;1;785162
7;2;756560
7;4;773452
7;2;764746
7;2;774954
7;4;786835
7;0;789194
7;1;788722
7;3;781346
7;3;759129
7;0;782259
7;0;778410
7;2;795050
7;5;782509
7;3;789693
7;3;772289
7;2;789519
7;0;799201


THREADS; MESSAGES; WORK-UNITS
8;4;746761
8;2;735830
8;3;757208
8;1;732841
8;1;732395
8;0;742924
8;0;700668
8;4;759104
8;1;716729
8;3;743542
8;5;746253
8;1;741311
8;2;726860
8;3;762786
8;1;724616
8;3;732084
8;5;742246
8;2;751063
8;2;702784
8;3;723633
8;2;810039
8;5;720647
8;3;738361
8;2;752084
8;2;723173


THREADS; MESSAGES; WORK-UNITS
9;5;746650
9;1;718426
9;6;757496
9;1;573454
9;2;747354
9;0;815577
9;3;752222
9;1;703833
9;0;763140
9;0;731979
9;4;751572
9;2;749254
9;5;725274
9;3;800352
9;1;719250
9;1;753201
9;3;756762
9;5;822080
9;5;700486
9;0;757586
9;3;725493
9;2;731751
9;0;700330
9;2;757580
9;3;762084


THREADS; MESSAGES; WORK-UNITS
10;1;731619
10;1;719129
10;5;752708
10;1;699872
10;1;731856
10;2;719518
10;0;543935
10;0;718895
10;1;751024
10;3;745183
10;0;719579
10;2;719124
10;0;750867
10;1;725846
10;3;731536
10;3;699582
10;1;758910
10;3;739738
10;1;719141
10;1;750899
10;5;718771
10;1;757153
10;3;731553
10;0;757203
10;0;718702


THREADS; MESSAGES; WORK-UNITS
11;0;757795
11;4;732210
11;0;723871
11;4;719301
11;0;728001
11;2;718878
11;3;748876
11;3;719160
11;1;731950
11;3;719105
11;1;720863
11;4;707515
11;2;750796
11;5;719162
11;1;750911
11;1;719215
11;5;751413
11;1;718841
11;0;747713
11;0;668127
11;3;751100
11;1;700011
11;1;732138
11;1;699660
11;0;751608


THREADS; MESSAGES; WORK-UNITS
12;2;719426
12;0;662197
12;1;718955
12;3;719048
12;1;700110
12;3;719008
12;5;751105
12;1;719244
12;1;719374
12;0;700015
12;1;750914
12;2;719294
12;1;809044
12;1;699871
12;2;751317
12;0;718878
12;3;732767
12;0;719531
12;1;719256
12;1;751212
12;2;718998
12;0;716386
12;2;751477
12;1;700532
12;0;718740


THREADS; MESSAGES; WORK-UNITS
13;0;750691
13;0;725152
13;0;757078
13;0;724580
13;4;756912
13;1;725331
13;1;756897
13;0;725239
13;0;719073
13;0;709176
13;0;724931
13;2;733632
13;1;724489
13;0;721126
13;0;724888
13;1;733819
13;1;725094
13;3;725420
13;1;697820
13;0;661591
13;3;721421
13;1;719850
13;1;718788
13;0;719310
13;1;699693


THREADS; MESSAGES; WORK-UNITS
14;1;718245
14;0;660751
14;0;718580
14;0;724541
14;0;725447
14;1;718901
14;2;717915
14;1;679675
14;1;666423
14;4;724602
14;1;687551
14;4;660470
14;0;660726
14;0;660695
14;0;660659
14;0;660029
14;1;724446
14;0;660735
14;0;724744
14;1;716389
14;2;724593
14;0;660889
14;0;718605
14;1;660848
14;2;718889


THREADS; MESSAGES; WORK-UNITS
15;0;660254
15;1;659893
15;1;724905
15;0;724524
15;2;660292
15;0;660463
15;0;659910
15;0;660001
15;0;660614
15;0;659929
15;0;660452
15;0;691122
15;0;664653
15;0;634145
15;0;660526
15;2;685882
15;0;686018
15;1;686599
15;0;724443
15;0;749240
15;0;679497
15;1;686176
15;0;666932
15;1;723869
15;3;723846


THREADS; MESSAGES; WORK-UNITS
16;0;685726
16;0;660055
16;0;659929
16;0;660787
16;0;686359
16;0;685605
16;0;659737
16;0;660832
16;0;659936
16;0;685777
16;0;686308
16;0;686590
16;0;660437
16;0;659402
16;0;685762
16;0;660191
16;0;666051
16;0;679830
16;0;686473
16;0;659983
16;0;660519
16;0;679680
16;0;686288
16;0;685920
16;0;660033


THREADS; MESSAGES; WORK-UNITS
17;0;660431
17;0;630701
17;0;660746
17;0;660357
17;0;667193
17;0;486158
17;0;660826
17;0;724436
17;0;660122
17;0;659752
17;0;660096
17;0;659991
17;0;679206
17;0;634895
17;0;679980
17;0;659979
17;0;685261
17;0;669143
17;0;683657
17;0;660311
17;0;669113
17;0;660559
17;0;659733
17;0;633949
17;0;660603


THREADS; MESSAGES; WORK-UNITS
18;1;668551
18;0;634568
18;0;660967
18;0;660800
18;0;660271
18;0;641241
18;0;660079
18;0;660500
18;0;718755
18;0;626085
18;0;660404
18;0;660032
18;0;660018
18;0;660432
18;0;660684
18;0;603001
18;2;724217
18;0;724145
18;0;660244
18;0;660408
18;0;486342
18;0;661272
18;0;486990
18;0;679805
18;0;602859


THREADS; MESSAGES; WORK-UNITS
19;0;724557
19;0;653201
19;0;660400
19;0;661094
19;0;634735
19;0;660353
19;0;680888
19;0;660913
19;0;486355
19;0;660092
19;0;660558
19;0;676162
19;0;621720
19;0;724096
19;0;621855
19;0;659835
19;0;628577
19;0;660321
19;0;660500
19;0;660730
19;0;660526
19;0;659140
19;0;660181
19;1;660490
19;0;660304


THREADS; MESSAGES; WORK-UNITS
20;0;660820
20;0;660821
20;0;628215
20;0;660741
20;0;627347
20;10;628249
20;0;622209
20;0;718341
20;0;628541
20;0;661009
20;0;628288
20;0;686032
20;0;487087
20;0;671300
20;0;596266
20;0;680520
20;0;661124
20;0;660341
20;0;634993
20;0;679416
20;0;686399
20;0;634462
20;0;660698
20;0;679986
20;0;602681


THREADS; MESSAGES; WORK-UNITS
21;0;660793
21;0;661030
21;0;686433
21;0;661015
21;0;680020
21;0;661096
21;0;659600
21;0;635136
21;0;486608
21;0;634743
21;0;602943
21;0;660636
21;0;635272
21;0;634601
21;0;659960
21;0;666360
21;0;661171
21;0;659920
21;0;718693
21;0;660325
21;6;715545
21;0;664573
21;0;635325
21;0;634269
21;0;635904


THREADS; MESSAGES; WORK-UNITS
22;0;635606
22;0;676151
22;0;635092
22;0;680028
22;0;660448
22;0;659070
22;0;659719
22;0;660297
22;0;659771
22;0;622406
22;0;685802
22;0;655012
22;0;635195
22;0;632603
22;0;660892
22;0;627564
22;0;653977
22;0;660940
22;0;664505
22;0;625873
22;0;654405
22;0;621988
22;0;659818
22;5;653255
22;0;661623


THREADS; MESSAGES; WORK-UNITS
23;0;679762
23;0;661152
23;0;659854
23;0;680255
23;0;661300
23;0;635120
23;0;679732
23;0;635581
23;0;486759
23;0;635382
23;0;660328
23;0;633479
23;0;654117
23;0;628620
23;0;661254
23;0;621642
23;0;660495
23;0;661150
23;0;622307
23;0;660207
23;0;686213
23;0;627756
23;0;660784
23;0;659919
23;0;621747


THREADS; MESSAGES; WORK-UNITS
24;1;685243
24;0;718583
24;0;659328
24;0;627710
24;0;598871
24;0;627335
24;0;621053
24;0;681277
24;0;668482
24;0;599603
24;0;749128
24;0;599372
24;0;718776
24;0;628238
24;0;659526
24;5;621631
24;0;659921
24;0;660170
24;0;660340
24;1;718203
24;0;622172
24;0;627946
24;0;622159
24;0;659768
24;0;621371


THREADS; MESSAGES; WORK-UNITS
25;0;717295
25;0;628418
25;0;632313
25;0;660956
25;0;660202
25;0;628021
25;0;718110
25;0;679131
25;0;660103
25;0;686018
25;0;662088
25;0;660515
25;0;621965
25;0;660849
25;0;595758
25;0;622270
25;0;605310
25;0;659324
25;0;627581
25;0;627559
25;3;595665
25;0;659987
25;0;621592
25;0;659034
25;0;660947


THREADS; MESSAGES; WORK-UNITS
26;4;685472
26;0;659635
26;0;627791
26;0;660007
26;0;626466
26;0;660832
26;0;621843
26;1;686306
26;0;715748
26;0;621736
26;0;654661
26;1;683251
26;4;591871
26;0;637450
26;0;596202
26;0;718676
26;0;635313
26;0;661637
26;0;635493
26;0;661270
26;0;673921
26;1;661296
26;0;660913
26;0;708222
26;0;717427


THREADS; MESSAGES; WORK-UNITS
27;0;622558
27;0;660737
27;0;661277
27;0;634726
27;0;602927
27;0;654714
27;7;603100
27;0;654556
27;0;626960
27;2;654257
27;0;627817
27;0;680771
27;0;717751
27;0;486016
27;0;627779
27;0;626495
27;0;661225
27;11;595305
27;0;659917
27;0;596066
27;0;660113
27;0;627291
27;0;659876
27;0;622394
27;0;660237


THREADS; MESSAGES; WORK-UNITS
28;1;604580
28;0;659739
28;0;660152
28;0;622343
28;0;653897
28;0;659695
28;0;659779
28;0;660012
28;0;660095
28;0;718491
28;0;701762
28;2;596158
28;0;718339
28;0;685552
28;0;610649
28;0;679227
28;0;635130
28;0;620768
28;0;636607
28;0;621580
28;0;654410
28;0;627599
28;0;627623
28;0;659414
28;0;595710


THREADS; MESSAGES; WORK-UNITS
29;0;660133
29;0;719288
29;0;635016
29;0;694290
29;0;654970
29;0;718692
29;0;603069
29;0;603538
29;0;718553
29;2;635468
29;10;603041
29;0;687184
29;1;718758
29;0;687005
29;0;719316
29;0;509708
29;1;718880
29;0;718292
29;0;679423
29;0;605251
29;1;718887
29;0;596189
29;1;718871
29;0;654522
29;0;622242


THREADS; MESSAGES; WORK-UNITS
30;4;712192
30;0;660788
30;3;719705
30;4;717671
30;1;719557
30;0;680089
30;0;687218
30;0;694327
30;2;718880
30;5;661119
30;0;597170
30;3;660850
30;0;661011
30;0;628412
30;0;661463
30;9;621579
30;0;629138
30;0;686412
30;2;685902
30;5;661861
30;0;661007
30;3;719358
30;10;660130
30;2;742849
30;1;688475


THREADS; MESSAGES; WORK-UNITS
31;0;623415
31;0;660797
31;2;661027
31;5;603856
31;0;660565
31;5;622392
31;0;621692
31;1;635636
31;0;621769
31;1;640174
31;5;685702
31;3;634427
31;0;655434
31;0;718932
31;0;622974
31;12;623351
31;5;636398
31;3;637328
31;3;680911
31;1;656891
31;6;654742
31;7;623522
31;1;686498
31;3;660687
31;1;717846


THREADS; MESSAGES; WORK-UNITS
32;0;655587
32;2;660930
32;6;622853
32;1;743858
32;2;654572
32;0;655293
32;1;719013
32;0;672712
32;0;623377
32;9;655680
32;0;661529
32;4;718671
32;1;655092
32;0;719351
32;0;655322
32;3;682098
32;1;655110
32;0;597115
32;3;719831
32;3;655208
32;0;719434
32;1;719169
32;0;601679
32;7;695063
32;0;602665


THREADS; MESSAGES; WORK-UNITS
33;4;596542
33;6;661496
33;15;623183
33;12;511443
33;5;659922
33;0;655299
33;0;654022
33;4;718894
33;0;621673
33;1;603689
33;0;685774
33;0;685166
33;0;717715
33;0;660727
33;1;636101
33;0;627611
33;0;718423
33;7;632088
33;11;612322
33;0;628650
33;0;667722
33;2;685571
33;0;660049
33;0;602614
33;0;685830


THREADS; MESSAGES; WORK-UNITS
34;6;662378
34;3;719885
34;7;603282
34;0;629865
34;4;661937
34;0;660909
34;5;623636
34;0;722476
34;7;600909
34;7;660955
34;2;719438
34;2;639981
34;14;622223
34;5;666836
34;2;718432
34;0;622161
34;0;660699
34;1;662739
34;0;718353
34;1;655719
34;1;686422
34;0;719108
34;7;653685
34;9;627326
34;5;660493


THREADS; MESSAGES; WORK-UNITS
35;4;661109
35;0;688671
35;0;686525
35;0;661646
35;3;718825
35;8;662049
35;10;694176
35;7;622610
35;5;656744
35;0;660281
35;4;530356
35;2;718885
35;4;642494
35;5;622840
35;2;717953
35;1;655194
35;3;717901
35;3;624767
35;7;661470
35;0;720387
35;9;653122
35;0;719065
35;4;719028
35;1;603445
35;0;662118


THREADS; MESSAGES; WORK-UNITS
36;3;679713
36;12;718518
36;1;627395
36;11;603994
36;0;686810
36;1;676154
36;0;654404
36;5;603708
36;0;604108
36;3;699362
36;4;685799
36;0;723544
36;7;656651
36;5;656456
36;0;673945
36;1;655669
36;5;661075
36;1;719873
36;1;660576
36;10;671878
36;2;686839
36;0;659805
36;6;661746
36;2;628866
36;1;661852


THREADS; MESSAGES; WORK-UNITS
37;0;662310
37;7;717733
37;0;686076
37;2;718930
37;1;719284
37;9;622964
37;4;688122
37;3;695435
37;13;667659
37;3;675256
37;3;685266
37;8;648374
37;0;660863
37;4;666620
37;3;718474
37;2;660720
37;2;719290
37;2;622223
37;2;660531
37;3;490724
37;6;662138
37;4;683695
37;2;655595
37;0;719704
37;1;602763


THREADS; MESSAGES; WORK-UNITS
38;2;723729
38;4;686202
38;2;718780
38;3;686233
38;1;719130
38;0;661299
38;6;692494
38;0;628791
38;1;719626
38;2;719217
38;0;662015
38;1;687142
38;3;680114
38;8;627688
38;0;654905
38;2;676379
38;7;622253
38;3;680789
38;13;604322
38;5;720351
38;4;633035
38;1;685264
38;0;655374
38;2;695795
38;3;718404


