THREADS; TOTAL MESSAGES; AVERAGE MESSAGES; TOTAL WORK-UNITS; AVERAGE WORK-UNITS 
1;0;0;4613629;184545
2;3;0;7377408;295096
3;48;1;12907189;516287
4;28;1;12024532;480981
5;64;2;11202024;448080
6;81;3;9975879;399035
7;103;4;10706597;428263
8;19947;797;11519508;460780
9;22332;893;11084645;443385
10;4892;195;10314506;412580
11;11492;459;10307147;412285
12;14409;576;10263137;410525
13;19187;767;10434444;417377
14;24408;976;10193080;407723
15;28927;1157;10386521;415460
16;34990;1399;10254623;410184
17;37744;1509;10183908;407356
18;40094;1603;10481472;419258
19;44400;1776;10485984;419439
20;47590;1903;10458194;418327
21;50014;2000;10225715;409028
22;51333;2053;10420939;416837
23;53022;2120;10352174;414086
24;55685;2227;10238005;409520
25;54548;2181;10264187;410567
26;56010;2240;10304484;412179
27;57586;2303;10262134;410485
28;57703;2308;10081390;403255
29;57888;2315;10170820;406832
30;58349;2333;10273292;410931
31;56336;2253;10332889;413315
32;58312;2332;10348055;413922
33;57189;2287;10318526;412741
34;58413;2336;10282614;411304
35;57172;2286;10307228;412289
36;56046;2241;10275408;411016
37;55220;2208;10372977;414919
38;55266;2210;10209911;408396
39;54566;2182;10303484;412139
40;52989;2119;10376149;415045
41;53567;2142;10452746;418109
42;49486;1979;10568541;422741
43;55657;2226;10359889;414395
44;52835;2113;10398065;415922
45;55457;2218;10322340;412893
46;54070;2162;10449367;417974
47;53131;2125;10380642;415225
48;53420;2136;10250838;410033
49;54563;2182;10169137;406765
50;55984;2239;10308752;412350
THREADS; MESSAGES; WORK-UNITS
12;597;411231
12;838;387632
12;651;383133
12;473;426248
12;597;411121
12;461;443442
12;236;406313
12;679;382933
12;442;429545
12;649;383157
12;648;444045
12;516;387858
12;556;430695
12;334;388557
12;453;406620
12;534;406596


THREADS; MESSAGES; WORK-UNITS
13;679;429456
13;755;429353
13;652;444119
13;647;383456
13;998;388045
13;825;425443
13;704;411474
13;788;411437
13;826;453603
13;762;424678
13;1024;383374
13;962;383522
13;363;424304
13;1113;383899
13;782;425194
13;972;429657
13;798;425859
13;886;425307
13;580;443411
13;663;452996
13;865;388001
13;531;424479
13;832;411574
13;577;444118
13;603;387685


THREADS; MESSAGES; WORK-UNITS
14;968;424898
14;891;407052
14;1096;425797
14;953;383457
14;995;383288
14;1008;383818
14;898;429630
14;1092;383558
14;972;379758
14;719;462625
14;807;438996
14;1219;383508
14;1057;383651
14;857;424920
14;907;408126
14;827;400671
14;1182;430558
14;1029;430412
14;1079;378817
14;711;424687
14;826;443681
14;1187;383620
14;1004;425703
14;867;388162
14;1257;383687


THREADS; MESSAGES; WORK-UNITS
15;1255;430856
15;1294;407614
15;1453;412242
15;1072;430374
15;1006;420910
15;1196;417680
15;915;402765
15;983;403821
15;1236;407284
15;1304;430013
15;982;434839
15;1054;383703
15;1344;383772
15;1031;421263
15;973;411570
15;1478;430557
15;1086;397482
15;1372;426175
15;1019;430214
15;1055;430391
15;1106;383953
15;1221;425801
15;1119;411810
15;1126;426306
15;1247;425126


THREADS; MESSAGES; WORK-UNITS
16;1300;412201
16;1391;430711
16;1432;398993
16;1476;430266
16;1447;425596
16;1359;384768
16;1637;384044
16;1416;425562
16;1014;407362
16;1576;430907
16;1133;425245
16;1479;384114
16;1488;384556
16;1668;402763
16;1331;426041
16;1322;384041
16;1713;426601
16;1329;425206
16;1262;435615
16;1230;440139
16;1582;379420
16;1243;384022
16;1299;429959
16;1606;388776
16;1257;407715


THREADS; MESSAGES; WORK-UNITS
17;1600;384271
17;1348;407904
17;1278;426853
17;1272;425334
17;1605;430946
17;1444;426248
17;1275;425339
17;1683;421997
17;1297;408941
17;1435;426507
17;1697;384169
17;1494;396673
17;1587;384294
17;1274;383985
17;1804;384204
17;1665;426410
17;1760;379523
17;1589;430643
17;1498;426383
17;1390;421111
17;1555;430182
17;1403;383979
17;1560;379512
17;1699;379379
17;1532;409121


THREADS; MESSAGES; WORK-UNITS
18;1582;431151
18;1718;431199
18;1516;426238
18;1612;431242
18;1494;430927
18;1820;426689
18;1701;384152
18;1600;426726
18;1798;421858
18;1582;426264
18;1687;425542
18;497;392528
18;1737;421913
18;1388;425292
18;1310;431504
18;1803;425801
18;1514;445079
18;1619;380526
18;1902;427145
18;1656;425998
18;1706;421454
18;1846;380845
18;1424;425460
18;1669;431178
18;1913;384761


THREADS; MESSAGES; WORK-UNITS
19;1749;421658
19;1805;413271
19;2012;399459
19;1657;425468
19;1792;432054
19;1972;422074
19;1354;444664
19;1667;389840
19;1814;426737
19;1906;425943
19;1612;426457
19;1805;384079
19;1878;422118
19;1570;425772
19;1847;430590
19;1946;426663
19;1906;425933
19;1762;426776
19;1799;422130
19;1970;402958
19;1645;379570
19;1635;421525
19;2045;426941
19;1741;432291
19;1511;431013


THREADS; MESSAGES; WORK-UNITS
20;1951;426988
20;1856;421215
20;2020;401884
20;2162;385112
20;1866;398113
20;1658;425795
20;2106;427225
20;1726;430579
20;1951;426985
20;1929;425916
20;1873;431582
20;1638;444870
20;2004;422143
20;2066;426991
20;1772;421971
20;1935;409034
20;1931;426037
20;1811;432769
20;2065;410027
20;1999;408156
20;1835;431764
20;1852;384185
20;2187;371174
20;1468;441636
20;1929;426043


THREADS; MESSAGES; WORK-UNITS
21;2219;422406
21;1738;426582
21;2114;384470
21;1745;426613
21;2066;426760
21;2036;385992
21;2099;380970
21;2053;408556
21;1880;431355
21;1837;426033
21;2057;421377
21;1962;428097
21;1862;426670
21;2165;380128
21;2078;381519
21;2014;379674
21;2148;419824
21;2215;381593
21;1938;431034
21;1925;427098
21;2023;397461
21;1932;384598
21;1850;421778
21;2186;398511
21;1872;426616


THREADS; MESSAGES; WORK-UNITS
22;2014;431629
22;2239;422550
22;1947;427042
22;2056;427006
22;2098;398585
22;1975;422174
22;1946;398813
22;2018;412822
22;2254;422815
22;2085;423566
22;1772;468305
22;2181;398704
22;2169;398738
22;2050;422781
22;2247;380321
22;2099;380080
22;2036;428388
22;2239;408281
22;1920;426020
22;1992;408073
22;2168;422089
22;2062;417060
22;1760;425880
22;1972;426776
22;2034;422441


THREADS; MESSAGES; WORK-UNITS
23;2009;426624
23;2317;408488
23;2283;398876
23;1956;412481
23;2061;399237
23;2241;428437
23;2005;421910
23;2162;380323
23;2299;380258
23;2212;422659
23;2075;422550
23;2349;422746
23;1980;431399
23;1855;421830
23;2254;398597
23;1766;425950
23;2242;398784
23;2187;421830
23;2160;426384
23;1969;398221
23;1935;412746
23;2186;427194
23;2039;410648
23;2245;427025
23;2235;426977


THREADS; MESSAGES; WORK-UNITS
24;2188;422730
24;2117;398663
24;2405;404764
24;2093;428383
24;2192;413121
24;2433;399356
24;2129;423537
24;2267;427313
24;2310;399828
24;2084;427762
24;2217;427288
24;2357;398798
24;2016;431351
24;2110;381691
24;2320;412860
24;2371;385143
24;2039;426054
24;2208;403647
24;2345;385013
24;2297;431731
24;2196;427152
24;2320;384874
24;2138;426307
24;2087;399850
24;2446;370789


THREADS; MESSAGES; WORK-UNITS
25;1557;426362
25;2121;427001
25;2362;398623
25;2187;398344
25;2136;427217
25;2382;370805
25;2217;396154
25;2045;422073
25;2358;398650
25;2015;422208
25;2216;389310
25;2133;426997
25;2195;423059
25;2224;427236
25;2234;427166
25;2202;412360
25;2091;432051
25;2409;413284
25;2154;422368
25;2117;426712
25;2404;370931
25;2096;427156
25;2108;384808
25;2453;371529
25;2132;421783


THREADS; MESSAGES; WORK-UNITS
26;2134;427228
26;2495;398902
26;2261;402386
26;2179;380404
26;2296;398655
26;2410;399798
26;2235;427004
26;1991;421359
26;2327;398534
26;2176;427136
26;2136;422392
26;2459;389122
26;2171;399478
26;2123;423602
26;2336;428043
26;2139;422662
26;2108;423159
26;2436;384771
26;2138;399280
26;2130;431992
26;2490;389288
26;2246;427038
26;2155;427128
26;2380;426979
26;2059;428144


THREADS; MESSAGES; WORK-UNITS
27;2490;414790
27;2489;381247
27;2531;413208
27;2287;413093
27;1318;411987
27;2495;408943
27;2337;421885
27;2287;423607
27;2459;408983
27;2234;417839
27;2111;431934
27;2403;408587
27;2203;408871
27;2210;427140
27;2564;400002
27;2174;412931
27;2119;427293
27;2562;380321
27;2152;422429
27;2187;380272
27;2418;399720
27;2466;408715
27;2276;426518
27;2381;413101
27;2433;398718


THREADS; MESSAGES; WORK-UNITS
28;2218;406203
28;2377;371183
28;2400;408631
28;2207;412895
28;2293;380918
28;2546;389452
28;2240;412846
28;2130;422012
28;2549;422899
28;2384;379991
28;2353;384894
28;2527;389450
28;2037;407789
28;2085;426174
28;2427;384385
28;2202;399806
28;2327;428280
28;2446;413048
28;2600;351807
28;2069;408487
28;2346;423237
28;2069;422268
28;2154;427251
28;2477;384943
28;2240;422541


THREADS; MESSAGES; WORK-UNITS
29;2337;427476
29;2524;378067
29;2152;422473
29;2122;421537
29;2465;413026
29;2396;427339
29;2175;422201
29;2395;381891
29;1938;410915
29;2153;412742
29;1802;421962
29;2511;380856
29;2148;422643
29;2428;408961
29;2508;408641
29;2354;384684
29;2325;384855
29;2474;404741
29;2597;371315
29;2110;398489
29;2431;412657
29;2536;399256
29;2229;423595
29;2294;417643
29;2484;412855


THREADS; MESSAGES; WORK-UNITS
30;2475;427588
30;2198;412884
30;2502;401579
30;2336;427287
30;2182;428360
30;2542;422640
30;2184;423502
30;2460;413474
30;1788;398291
30;2509;389126
30;2381;380621
30;2339;422832
30;2606;385490
30;2409;424000
30;2269;422596
30;2605;413316
30;2177;426123
30;2522;371987
30;1929;422251
30;2312;412953
30;1979;422299
30;2523;413166
30;2381;398765
30;2236;413241
30;2505;398921


THREADS; MESSAGES; WORK-UNITS
31;1628;379447
31;2420;398940
31;2053;412589
31;2489;402273
31;2397;380663
31;2449;398876
31;1998;399954
31;2536;427524
31;1927;412759
31;1969;422081
31;2143;431870
31;2238;428202
31;2447;415879
31;2164;422650
31;2233;464981
31;2602;423710
31;2394;381286
31;2093;422028
31;2512;408702
31;2492;389714
31;2285;423742
31;2204;422420
31;2483;409253
31;2006;421411
31;2174;431935


THREADS; MESSAGES; WORK-UNITS
32;2032;422346
32;2144;423653
32;2351;413042
32;1926;421234
32;2244;400260
32;2179;427614
32;2467;413253
32;2433;427160
32;2175;426586
32;2598;385258
32;2564;426654
32;2286;412864
32;2226;398597
32;2453;390500
32;2326;426560
32;2078;426172
32;2438;422031
32;2198;426231
32;2279;428219
32;2761;385595
32;2490;422844
32;2377;432207
32;2293;385110
32;2589;389496
32;2405;414569


THREADS; MESSAGES; WORK-UNITS
33;2243;413097
33;2318;412875
33;2226;427539
33;2320;407363
33;2481;398746
33;2107;422202
33;2444;398838
33;1611;408307
33;2617;390504
33;1774;421920
33;2278;427221
33;2572;389678
33;1936;421520
33;2324;421764
33;2397;426776
33;2255;412995
33;2386;422709
33;2268;417802
33;2628;413373
33;2203;426309
33;2257;422351
33;2559;389560
33;2258;398601
33;2320;399834
33;2407;426642


THREADS; MESSAGES; WORK-UNITS
34;1985;426876
34;2119;423357
34;2619;398224
34;2456;422748
34;2418;384779
34;2091;399244
34;2018;427891
34;2398;412367
34;2266;427133
34;2626;422891
34;2387;421807
34;2274;427613
34;2648;384575
34;2462;380728
34;2425;424128
34;2520;412995
34;2283;405606
34;2396;385049
34;2548;390257
34;2339;421919
34;2211;421824
34;2484;412842
34;1922;422592
34;2350;412468
34;2168;412701


THREADS; MESSAGES; WORK-UNITS
35;1878;421813
35;2251;422731
35;2451;423204
35;2607;398282
35;2273;428494
35;2698;385614
35;2557;424095
35;2186;422429
35;2382;413070
35;2036;426025
35;2179;413095
35;2382;423864
35;2608;399026
35;2163;431903
35;2007;428503
35;2650;385295
35;2044;422637
35;2213;422667
35;2554;427836
35;2551;389428
35;2057;401397
35;2317;399838
35;2082;370477
35;2257;398589
35;1789;426916


THREADS; MESSAGES; WORK-UNITS
36;2639;384750
36;2604;372478
36;2368;422612
36;1773;412447
36;2303;421952
36;2381;412595
36;2132;412283
36;2208;426338
36;2667;385550
36;2155;421833
36;1931;426224
36;2275;426603
36;1976;426154
36;2145;422808
36;1938;426490
36;1733;426054
36;2461;422443
36;2066;379957
36;2569;402152
36;2163;422460
36;2263;423980
36;2611;370844
36;2215;427514
36;2366;386203
36;2104;412684


THREADS; MESSAGES; WORK-UNITS
37;2131;422078
37;1911;431822
37;2046;427273
37;2113;422643
37;2301;428403
37;2078;421713
37;2400;399618
37;2511;400226
37;2389;422998
37;1983;428370
37;2721;371081
37;1558;422892
37;2007;422226
37;2584;413392
37;2079;422290
37;2481;385294
37;1710;426641
37;2459;399584
37;2144;398571
37;2233;400786
37;2561;403680
37;2036;423982
37;2363;428253
37;1876;421292
37;2545;427869


THREADS; MESSAGES; WORK-UNITS
38;2335;428183
38;1590;421098
38;1968;421531
38;1674;421111
38;1920;426259
38;2669;360997
38;2648;376517
38;1990;421611
38;2002;421611
38;2339;426326
38;1949;422177
38;2357;384923
38;1955;397244
38;2557;380749
38;2288;398768
38;2469;422840
38;1842;421367
38;1706;432086
38;2507;371369
38;2617;389739
38;2692;381652
38;2432;426762
38;2260;400480
38;2569;426653
38;1931;427858


THREADS; MESSAGES; WORK-UNITS
39;1942;422260
39;2399;413281
39;2678;381926
39;2385;412597
39;2079;422512
39;2668;374701
39;2240;427266
39;2300;432945
39;2175;412881
39;1634;421207
39;2229;398805
39;1943;426212
39;1960;421524
39;1986;421561
39;1613;426201
39;2165;421674
39;1936;421431
39;1657;421096
39;2261;398665
39;2505;413606
39;2361;389348
39;2463;372224
39;2669;399151
39;2242;428040
39;2076;422370


THREADS; MESSAGES; WORK-UNITS
40;2180;380442
40;1683;423212
40;1660;421825
40;2032;427097
40;2528;413830
40;1640;441651
40;1922;421503
40;2085;422297
40;1826;421880
40;2376;424055
40;2431;380717
40;2437;418566
40;2200;422516
40;2303;427465
40;2486;384817
40;2349;398965
40;1828;421303
40;2560;427790
40;2363;384813
40;2143;427158
40;1849;422333
40;2086;384555
40;2033;427076
40;2111;470028
40;1878;380255


THREADS; MESSAGES; WORK-UNITS
41;2529;371181
41;1859;427137
41;2378;427674
41;2320;380505
41;2400;427426
41;1943;468494
41;2501;380499
41;2068;426925
41;1991;423383
41;2077;426514
41;2454;412434
41;1876;422462
41;2336;424030
41;2123;413626
41;2437;399314
41;1784;421414
41;2118;426484
41;2084;427366
41;2011;422356
41;1852;427082
41;2501;424144
41;2148;427956
41;1669;421850
41;1801;408015
41;2307;414475


THREADS; MESSAGES; WORK-UNITS
42;1697;430865
42;1795;422010
42;2200;408178
42;1837;421374
42;1966;426261
42;2316;412632
42;2171;426418
42;1967;421496
42;1780;421135
42;2016;422333
42;1826;426155
42;1663;423162
42;2191;427907
42;1734;421182
42;2143;428113
42;2312;421701
42;2184;421622
42;2272;381586
42;1663;426671
42;1866;413050
42;1914;421516
42;1874;426254
42;2112;422238
42;1800;468347
42;2187;426335


THREADS; MESSAGES; WORK-UNITS
43;2535;413201
43;2072;422435
43;2117;421766
43;2052;412951
43;2404;398372
43;2136;426315
43;2136;421978
43;2311;421669
43;2305;398794
43;1996;421821
43;2451;406047
43;2578;384642
43;2273;380492
43;2111;426242
43;2342;422575
43;1795;426786
43;2537;422759
43;2071;380218
43;2220;428036
43;2108;422313
43;1987;427738
43;2275;422344
43;2187;413263
43;2150;427527
43;2508;409605


THREADS; MESSAGES; WORK-UNITS
44;1994;422169
44;2212;380254
44;2047;464431
44;2333;423261
44;2435;380676
44;2106;428382
44;2215;413521
44;1799;422118
44;1897;427162
44;1945;412760
44;2253;399909
44;2091;421559
44;1870;421577
44;1983;421973
44;2157;423687
44;2123;381588
44;2339;427316
44;2235;427221
44;2391;421953
44;1769;425978
44;2393;413119
44;2151;407961
44;1996;379850
44;1933;422977
44;2168;426663


THREADS; MESSAGES; WORK-UNITS
45;2643;400734
45;2487;412540
45;1981;421774
45;1974;426331
45;2306;400277
45;2449;380238
45;2038;412287
45;2461;412999
45;2287;422396
45;2394;423959
45;2090;408335
45;2178;413240
45;2120;422759
45;2121;426792
45;2203;399872
45;1941;426128
45;2041;428065
45;1836;426188
45;2236;422276
45;2225;413133
45;2204;428375
45;2385;408831
45;2030;422536
45;2339;381765
45;2488;380510


THREADS; MESSAGES; WORK-UNITS
46;2168;408212
46;1993;427036
46;2542;423335
46;2015;421804
46;2030;427077
46;2029;423549
46;1959;428170
46;2087;422201
46;2291;408622
46;1971;422479
46;2367;423597
46;1967;422083
46;2129;427120
46;2495;385283
46;1959;428238
46;1942;423067
46;2471;413284
46;2222;427365
46;2215;413175
46;2188;421707
46;2259;412424
46;1879;412830
46;2114;413003
46;2542;400578
46;2236;413128


THREADS; MESSAGES; WORK-UNITS
47;1908;422453
47;1864;421728
47;2425;422515
47;2634;380703
47;1656;426903
47;2415;385324
47;1968;454804
47;2028;380017
47;2440;380494
47;1954;427037
47;2455;409705
47;1864;427164
47;2303;412963
47;2597;402307
47;2023;423846
47;2110;422343
47;2454;413434
47;1993;427140
47;1782;427073
47;2120;422558
47;2138;423958
47;1563;435737
47;2280;380553
47;2096;428211
47;2061;421672


THREADS; MESSAGES; WORK-UNITS
48;2069;421793
48;2242;412607
48;2237;421832
48;2078;421752
48;2386;422210
48;1934;423481
48;2547;404440
48;1882;421313
48;2170;404034
48;1913;426961
48;2001;423440
48;2588;399725
48;2046;422130
48;2225;381887
48;2337;380232
48;2121;421876
48;1859;421655
48;1438;421988
48;2706;404256
48;1799;426056
48;2241;409156
48;2390;370730
48;2205;380465
48;2149;380247
48;1857;426572


THREADS; MESSAGES; WORK-UNITS
49;2350;400360
49;2073;421574
49;2534;347744
49;2623;372089
49;2427;366416
49;2431;389541
49;2478;426843
49;2536;399043
49;1689;421213
49;2337;399113
49;1969;426773
49;1768;421372
49;2155;426568
49;978;421048
49;2196;432249
49;1887;428061
49;2272;408375
49;2270;421816
49;2440;413116
49;2079;397864
49;2362;408186
49;2434;428245
49;2342;366282
49;1202;421035
49;2731;404211


THREADS; MESSAGES; WORK-UNITS
50;2523;400227
50;2461;426933
50;2235;423859
50;2279;427682
50;2442;398858
50;2162;423669
50;2193;421826
50;2351;406278
50;2523;389563
50;2161;398565
50;1900;426449
50;2307;385439
50;2071;427123
50;2620;372299
50;2282;380397
50;1942;427088
50;2100;427058
50;2396;427862
50;2078;427186
50;2122;427067
50;1846;433345
50;2231;427343
50;2158;422832
50;2183;408354
50;2418;371450


