THREAD; AVERAGE-REPETITIONS; MIN-REPETITIONS; MAX-REPETITIONS (nanoseconds)
1;12060764505;1113828807;34621521623
2;775041648;3503177;1003936525
3;574319397;2840310;739042431
4;469266385;2712308;650143283
5;391438616;2532299;561308635
6;371850850;2448355;515344447
7;328147044;2404763;489551361
8;298448375;2361774;461388335
9;288804547;2366250;423056424
10;274408311;2376201;423590246
11;269553263;2425945;433142480
12;263763500;2442673;425982704
13;266039945;2563619;424869898
14;276752766;2689643;437364857
15;272320950;2821716;426210188
16;272066262;2870940;433938062
17;272567250;2997587;417943272
18;271698970;3189064;417596839
19;271318009;3215213;416056800
20;266612321;3278721;414151815
21;264187586;3393350;405502093
22;264369907;3525163;406993307
23;265027069;3531303;400533752
24;264355503;3589512;413298178
25;266867299;3640809;408572963
26;265777729;3658976;420323926
27;271065159;3658705;411868511
28;242683159;3569149;384731084
29;213483116;3839161;362957325
30;208102203;4067340;367992272
31;209180415;4214088;364501739
32;209265586;4411367;348439801
33;211902481;4609583;358046193
34;216283352;5006197;362253476
35;219308556;5315960;372967857
36;217644319;4581076;370706081
37;216438404;4828594;375333851
38;218516562;5496857;367458604
39;217613904;5206108;363576703
40;218547112;5229485;358951760
41;220219580;5125374;371002471
42;219868233;4915619;382276440
43;220569807;5697922;370055440
44;220309271;5139669;375969135
45;220153759;4967198;376654734
46;220195483;5733921;373070811
47;223587929;5681180;385003412
48;222752825;6088293;372255468
49;222786161;5358018;371088492
50;225497814;5629075;368016236
THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
1;1;12284535195;3159315918;29012805747
1;2;11951147801;1063476713;33384583027
1;3;11671311749;256811270;34485149789
1;4;11789683164;2841230869;43629139458
1;5;11590677277;269837437;30183346067
1;6;13453651710;2988763516;41061047424
1;7;11876158235;271461457;27551179968
1;8;11829778942;272965000;35791100475
1;9;12502729065;789431618;41636874379
1;10;11585769496;807560109;30277438054
1;11;11939650491;1595595180;28166720072
1;12;12357071039;1089796818;38389420862
1;13;11607757530;1603565607;41890110964
1;14;12190313721;272112796;33985009128
1;15;12058737977;781884360;36736701592
1;16;11482238854;272873578;31510862694
1;17;11647206209;829491527;28891023929
1;18;12095477896;801048597;33420593958
1;19;12023374654;256501035;32535530703
1;20;11667603017;1648364108;33094448806
1;21;13041234102;270156402;34972232015
1;22;11632451137;758280801;30427675584
1;23;11800381154;256861347;36127092340
1;24;12459648934;2976880092;42720598358
1;25;12980523281;1711454040;35657355195


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
2;1;803355599;3681544;918507729
2;2;769022730;3306077;952305461
2;3;767194985;3520001;883476461
2;4;763852523;3569728;863530560
2;5;798459787;3703893;1952904908
2;6;774889269;3515461;929739185
2;7;789579766;3551499;961071309
2;8;770176484;3547239;963397304
2;9;761844217;3664153;913254967
2;10;768921495;3315855;959117709
2;11;765992311;3159131;949216800
2;12;773146753;3652280;931647318
2;13;774466828;3450439;994634374
2;14;775661343;3247270;943037872
2;15;761644805;3602133;870131469
2;16;778192467;3546331;932884277
2;17;771620584;3398686;904703670
2;18;781552559;3644947;910645906
2;19;771053438;3818922;925067572
2;20;770682382;3625042;886269903
2;21;767933741;3594800;928706092
2;22;784024183;3496674;1597262850
2;23;775887225;3119600;959096198
2;24;779730891;3164718;932024321
2;25;777154835;3683010;1135778918


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
3;1;567359985;2789321;658310484
3;2;559750198;2721994;662877405
3;3;560390769;2804337;678173623
3;4;590696331;2643702;813427824
3;5;573520338;2779543;703454420
3;6;568209980;2775282;813855881
3;7;564442437;2907144;697418248
3;8;558393887;2772000;731037184
3;9;573663350;2829689;718593634
3;10;572777360;2846870;758043201
3;11;581385110;2927816;724136936
3;12;573148880;2999613;807931386
3;13;570759166;2759499;767473380
3;14;571426520;2903302;704662045
3;15;583942430;2847150;780722061
3;16;593314094;2879975;854134813
3;17;591855844;2917410;763943043
3;18;562898113;2936406;678138771
3;19;573783261;2830667;733916461
3;20;567361146;2798889;690512342
3;21;568918651;2876413;801836197
3;22;585293205;2864470;785553471
3;23;596008154;2877461;758995906
3;24;572351754;2872223;694496856
3;25;576333972;2846591;694415212


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
4;1;476896526;2773536;710511182
4;2;468393798;2805384;667596790
4;3;464467613;2790578;608052141
4;4;464476518;2747626;640561371
4;5;462646269;2789321;643175181
4;6;470804454;2671568;676468448
4;7;476589033;2534889;682286506
4;8;467295387;2804406;673446765
4;9;464810886;2902184;673962124
4;10;471124783;2747765;582075865
4;11;475408157;2777588;589710214
4;12;468306676;2447308;664480751
4;13;475511070;2751467;674646428
4;14;462959672;2814604;571395457
4;15;473592013;2677016;665651500
4;16;464264287;2844286;613075964
4;17;462993819;2554375;670859285
4;18;484805567;2489842;734155458
4;19;471376415;2785828;679869369
4;20;474840596;2751537;605627810
4;21;458535128;2719689;611984834
4;22;461448085;2559403;602949397
4;23;480433957;2828083;745508507
4;24;468858715;2658159;644634304
4;25;460820217;2581264;620896441


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
5;1;407891480;2635810;568656421
5;2;395504687;2575187;546971193
5;3;383573998;2592299;488692417
5;4;396702295;2547460;581735038
5;5;396545313;2428590;636184766
5;6;402521302;2467422;579483565
5;7;394452344;2613740;569041247
5;8;384080905;2513866;502329626
5;9;377430351;2517848;518283120
5;10;385470900;2588876;571522219
5;11;394284773;2529791;601997600
5;12;400317124;2529651;552532095
5;13;392892458;2204959;574921254
5;14;389886060;2545994;601081143
5;15;379638627;2454152;542093967
5;16;382783554;2505347;586826748
5;17;395907089;2650337;543288393
5;18;400962705;2572813;554111277
5;19;390823603;2422655;555858496
5;20;388117894;2542642;561205683
5;21;374127701;2596070;531436956
5;22;388619169;2596559;536147890
5;23;395898086;2570508;613707189
5;24;398059235;2442140;531988772
5;25;389473758;2662768;582618810


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
6;1;357006302;2521410;470037672
6;2;362578395;2411410;464521469
