THREAD; AVERAGE-REPETITIONS; MIN-REPETITIONS; MAX-REPETITIONS (nanoseconds)
1;1576737987;6016770;3024228425
2;511970405;3467611;623820242
3;389842518;2798992;490769240
4;320492006;2605342;411449997
5;244974761;2450727;349848148
6;235029358;2390575;328069687
7;207005202;2346868;294099364
8;181260729;2347211;279653344
9;163888717;2343582;269769336
10;156162051;2339853;268747363
11;153360954;2369150;256726639
12;153048520;2432443;253169271
13;154263718;2535565;255022113
14;154346319;2640539;251518438
15;153328986;2735004;262193158
16;151759133;2806920;259753513
17;151432560;2884824;257486742
18;150397451;2930160;255958086
19;149292225;3029094;248779400
20;147507357;3118379;251706800
21;145790437;3334711;254424182
22;143543361;3359264;242905933
23;142896245;3399007;252942664
24;142251947;3622940;246439206
25;141881004;3588053;249848475
26;141790785;3747735;249424572
27;141009899;3688289;240126809
28;140709290;3854934;246707447
29;140384862;4139760;246308606
30;141169093;3756854;238665796
31;141141328;4384121;238029135
32;141631691;4846898;253456847
33;141341906;4446509;250064122
34;142325043;4646716;245828754
35;141396527;4659530;248645604
36;140793506;5065417;247288965
37;151863739;4627537;255115373
38;158731805;4762189;273363617
39;159679998;4448308;274151033
40;158691099;4183439;260823540
41;161032142;5122874;271589143
42;159758977;4639690;271126065
43;159819131;4844632;271167450
44;158926216;5086442;262394326
45;158737052;4979035;261281897
46;158351187;4903262;269118295
47;159004855;4856016;271514793
48;157501785;4901673;268787466
49;158753694;4614879;261550744
50;157720570;4270651;268595545
THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
1;1;1475221035;5952502;2666062097
1;2;1134639282;5898166;2255999366
1;3;1012726007;5812261;2005357035
1;4;1510218636;6102731;2880282131
1;5;1435337034;5803601;2785547814
1;6;2432478279;6588338;5410956979
1;7;1322373301;5862338;2737443376
1;8;1297394397;5932457;2428667191
1;9;1270260786;5810795;2457527633
1;10;1614053199;5906477;3438903059
1;11;1451904715;5939372;2326722042
1;12;1828793141;5873162;3412395779
1;13;2059568919;6225373;3546309796
1;14;1426398545;5901518;3092214374
1;15;995494763;5874630;1993243065
1;16;1632222633;5851512;2764941075
1;17;1761961506;6077797;2613164034
1;18;1607117039;5883639;3251930412
1;19;2198896161;7196586;4785865732
1;20;1434214973;5851651;2691085320
1;21;1470613665;5869392;3627222315
1;22;1284259938;5877283;2523210073
1;23;1890120347;6031562;2921937705
1;24;2014056386;5894045;3604970953
1;25;1858125010;6402070;3383751287


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
2;1;514302324;3495905;592814101
2;2;520269042;3570915;611277621
2;3;505766962;3614566;597049556
2;4;509346711;3200197;604620000
2;5;508307748;3538439;587955173
2;6;510773759;3653677;660951951
2;7;512164464;3610934;618704612
2;8;524006238;3565048;644093313
2;9;507105962;3483334;633431483
2;10;511251352;3580902;601182692
2;11;508765028;3471460;632068042
2;12;510873419;3192375;721682644
2;13;511398301;3544305;622653787
2;14;515631404;3617010;629658657
2;15;510828254;3308242;587019230
2;16;522029377;3551289;609379125
2;17;511155806;3538090;624991654
2;18;509023035;3509664;622801082
2;19;516096166;3501073;628887820
2;20;511494432;3543397;596946399
2;21;507734893;3136363;608184908
2;22;508517139;3600318;652618279
2;23;510249330;3085518;606803449
2;24;504678903;3656400;604511327
2;25;517490095;3120858;695219155


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
3;1;394807411;2844077;559042560
3;2;390518484;2839677;467377837
3;3;387562179;2789670;453578318
3;4;389097584;2700413;463523017
3;5;387762003;2757194;549739492
3;6;384666887;2640070;544860659
3;7;389641090;2775283;494680190
3;8;390628416;2864540;483405154
3;9;394732514;2983410;467551043
3;10;388955367;2786946;460845233
3;11;391135952;2666820;565134326
3;12;387582404;2801544;469338911
3;13;385808437;2815372;480156277
3;14;390343268;2846451;475430886
3;15;384578590;2856509;453069455
3;16;388405925;2814114;449018869
3;17;386250632;2800426;470397775
3;18;393193146;2759150;494102952
3;19;393074515;2784711;537661839
3;20;394320499;2702439;487630481
3;21;393047489;2998915;468356873
3;22;385944619;2841213;469829825
3;23;390656053;2694336;462211468
3;24;390687948;2831715;510371290
3;25;392661553;2779822;531916277


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
4;1;318796341;2651594;425819204
4;2;320096722;2801403;392206901
4;3;322923210;2785619;395154342
4;4;317183709;2498222;398085720
4;5;320715158;2253988;426674759
4;6;317702441;2636438;423503057
4;7;318881791;2510375;386336741
4;8;320490323;2737708;432703878
4;9;322589439;2847359;395465206
4;10;319190379;2613461;373857292
4;11;318685145;2480622;395976025
4;12;320891744;2654597;465794955
4;13;321507763;2415810;422141362
4;14;325264685;2492496;431120575
4;15;321329228;2768788;389545180
4;16;321854112;2712775;393352298
4;17;321170150;2649360;397260545
4;18;327955080;2621912;475180365
4;19;323061661;2430965;405199963
4;20;322073761;2472591;435397306
4;21;322934144;2491029;398720857
4;22;316422845;2833182;400860515
4;23;317465051;2659067;388644856
4;24;315998473;2623587;428173064
4;25;317116803;2490610;409074966


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
5;1;241915102;2451709;403864248
5;2;241773709;2487467;361701626
5;3;243988868;2482508;327727407
5;4;243919480;2439206;352785689
5;5;242611895;2410013;323899615
5;6;242295950;2488235;386717725
5;7;240874848;2439277;345496844
5;8;249495090;2660673;354821632
5;9;241465273;2592089;319027907
5;10;242567081;2445772;322569489
5;11;241016399;2484604;321764498
5;12;239396747;2266349;383975757
5;13;240197696;2419302;369504714
5;14;245785902;2451429;367353253
5;15;243550580;2367200;319048511
5;16;243533095;2387943;329479654
5;17;250236460;2435574;328739058
5;18;245130415;2441861;343013148
5;19;243782940;2370134;343012101
5;20;252950381;2376769;377550638
5;21;248870078;2447588;416763723
5;22;243576415;2512330;321392314
5;23;260440450;2429080;344578292
5;24;244471236;2470775;325999115
5;25;250522952;2510305;355416749


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
6;1;237833027;2455340;403330241
6;2;235576626;2371181;354644794
6;3;233454100;2337379;309654858
6;4;233885048;2403099;303554432
6;5;233622873;2305252;311382801
6;6;233800509;2444515;390992151
6;7;233663906;2236458;315078453
6;8;236713109;2571486;315762897
6;9;233968400;2445911;312684783
6;10;233649495;2437810;308328363
6;11;233578079;2395346;315421583
6;12;235746487;2415601;419894428
6;13;235200137;2288909;308721779
6;14;235550071;2276547;341913148
6;15;235858602;2391854;311078014
6;16;236098272;2409594;310413264
6;17;239098118;2347296;305634585
6;18;236264334;2427823;327816734
6;19;233905046;2368737;345507599
6;20;234177415;2436133;337673713
6;21;236078081;2409245;317084504
6;22;233828311;2541315;312370077
6;23;235371741;2321734;300882305
6;24;234053635;2284788;303685384
6;25;234758532;2441023;318231298


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
7;1;207509708;2416508;333568652
7;2;208079087;2402819;321165679
7;3;207736856;2270680;284393896
7;4;210107788;2392692;298152488
7;5;204662762;2371949;302543619
7;6;207306941;2334305;297141047
7;7;207040355;2294705;321739914
7;8;205391821;2279899;284729903
7;9;210399612;2425518;291747764
7;10;208404571;2470915;288667205
7;11;207800656;2410013;280134277
7;12;205509651;2400515;288113573
7;13;206426331;2239600;309209760
7;14;203971371;2405264;284899686
7;15;205850158;2379912;287035573
7;16;210091326;2342547;283057553
7;17;207892336;2390528;300700438
7;18;200611411;2282971;281379338
7;19;203134604;2336889;282013077
7;20;206604748;2332071;289138634
7;21;209420409;2341639;305812261
7;22;209551108;2268864;281856074
7;23;208191391;2190642;288974996
7;24;207625301;2279969;284532811
7;25;205809755;2410293;281775896


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
8;1;178440968;2396184;280461134
8;2;179238878;2381308;323588612
8;3;182938842;2370343;259528585
8;4;187958538;2380191;291977611
8;5;184182148;2328439;271772041
8;6;187429659;2455549;315153742
8;7;178449307;2311886;267221532
8;8;177457369;2376000;258470141
8;9;180659898;2396953;288953135
8;10;178929515;2366293;263063671
8;11;180869615;2388990;259492966
8;12;180284956;2193854;272334961
8;13;178210608;2364337;301433841
8;14;178709516;2305879;254407264
8;15;178510784;2351137;285832836
8;16;177977657;2214528;262759652
8;17;185392945;2331163;261989163
8;18;180570942;2281505;266406625
8;19;181650684;2410502;292952457
