THREAD; AVERAGE-REPETITIONS; MIN-REPETITIONS; MAX-REPETITIONS (nanoseconds)
1;420923940;5960363;588164146
2;220153570;3517743;301091233
3;154744723;2843593;221179574
4;115548135;2706715;180176379
5;89583563;2535609;156705301
6;73852599;2479063;137981411
7;60570659;2442134;127909575
8;52548863;2419109;112073272
9;49073499;2441556;108525821
10;44047664;2447634;106081488
11;42524806;2434169;104410398
12;41862338;2503234;102520395
13;42532838;2579296;104780241
14;41161082;2729665;104338065
15;41987751;2875334;106888844
16;41540985;2997135;101824994
17;41960925;3053474;105148637
18;42176320;3164424;102775590
19;41909430;3163458;105355870
20;41500678;3282587;99308185
21;42397761;3464339;105515589
22;42664451;3416367;102889870
23;43079171;3627304;99934768
24;44175576;3809822;101905580
25;43904893;3687281;103401675
26;43344483;3666002;101970744
27;41621130;3670483;100551313
28;42799876;3995261;96772533
29;43380964;3972884;100389820
30;43866441;4013024;95147455
31;44413792;4400260;100868389
32;45395836;4389368;98431680
33;45771796;4227693;95949678
34;45996173;4636617;99270005
35;46515325;4474197;103559731
36;47600545;4005196;100884321
37;47366946;4449970;100622769
38;47732281;4506368;98413865
39;48069920;4802107;104626347
40;47623243;4230939;100282298
41;48443276;4322387;98323348
42;49239399;5433774;99208279
43;49372652;5369201;99086294
44;49569862;4882274;97281995
45;50471248;4926447;102761641
46;50585533;4832396;102647691
47;50825490;5105104;97814638
48;50415331;5439096;99678920
49;51283645;5477958;102223475
50;51791479;5272399;101476195
THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
1;1;418997555;6016128;532624188
1;2;423631261;5989588;584923922
1;3;415772433;5989378;525723311
1;4;420077288;5858077;713366085
1;5;409020071;5830629;511512427
1;6;410338443;5967239;526962645
1;7;418880538;5945239;555735017
1;8;423022825;5979950;568422244
1;9;420700271;6024159;559020210
1;10;426149750;6051886;565713170
1;11;433479059;5958089;613587341
1;12;420947473;6010820;675801883
1;13;420911242;5971150;627845229
1;14;413425422;5820991;555801784
1;15;407909494;5786420;554255010
1;16;423288088;5980019;609750960
1;17;425568081;6033448;702498572
1;18;431779674;6007677;570543673
1;19;435723141;6026604;706418553
1;20;423670778;6060058;535472455
1;21;430092857;6011728;552506254
1;22;420827731;5976877;725202574
1;23;414808618;6063131;534521147
1;24;416622229;5807372;538086265
1;25;417454188;5842432;557808743


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
2;1;212841535;3589842;292159409
2;2;224918129;3567911;322985812
2;3;219459390;3390794;293009866
2;4;228096321;3733226;299257866
2;5;226918795;3774152;299811289
2;6;218568510;3733645;311170763
2;7;221439199;3602203;292969009
2;8;212220572;3238680;283093172
2;9;215660557;3564559;283837681
2;10;212818516;3361460;282234334
2;11;219084702;3525937;303120718
2;12;219472795;3403296;293857110
2;13;219849943;3154661;293789923
2;14;231059688;3321232;329178849
2;15;221610835;3327727;298104159
2;16;221885156;3838826;308305595
2;17;218807603;3613937;286687065
2;18;213318324;3484172;297860133
2;19;216938443;3636286;319713679
2;20;215208746;3604648;316555875
2;21;211429239;3098159;293222114
2;22;226985380;3569728;305412769
2;23;223838739;3747404;304859975
2;24;225322176;3712413;312326916
2;25;226085978;3348680;303756762


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
3;1;151286521;2647334;203141530
3;2;158631676;2801962;243166031
3;3;153388608;2825359;229922378
3;4;153590044;2759639;214662688
3;5;150657867;2798471;240026037
3;6;156677329;2860629;232742429
3;7;154032248;2816559;223996416
3;8;154096990;2869987;216769520
3;9;163041624;3094806;221235520
3;10;157356906;3073226;237774633
3;11;152531229;2683930;210621042
3;12;154430015;2823683;219119679
3;13;151764378;2780800;225745172
3;14;149136288;2847639;209724281
3;15;154502926;2801194;219248256
3;16;149174919;2884025;197625676
3;17;158447816;2759080;226013991
3;18;164620259;2873829;216405576
3;19;152573186;3081257;198078666
3;20;162024539;3107518;221213590
3;21;158909179;2796305;260832732
3;22;153755296;2866775;217010611
3;23;147368873;2790718;195053492
3;24;151276636;2686654;203480610
3;25;155342747;2758451;245878806


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
4;1;112568452;2759848;185642658
4;2;115756512;2753702;174994936
4;3;118633793;2514635;182349363
4;4;118359787;2874039;169849939
4;5;117502263;2809016;190356386
4;6;118724823;2661232;198300412
4;7;109670798;2687003;169408681
4;8;113120265;2726883;177082352
4;9;115026281;2658299;203084400
4;10;110266853;2544387;168867831
4;11;122058508;2689099;192596057
4;12;115751614;2715918;186231211
4;13;118133649;2807479;186898265
4;14;116889384;2851200;182333719
4;15;114901127;2845753;165595907
4;16;110505246;2534400;179365604
4;17;110110482;2429149;169803983
4;18;110350045;2772419;170269546
4;19;114131009;2652781;181208575
4;20;114959187;2731423;181613096
4;21;116720934;2734077;182738030
4;22;121853855;2700552;181658214
4;23;118211334;2538381;169210193
4;24;117743748;2890800;187279808
4;25;116753437;2785410;167670332


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
5;1;86988610;2589854;142199637
5;2;87305201;2486210;189900393
5;3;87711701;2607594;149772876
5;4;90112292;2522248;162799601
5;5;88107147;2492495;145192126
5;6;89587494;2664934;139393833
5;7;89118831;2510864;142212768
5;8;95835060;2577003;146881307
5;9;92570888;2504648;157185759
5;10;91939474;2667029;145975955
5;11;85252035;2581893;132640252
5;12;90276648;2526508;189662373
5;13;86117976;2659765;157228572
5;14;88203944;2524762;165300548
5;15;93674816;2534470;188780138
5;16;89562002;2576863;138123421
5;17;92890805;2469448;196558641
5;18;86180705;2426775;136408678
5;19;92747372;2348902;150715035
5;20;89426005;2513937;149408304
5;21;90378695;2573791;160780141
5;22;88637826;2525111;159234554
5;23;87570884;2627569;146011435
5;24;86385837;2435296;157340319
5;25;93006846;2442280;167925881


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
6;1;75995834;2553536;137355097
6;2;74826690;2456248;132631732
6;3;74677827;2444445;141033148
6;4;79392624;2386476;144686965
6;5;70350199;2394787;119959589
6;6;74942675;2570159;157890877
6;7;72357394;2268444;139640722
6;8;69102612;2329486;122994124
6;9;71602834;2489563;146580362
6;10;73722015;2564642;120792167
6;11;76721861;2665004;148242304
6;12;79763250;2556191;145354996
6;13;70232018;2512820;123083451
6;14;75622762;2506604;137714151
6;15;68590764;2366362;133462353
6;16;71874877;2515892;152418813
6;17;70036904;2512820;141212710
6;18;69136692;2540127;132185794
6;19;79678496;2535797;147739518
6;20;71458039;2589156;135637351
6;21;79244032;2428661;139495522
6;22;75496877;2594603;134188982
6;23;76981243;2376838;140197637
6;24;73777239;2430197;137963904
6;25;70729227;2387734;137073007


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
7;1;61375682;2463721;130078823
7;2;58566364;2581683;120718066
7;3;60952623;2412877;173974066
7;4;60001232;2557867;124173603
7;5;65605698;2460858;138128589
7;6;61948423;2331092;110110084
7;7;62556560;2412806;111879792
7;8;62274363;2371600;142089288
7;9;61192458;2392902;129567934
7;10;60969998;2426774;181565953
7;11;58033143;2385848;115744669
7;12;59396514;2458762;135393604
7;13;60033311;2422654;112378389
7;14;61267337;2456108;120652276
7;15;62015470;2490610;120962790
7;16;66294293;2693918;122332307
7;17;62225397;2420908;114499608
7;18;58039090;2543968;105559785
7;19;58199589;2450940;129300582
7;20;55281411;2230172;118398986
7;21;57750434;2471054;135832278
7;22;55917375;2425797;124287654
7;23;57458090;2395347;112334668
7;24;64867005;2445074;134651401
7;25;62044629;2350020;133124182


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
8;1;54557993;2451150;104172807
8;2;54095582;2405263;103114851
8;3;51984467;2386476;111517246
8;4;50662539;2489283;107445989
8;5;51124997;2442839;125888346
8;6;50032833;2419790;127416963
8;7;50741768;2389060;99179923
8;8;51043303;2479854;116630536
8;9;54880180;2447867;106876363
8;10;55215762;2282063;123763355
8;11;53239578;2406451;117719571
8;12;50572982;2313912;99883575
8;13;58236173;2291492;118194421
8;14;50200362;2356026;108259290
8;15;51176294;2349530;120637539
8;16;50336899;2353791;124249661
8;17;50948928;2457785;110735931
8;18;53191217;2507232;110229233
8;19;58895334;2457086;127837826
8;20;51963150;2490680;96133517
8;21;53158106;2349810;101213911
8;22;57562241;2480413;121468301
8;23;50802573;2470426;93791111
8;24;49485560;2504718;118539717
8;25;49612755;2494730;106931817


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
9;1;49168657;2433549;131679236
9;2;47061440;2516102;101633866
9;3;48269529;2578749;94481701
9;4;50938353;2607664;112972808
9;5;52285150;2484882;113401704
9;6;54295482;2416788;115055056
9;7;48687897;2445353;109466916
9;8;47741918;2441581;105326445
9;9;47512498;2434806;101287663
9;10;47368918;2374534;126848733
9;11;48376452;2455759;98810743
9;12;49612620;2511981;109019093
9;13;53194202;2425518;113473849
9;14;46187311;2497035;97022108
9;15;53923951;2430756;130678759
9;16;46759866;2366782;94482399
9;17;51645966;2484533;121760238
9;18;44754809;2269283;90395288
9;19;46314740;2431594;128797165
9;20;46438148;2307207;96642031
9;21;47119582;2376349;107044471
9;22;50104871;2440324;106475613
9;23;45803377;2582591;92274158
9;24;54307191;2368458;113755380
9;25;48964562;2356725;100360102


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
10;1;41584770;2422305;104623283
10;2;43762347;2452406;95806660
10;3;42501696;2300013;104417251
10;4;43138690;2546552;117816580
10;5;43284875;2400095;101135620
10;6;46599270;2441721;113320199
10;7;42139968;2501785;86911675
10;8;44364270;2521200;88990570
10;9;45604358;2413645;99754368
10;10;45310427;2316006;109146554
10;11;41737044;2422166;92448971
