THREAD; AVERAGE-REPETITIONS; MIN-REPETITIONS; MAX-REPETITIONS (nanoseconds)
1;19208144994;2588842886;42960601830
2;1296792938;4164518;2300809843
3;765860450;2826286;1000242271
4;587566088;2419793;786216820
5;492566794;2384437;702470014
6;490561403;2255051;640877147
7;393337520;2267209;597603664
8;444974599;2240832;615646611
9;399484168;2241435;564238535
10;378697515;2249221;527681828
11;378481344;2281999;563860962
12;389392539;2362710;563302199
13;398994844;2438145;555653531
14;386089131;2526821;559247990
15;382782762;2577333;554143945
16;372319605;2682651;539344640
17;369757945;2815028;549936285
18;362798647;2798576;530527371
19;347733948;2952389;519554074
20;346293638;3095435;537725853
21;338161053;3124860;534857078
22;343960534;3242373;520950249
23;335861546;3218763;511879333
24;335722237;3465697;532241776
25;336979534;3457324;540843903
26;335839068;3608193;530399318
27;337680623;3844633;542680499
28;335360743;4037680;533781463
29;336038448;4180693;542932171
30;324218260;4198315;514676158
31;330045091;4566504;521608615
32;327277559;4611854;515177314
33;323017023;4774897;495985593
34;333021125;4711610;524391764
35;324721698;5527314;522922195
36;329010528;4915392;547464859
37;328857798;4890291;529011505
38;328647818;5609011;520175952
39;324956363;5321503;493022185
40;324150748;5443351;534707204
41;326069468;5682317;544090343
42;319759139;5526291;510275297
43;326010320;6180394;510790019
44;325329193;5632333;543808620
45;322224684;5737609;515323824
46;321943722;5999726;502225025
47;325288980;6145239;506753791
48;328668575;5743981;521971404
49;329614876;6187512;512588577
50;324129675;6287874;554763831
THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
1;1;18931304438;335684494;44362164465
1;2;18854329114;312902338;42278912962
1;3;20745730021;3783197655;49403346306
1;4;19343208519;2895372876;47432182582
1;5;19427614475;4862144072;34126174137
1;6;18141063757;1956444185;45081334500
1;7;17661574615;317471075;40358316908
1;8;20385738959;3134674379;37525730715
1;9;19129495354;3022882168;46336271579
1;10;20807318245;3783495458;50471788314
1;11;19338074537;2442618545;36702922927
1;12;19251254727;314889393;46903010019
1;13;20938952896;5054365848;44088475071
1;14;19647915350;3027723007;45279848836
1;15;19458571401;2741560868;52279933972
1;16;19044484392;314144535;45069584053
1;17;18055394521;3087650316;34794800526
1;18;19231469852;4022708473;43645694774
1;19;19578479280;3147136857;35817742548
1;20;18547464509;4013645309;48383896278
1;21;19404983090;3099716374;52460999233
1;22;18165013092;2742552894;43240193865
1;23;20107753675;2937129370;36909329886
1;24;17290684073;3053204178;36556064737
1;25;18715751959;317757495;34506326572


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
2;1;1867978143;10770363;3241167732
2;2;1439048233;5961581;2387724068
2;3;1412739662;4411943;2523046784
2;4;1207953792;3785467;2220467476
2;5;1261551447;3441429;2229457235
2;6;1177058751;3510572;2250053149
2;7;1313223973;3891207;2241285345
2;8;1335971494;4127200;2281786303
2;9;1219441811;3347981;2047767942
2;10;1376337090;3473346;2494663777
2;11;1208395687;3454419;2049573409
2;12;1255456682;4115258;2217192898
2;13;1240545549;4034521;2036794481
2;14;1243093323;3861595;2200651828
