THREAD; AVERAGE-REPETITIONS; MIN-REPETITIONS; MAX-REPETITIONS (nanoseconds)
1;283602800;5946778;414505229
2;144558121;3470142;205806123
3;90621816;2844956;145255019
4;63096389;2696848;121368875
5;48182230;2543613;99642572
6;38591364;2513101;83338013
7;33651871;2450141;77170098
8;29622212;2501521;69505710
9;28068631;2490283;66192284
10;27321348;2481432;68906131
11;25918780;2473004;66552223
12;26905116;2522630;78053350
13;25447239;2584197;68001145
14;25442398;2809896;67090266
15;25789921;2905176;69912198
16;25860821;3036201;67729007
17;25958356;3086503;66422632
18;26180077;3148023;70181945
19;26471021;3209902;73610481
20;26180100;3222487;65196629
21;26001758;3233743;66958015
22;26444786;3470882;67800801
23;26777719;3378392;63413051
24;27525590;3479411;67719394
25;28122074;3629047;67734390
26;28623254;3597812;70497895
27;28885688;3919648;69069074
28;29420898;3937570;68061616
29;29811836;4110117;69266959
30;29371537;4322859;65410606
31;30676103;4500038;67224460
32;31098221;4323354;69018590
33;31881183;4662433;70824604
34;31983497;4730629;68995101
35;32175471;4646473;68274523
36;32620691;4824831;69594537
37;33335582;4951140;70738593
38;33703424;5185329;70209289
39;34260641;4700281;72958236
40;34376817;4917566;73432145
41;34492353;4765954;68137953
42;34998092;5075091;74314252
43;35421632;5171936;70391384
44;35947463;4856731;74056021
45;35916376;4859086;71459395
46;36323974;5149936;71991253
47;36216278;6013630;71294083
48;35992662;5223728;73212036
49;37253432;5494410;71751540
50;37377383;6142054;74371455
THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
1;1;278683639;5954668;358118699
1;2;284952907;5905918;541904209
1;3;278531643;6016617;377517813
1;4;280943985;6023392;375967197
1;5;280785585;6016407;364361252
1;6;290204432;5955086;470348257
1;7;293895473;5959067;390408837
1;8;288463410;5963467;444810444
1;9;275367904;5782579;380395134
1;10;276592740;5790261;377817083
1;11;275119141;5831816;377740048
1;12;278332044;6025486;361590161
1;13;290741970;5872674;404236921
1;14;293270566;6018781;402520851
1;15;299289381;6061873;452054940
1;16;283864928;6071792;371620136
1;17;275496126;6039455;404682508
1;18;281640918;5910877;409909849
1;19;285926853;5772382;443935193
1;20;280374603;5837683;438594012
1;21;282397727;6026953;367526250
1;22;287372087;5812401;467211405
1;23;279607056;5910179;507191766
1;24;281526132;6047556;472357660
1;25;286688759;6062083;399810102


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
2;1;147084790;3693695;207035740
2;2;141370181;3313130;194215885
2;3;147847549;3698445;215065043
2;4;139940741;3195308;206540915
2;5;141407298;3187067;184239128
2;6;137938122;3481518;173475470
2;7;142709159;3462242;210500427
2;8;148415658;3556178;243936310
2;9;145069214;3189302;203290922
2;10;142213611;3674908;196539784
2;11;143691224;3490807;196575263
2;12;144836590;3771848;201517512
2;13;141308254;3206064;189533446
2;14;143137849;3702495;207153563
2;15;144297887;3242451;200694850
2;16;143110273;3592007;232707648
2;17;141852990;3557924;229719350
