THREAD; AVERAGE-REPETITIONS; MIN-REPETITIONS; MAX-REPETITIONS (nanoseconds)
1;6351495812;6351495812;6351495812
2;47855194301;11144136972;57696789751
3;25790911865;4439127830;48045228617
4;19072421883;2900053694;48037611671
5;15866381558;1880668984;42311836373
6;13771987907;1731180538;47270313715
7;12263279254;1825795750;45705437409
8;11158682581;1490581280;45504220226
9;10000454201;1509711172;45492634522
10;9413287807;1490981694;44063067845
11;8731677155;1500788077;41056779174
12;10128527811;1494939605;44879709340
13;9351629584;1484317129;43192043298
14;9073007061;1498876759;41265695668
15;9205507463;1509615518;45785277763
16;9330806704;1568116520;45165935139
17;9550223333;1474794737;42739954538
18;9187147667;1519982386;48035046191
19;8397263276;1503633998;42140204900
20;8952963791;1451433020;44851148721
21;8632396796;1445804179;41818780456
22;8270404093;1442934331;42543739265
23;7956437350;1492013222;41778774028
24;7749948851;1488322353;42296006349
25;8060905756;1391140955;41960189571
26;7398071400;1488210362;40857048420
27;7538815119;1433823231;40651348470
28;7725557011;1468996453;41797818102
29;7344360260;1410714800;38232507595
30;6934659368;1412418760;40508628205
31;7109196579;1415696447;38325592286
32;7107416818;1438645163;38298587820
33;8207756225;1381553381;40994626403
34;6854623507;1421819326;36881001004
35;6377502072;1391750557;36264228006
36;6404282026;1395214632;36563695687
37;5789712419;1420319618;33897736042
38;6051244057;1396940770;36639624544
39;6093090047;1443016159;35415538097
40;6609730788;1384513319;36755524903
41;5926062460;1372393667;35037157605
42;5672126130;1310803529;35056943765
43;6079582356;1397439663;36434101646
44;5916778728;1278302561;35047499039
45;5742327601;1346181391;34604651884
46;6344831709;1209267417;36722952850
47;5767718236;1217044669;33942306765
48;5890635729;1263038699;34958031194
49;5977313722;1242175215;32384517076
50;5866217182;1273090722;34119326461
THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
1;1;0;0;0
1;2;50494303046;50494303046;50494303046
1;3;0;0;0
1;4;0;0;0
1;5;0;0;0
1;6;0;0;0
1;7;0;0;0
1;8;0;0;0
1;9;0;0;0
1;10;0;0;0
1;11;59378148899;59378148899;59378148899
1;12;0;0;0
1;13;0;0;0
1;14;0;0;0
1;15;0;0;0
1;16;0;0;0
1;17;0;0;0
1;18;48914943379;48914943379;48914943379
1;19;0;0;0
1;20;0;0;0
1;21;0;0;0
1;22;0;0;0
1;23;0;0;0
1;24;0;0;0
1;25;0;0;0


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
2;1;48658534709;6477161622;58505792706
2;2;47718583970;8456021925;57366696186
2;3;49328819053;13361879792;59054497569
2;4;46593882299;8873321819;56329230251
2;5;46651333279;8648416837;59794342507
2;6;48974190928;8754661137;57477498397
2;7;47636440950;5784471490;57786201180
2;8;47225876083;5724791069;57011272941
2;9;49276518576;30946888151;59141862094
2;10;45858195020;5646349466;56231843433
2;11;47573668468;5713370485;55822620403
2;12;48838084918;8517667330;55469024765
2;13;50498054627;12997028044;59908070020
2;14;49494594267;30674378028;58340776202
2;15;47532143482;29959797475;56675432562
2;16;46128714288;8698495479;56115207100
2;17;48209041121;8680978169;57954627753
2;18;46727653474;12658012331;59316479538
2;19;46727307245;8684604259;57920642568
2;20;49099138815;8721001273;59014835126
2;21;46501871967;5709782249;55990281726
2;22;49419266360;8778364568;59176991000
2;23;47880406483;8745609358;59511609436
2;24;47511265423;8603203271;56767223069
2;25;46316271723;8787168691;55736685249


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
3;1;25177811969;4957606064;45746909314
3;2;24771487807;3596104044;46097631333
3;3;31767194142;9377782372;58042029504
3;4;11168212439;3852201048;15784591896
3;5;26561715512;4434470443;49884640157
3;6;30542127427;3680910493;58536415452
3;7;27715128715;3635767046;50387840912
3;8;30084166468;3741576164;55279654956
3;9;27836640369;3669671146;51472224682
3;10;29864671494;4821330644;54457971893
3;11;26244920722;3652357842;48845924133
3;12;25223366516;3654055683;46504687327
3;13;25757264893;4575243082;48623829565
3;14;12497346833;3873730949;15358449887
3;15;26192570678;4412597201;47816143742
3;16;28040705626;4377820855;55155781182
3;17;27682877198;3691567783;51528989509
3;18;11921199692;3815810948;38589735706
3;19;26990561611;3635805738;50340908551
3;20;28326751705;8946154050;51619657946
3;21;27880984256;3645062989;50947618273
3;22;26980650962;4453454210;49698803549
3;23;26693781142;3668006339;49351088895
3;24;28695324026;4386334227;52830232474
3;25;30155334441;4422774403;58228954588


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
4;1;16332167602;2110143678;57968755946
4;2;20480256567;2594357453;47083482887
4;3;20934753342;2043379605;48515412853
4;4;15013360552;1977735788;27786304335
4;5;18974603746;2894999714;45689565154
4;6;19364184699;2600282089;46239952285
4;7;21472773706;2920049127;49506178160
4;8;15710128741;2594828044;53342028736
4;9;19074990621;2588023198;45391612970
4;10;18548602865;2573290181;41854321778
4;11;21064190890;2670740765;48377490924
4;12;20300151722;3993603098;46858520357
4;13;22090669057;2985415953;54524705096
4;14;19523178779;2030697896;46823766778
4;15;21008907642;4060559862;47642357479
4;16;19075570260;2617060478;57982762823
4;17;19195899604;2876192016;44289867637
4;18;20954098881;2591241764;48865419907
4;19;13609332842;3930274448;47798316755
4;20;19669895351;4583761135;50511317220
4;21;13405053484;3078069489;57221735863
4;22;20523257085;2049076698;47923414219
4;23;21327198641;4619191475;48154206680
4;24;19965121245;2652770185;46329819152
4;25;19192199170;2865598212;44258975791


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
5;1;12451822749;1776946721;34966918351
5;2;21704525773;1802721365;57128391458
5;3;14745978846;1655308706;37232011820
5;4;14385908616;1773928041;36339045396
5;5;13171734531;1692948824;36669572879
5;6;22477026451;1701414635;55568697977
5;7;14208445675;1742693974;39236666601
5;8;13448498496;1793885256;35209223100
5;9;24727890870;3400475689;57236037542
5;10;13035206961;1745415199;35269068765
5;11;12648831387;1704870661;33845812456
5;12;13261400214;1761422122;40855886293
5;13;12987386737;3148827295;34817799818
5;14;19682869503;1803986889;57699884692
5;15;13519923164;1819261596;34932197249
5;16;23125089586;1724231572;55847460361
5;17;13182719551;1736531319;54994784533
5;18;14074624318;1784884392;40718983767
5;19;12418813066;1860417316;34191036012
5;20;21935715167;1758526433;53653036419
5;21;13336771887;1723866721;35058496261
5;22;12800971577;1743862348;35487340919
5;23;12588392154;1749356273;34054446445
5;24;22059012284;1774051939;51124311679
5;25;14679979389;1836889325;35658798535


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
6;1;12500304036;1717494542;51530618766
6;2;12409793060;2754544013;32285836817
6;3;10049876396;1508246789;37485996055
6;4;16936128563;1553739302;49139737174
6;5;12890388942;1575753064;54586581674
6;6;13646532919;1568348491;54404793906
6;7;17169989685;1525055489;47839566202
6;8;12166029552;1545432869;54947027904
6;9;13484003737;1589329091;54898016787
6;10;14856946736;1682180696;40336938144
6;11;16671577979;1594460748;46130135604
6;12;15218051022;1535371186;41072778942
6;13;11802740467;1614998974;36477063565
6;14;17076268234;1552017365;47701953879
6;15;18998086109;1586159065;54686101446
6;16;13469504758;1603333873;40858126102
6;17;14995231360;1569790015;45469243437
6;18;13003307777;2243447562;54858408751
6;19;11700353650;1634923433;40041465047
6;20;12194733937;1552773188;52705342090
6;21;14085615983;1529914207;52391186450
6;22;12943216789;1650913524;30733360735
6;23;12750319164;2281737623;54834622138
6;24;12671888924;1577221057;52230854061
6;25;10608807910;2732327294;54112087221


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
7;1;11216149783;2132019782;54153389816
7;2;8833994984;2180981032;25561052871
7;3;12836575882;1423673609;51728900112
7;4;16363456609;2124196092;54713436485
7;5;12545404563;1509009734;29678910658
7;6;12221985440;1444382457;52196647968
7;7;12407172328;1472516549;47896693015
7;8;11560013853;1473306244;53946405828
7;9;13495415578;1608948623;43328371204
7;10;12033752075;2259926052;52217303596
7;11;10880752729;1563934941;34777651210
7;12;12206891428;1589814907;29411121176
7;13;14087818109;2302479505;35874825781
7;14;12282190450;1448632997;53750429245
7;15;10748687611;2308499055;39728512423
7;16;10935497676;1454042203;50570735666
7;17;11636289088;2315593392;50390847091
7;18;12263403783;2428191293;30395012425
7;19;8701316513;1418457234;37749290203
7;20;14118332252;2275510574;50983061814
7;21;12646921377;2234866024;53524085673
7;22;14296389894;2258527410;52082205978
7;23;12759863190;1462985519;53938273789
7;24;13632198685;1507560248;52317600072
