THREAD; AVERAGE-REPETITIONS; MIN-REPETITIONS; MAX-REPETITIONS (nanoseconds)
1;831731250;5778662;1290568189
2;439788696;3447091;536350851
3;313073513;2800146;407712253
4;250037908;2611097;354426501
5;215019344;2456315;295899045
6;181895839;2411337;259892452
7;155827350;2356651;249809897
8;137141527;2328698;231752222
9;126002311;2333726;216902519
10;119972542;2357497;206776886
11;115719575;2372695;206767393
12;113844956;2436510;201312124
13;112224919;2533861;206834810
14;111993019;2628864;201710826
15;111163875;2722697;214204349
16;111204329;2827711;211831827
17;109214231;2934034;208188951
18;108647711;2969687;208138486
19;107133707;3097888;209446784
20;107515132;3155783;206336972
21;105983271;3274595;213296841
22;104732506;3274058;198715697
23;104135314;3603720;199577113
24;103992363;3566506;202311193
25;103507708;3767160;210591723
26;104271625;3778807;204198656
27;104195508;3803528;204066597
28;103456068;3921936;209853959
29;104123934;4037024;205606165
30;103711759;3770434;204898267
31;103723472;4416684;205282643
32;103651440;4650359;204607096
33;104142036;4811810;203767853
34;103408425;4352840;201358437
35;104253564;4870015;205008524
36;103071514;5383689;213006764
37;103632030;4908216;206595335
38;104422599;4560157;206703217
39;103502300;4762406;212233848
40;103756337;5452712;202097814
41;102733125;4653474;198564915
42;103775920;4758076;208780845
43;103652549;5075848;201971398
44;103739880;5200859;197665136
45;104158245;5592532;213209941
46;103047382;4890501;205795052
47;103610520;5727046;214909621
48;103394281;4755596;203149322
49;99774343;5985372;200901231
50;99619089;5501481;201637138
THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
1;1;819202129;5779366;1066382599
1;2;823564783;5748566;1240445225
1;3;883519365;5782299;2329871953
1;4;848393016;5739137;1969443812
1;5;815966078;5773430;884937820
1;6;850492587;5798642;1943471586
1;7;868578552;5850395;2021393991
1;8;826537046;5794871;968655654
1;9;826094808;5823925;938685643
1;10;842114252;5694927;1939820633
1;11;817867689;5726147;956659506
1;12;821710457;5824554;985247706
1;13;843401585;5808001;1934804912
1;14;837119139;5818268;1439654132
1;15;831989591;5830070;1623427210
1;16;824315022;5812401;997221924
1;17;820541081;5784604;923471698
1;18;817533269;5828534;894273434
1;19;829028147;5738090;907728147
1;20;818319534;5772382;959153817
1;21;826113709;5721956;952739734
1;22;823307582;5721398;972794727
1;23;827581273;5721887;947994787
1;24;825465355;5820014;983082556
1;25;824525216;5752687;1482841534


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
2;1;433931192;3218984;518189812
2;2;437734980;3557924;519997653
2;3;446225096;3587467;519707044
2;4;443593970;3625810;569360281
2;5;438886205;3679937;585871877
2;6;439436545;3184971;542487243
2;7;439984079;3038375;533466125
2;8;443861337;3227366;508568408
2;9;435179455;3501422;504671683
2;10;442037935;3595778;606662718
2;11;447353774;3680565;517458643
2;12;437682783;3751244;534779141
2;13;446177713;3542210;533522486
2;14;435807222;3251600;520990028
2;15;435128836;3515182;513977335
2;16;438517979;3208788;559862846
2;17;437951270;3581321;513118218
2;18;438719245;3164229;511368693
2;19;444784294;3159479;525437590
2;20;442829846;3516369;544632069
2;21;435287736;3113105;578183610
2;22;435047958;3603879;520061070
2;23;434775623;3575733;512378598
2;24;442094593;3628743;516188859
2;25;441687754;3666807;597829263


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
3;1;312484534;2866985;392678259
3;2;314001870;2765016;409507214
3;3;309972075;2701461;385399820
3;4;306694701;2655715;393792717
3;5;308346110;2735753;393077891
3;6;310070708;2726324;398195930
3;7;314580202;2963017;408976630
3;8;313479690;2720946;390312455
3;9;314581197;2832133;426208708
3;10;326053308;2894223;420052479
3;11;310272500;2695943;450093866
3;12;316794984;2790508;456214896
3;13;306106619;2714242;441931167
3;14;312095295;3045638;420475228
3;15;323713518;2878998;393285879
3;16;308980004;2745321;382841604
3;17;311878714;2865587;403016794
3;18;315543534;2670870;426387013
3;19;310468022;2738546;402275638
3;20;313103192;2742807;406731372
3;21;312779420;2889124;379731572
3;22;320048122;3073645;429065845
3;23;312439847;2855600;378410245
3;24;309365198;2778565;386031675
3;25;312984461;2656692;418111449


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
4;1;245446657;2550394;373430213
4;2;246252778;2377606;359831906
4;3;253689340;2575677;357863220
4;4;250607609;2874806;333229992
4;5;248792479;2738546;317790808
4;6;247891845;2636997;338129636
4;7;247033847;2407708;347530831
4;8;246051772;2624845;360945804
4;9;253480524;2611505;330718918
4;10;246537891;2703626;399618946
4;11;252216301;2883328;322045958
4;12;249396145;2739175;321725317
4;13;246073274;2533562;335540202
4;14;260407341;2508279;345312463
4;15;248715566;2415461;428481692
4;16;248493711;2381937;347542355
4;17;243292773;2658439;327949851
4;18;259382936;2824241;378598956
4;19;260783099;2771302;336219966
4;20;245273368;2575746;311285094
4;21;248300765;2686235;319296167
4;22;247031658;2673734;404635226
4;23;250695206;2462394;374308467
4;24;248398904;2658857;385749585
4;25;256701917;2403029;402880953


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
5;1;214599295;2517499;283562646
5;2;215195470;2519105;285961135
5;3;215319620;2482089;285586716
5;4;212477375;2405823;287510005
5;5;215259715;2500248;289258271
5;6;216564432;2373346;325374873
5;7;215511384;2429290;285075966
5;8;212322099;2404565;291891917
5;9;213938803;2378095;277938956
5;10;214145975;2517917;284479452
5;11;215192768;2475594;307106420
5;12;213990417;2479924;287383173
5;13;214226800;2516312;272646803
5;14;216237289;2490819;310231607
5;15;214582865;2408686;287019858
5;16;218354988;2429289;300276572
5;17;212991545;2486629;280794417
5;18;214427783;2394509;291101802
5;19;214973079;2550604;377934486
5;20;215773518;2403728;317776351
5;21;216922785;2378794;322944536
5;22;218625217;2426984;287669173
5;23;214491164;2506604;286716957
5;24;216481146;2490820;286312646
5;25;212878075;2440603;284921408


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
6;1;177600278;2399956;249423041
6;2;186702342;2469099;256182629
6;3;187137869;2482927;263907354
6;4;184482048;2459321;250271054
6;5;184393711;2406940;253147537
6;6;180980728;2373695;248661701
6;7;181501938;2448914;254007981
6;8;177903801;2427962;277838455
6;9;179417845;2310908;255982324
6;10;180507687;2459950;275666740
6;11;182263628;2445073;252717244
6;12;181304960;2324667;248733359
6;13;183023254;2446959;253386114
6;14;176674422;2353442;245367218
6;15;176926471;2407918;280099566
6;16;179403843;2479226;254713309
6;17;181434727;2402680;258336674
6;18;184082254;2345898;276672874
6;19;186062939;2387455;263076453
6;20;181000687;2488584;248170229
6;21;183961587;2407220;270375355
6;22;180018428;2359378;262358763
6;23;185468049;2413366;284323776
6;24;181570985;2371670;252390458
6;25;183571500;2410223;261501113


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
7;1;156456615;2373626;238882805
7;2;154648534;2296521;230758518
7;3;152789094;2329905;265522154
7;4;155942270;2417276;260902573
7;5;151662579;2437810;266669297
7;6;155556760;2317054;247796228
7;7;158719141;2414902;264236726
7;8;156901037;2325365;239747859
7;9;155431451;2222978;236612055
7;10;153377097;2327810;245718729
7;11;157570600;2348063;260945456
7;12;154513596;2377677;264095297
7;13;154552929;2361403;245802050
7;14;157773953;2357702;255509708
7;15;157658703;2381657;235090004
7;16;156085102;2357003;242493739
7;17;156528895;2410642;241026234
7;18;155051906;2282204;263597818
7;19;157242203;2307556;264175894
7;20;156136434;2439695;261360941
7;21;157185724;2267258;263448358
7;22;156593437;2389549;236296023
7;23;158086483;2340381;233029826
7;24;154806832;2412317;231323045
7;25;154412398;2419930;250206101


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
8;1;137562726;2319499;234659223
8;2;137078851;2240369;239495034
8;3;141537378;2388782;273625768
8;4;139552970;2296032;217420789
8;5;138331843;2324667;217400186
8;6;136429941;2355746;222088981
8;7;138091601;2403238;263059551
8;8;136947470;2296591;261142547
8;9;136461335;2295683;251080654
8;10;137592865;2249028;221219108
8;11;136759759;2398071;213055011
8;12;136661427;2331511;215807525
8;13;133644450;2375651;216120624
8;14;135206848;2408686;252367480
8;15;136174932;2312305;223561933
8;16;133085151;2298267;224727095
8;17;141595871;2200210;263279970
8;18;137476063;2353302;221236847
8;19;136055585;2280737;217565571
8;20;135085924;2351207;208082033
8;21;136908207;2380890;231288055
8;22;135061180;2413086;230429706
8;23;137052762;2332210;218071711
8;24;140389388;2320267;236872004
8;25;137793660;2291422;220148162


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
9;1;125292310;2315588;200058178
9;2;124313308;2418254;204913124
9;3;127384978;2383054;236711021
9;4;126757449;2391086;211208337
9;5;126650920;2334305;244367929
9;6;127209659;2275569;252873270
9;7;128746006;2272007;205817569
9;8;125710084;2299384;206736261
9;9;125615920;2253638;216534783
9;10;124715901;2349879;211974567
9;11;122395366;2317753;211698484
