THREAD; AVERAGE-REPETITIONS; MIN-REPETITIONS; MAX-REPETITIONS (nanoseconds)
1;0;0;0
2;6375956100;6375956100;6375956100
3;24666911206;21701613481;27650912319
4;14219279744;12319590942;16118968547
5;16218573511;11524549008;22291550029
6;19006762696;13537556292;23393267306
7;18897998155;14467899087;22498451524
8;33897756476;8044931241;39152954286
9;37028628118;12820842629;45680452001
10;30871716870;10494912040;52458203606
11;28983720372;12640821554;55429740514
12;27225397653;12042272791;56421400278
13;28591490842;13637104285;56375206502
14;27572549308;11945118494;56366124923
15;27494201445;12713665370;58123912628
16;26887898338;11320861033;57977004085
17;26257037102;11604761365;58382408853
18;27734950850;11811287968;57311058902
19;27849666868;12305234852;58152946542
20;26766755344;11917006410;57365611143
21;25293098977;11302246911;57352838511
22;25466621393;12165864016;56666672786
23;25430840143;11500825370;57529056190
24;24739430484;11034176363;56852239930
25;25531662735;10882162584;57594170130
26;25783915634;11440248174;57892153807
27;24244279048;11629748127;57170883595
28;24547388623;10762180606;57433063258
29;24716559203;10564091567;56917802078
30;24783282366;10644650462;57812128921
31;24786253001;10863119304;57468766424
32;25162972383;10504057546;58196454697
33;25410565520;10278207937;58428605138
34;23876079482;9607319081;58090857025
35;23651570432;10581786349;58683617845
36;24462740851;10046859877;57221776720
37;23720628055;10187380723;58331285962
38;24605116159;10111390791;57582157866
39;25324632359;10132184096;58555341709
40;24342915403;9601214266;57892605518
41;23903549487;8861108934;58787902909
42;26579294861;10314502323;59039852769
43;24824690753;8147152607;58852806795
44;24114149755;7879345735;58831498198
45;24439525299;7124255702;58850812226
46;24500353436;7767966126;59092162369
47;24971950916;8817847430;58130338193
48;24696694678;9304272716;56971413093
49;24090930101;7371642800;58765836493
50;23344969389;8011385371;58328771377
THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
1;1;0;0;0
1;2;0;0;0
1;3;0;0;0
1;4;0;0;0
1;5;0;0;0
1;6;0;0;0
1;7;0;0;0
1;8;0;0;0
1;9;0;0;0
1;10;0;0;0
1;11;0;0;0
1;12;0;0;0
1;13;0;0;0
1;14;0;0;0
1;15;0;0;0
1;16;0;0;0
1;17;0;0;0
1;18;0;0;0
1;19;0;0;0
1;20;0;0;0
1;21;0;0;0
1;22;0;0;0
1;23;0;0;0
1;24;0;0;0
1;25;0;0;0


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
2;1;0;0;0
2;2;0;0;0
2;3;0;0;0
2;4;0;0;0
2;5;0;0;0
2;6;53878708049;53878708049;53878708049
2;7;0;0;0
2;8;0;0;0
2;9;0;0;0
2;10;53241694475;53241694475;53241694475
2;11;0;0;0
2;12;0;0;0
2;13;0;0;0
2;14;0;0;0
2;15;0;0;0
2;16;0;0;0
2;17;0;0;0
2;18;0;0;0
2;19;0;0;0
2;20;0;0;0
2;21;52278499991;52278499991;52278499991
2;22;0;0;0
2;23;0;0;0
2;24;0;0;0
2;25;0;0;0


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
3;1;15385080786;15385080786;15385080786
3;2;22022442005;17953079302;24552736940
3;3;25679132962;25679132962;25679132962
3;4;21115055545;17897792876;24332318214
3;5;28500298990;28500298990;28500298990
3;6;25781565848;24787545973;26775585724
3;7;17764027167;17761245493;17766808841
3;8;26674358857;24461297665;28887420049
3;9;33267384263;18081434443;48453334083
3;10;23206736541;23206736541;23206736541
3;11;24593646260;24593646260;24593646260
3;12;20462513997;13761710497;24224795470
3;13;0;0;0
3;14;41438036154;33946468685;48929603623
3;15;17936721357;17936303008;17937139707
3;16;24310473025;24308045435;24312232979
3;17;21876471241;17857051245;24331081674
3;18;0;0;0
3;19;36222388425;24344727612;48100049239
3;20;46446273409;46446273409;46446273409
3;21;32084741932;24244023542;48613979639
3;22;23815825009;19457742115;25996680654
3;23;34310924456;34304641233;34316567329
3;24;24949827073;23860767011;26038887135
3;25;28828854854;23765291958;33892417751


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
4;1;13279736042;13279736042;13279736042
4;2;23508124985;23508124985;23508124985
4;3;13945654825;13945654825;13945654825
4;4;19964417195;14966612098;24962222293
4;5;0;0;0
4;6;15621364586;13215243906;18027485267
4;7;0;0;0
4;8;25831790911;25831790911;25831790911
4;9;16339072704;16339072704;16339072704
4;10;20441420837;17429065216;23453776458
4;11;29056634258;13974082042;44139186475
4;12;0;0;0
4;13;17621000784;17621000784;17621000784
4;14;18922709311;13934892354;23910526269
4;15;0;0;0
4;16;18072407143;18063234853;18081579433
4;17;17597485399;17596774450;17598196349
4;18;23022287434;13612835290;32431739578
4;19;0;0;0
4;20;0;0;0
4;21;18779434711;13815438763;23743430659
4;22;17887684957;17887684957;17887684957
4;23;23600551885;23600551885;23600551885
4;24;21990215655;19367977494;24612453817
4;25;0;0;0


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
5;1;9856440832;9856440832;9856440832
5;2;10897485807;9367490630;13421630892
5;3;0;0;0
5;4;14955589869;10020657444;29733731661
5;5;16998728225;10484747573;30468239679
5;6;30762662015;30762662015;30762662015
5;7;0;0;0
5;8;20080322359;10348142431;29812502287
5;9;16936764361;9844539320;29441461415
5;10;18859817402;13680421395;29211164547
5;11;25367589409;15778939153;30281439820
5;12;19562899777;10151936141;32539745833
5;13;16148792653;9607941442;29499165606
5;14;11766729116;10003031810;13530426423
5;15;16573336532;10390411771;28937880722
5;16;12251547077;9366925266;15037224703
5;17;18396635815;9189708399;27643657155
5;18;0;0;0
5;19;30478038271;30478038271;30478038271
5;20;20076791230;9418357361;28034375109
5;21;27083320784;13775404625;30611730541
5;22;13431631394;13431631394;13431631394
5;23;15220341045;9538241103;27655911017
5;24;16350980222;16350980222;16350980222
5;25;23407893601;16267076612;30548710590


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
6;1;10952026619;8700871758;13203181480
6;2;25544390802;24970278276;27246611789
6;3;29805401315;29805401315;29805401315
6;4;21273505571;12010192985;24650158121
6;5;15552400416;8759040464;26250504604
6;6;24557479989;13136114157;26876381775
6;7;27542396101;27542396101;27542396101
6;8;18912387165;8870948752;23956215525
6;9;15565914010;9122465355;25568309381
6;10;22225918820;13932077680;26388053579
6;11;18074281601;12703433607;27425270879
6;12;0;0;0
6;13;12064635938;9466625716;14109485703
6;14;15801266390;6070552403;24277494905
6;15;21388770255;12489007123;26908434032
6;16;17327019634;8615386452;26038652817
6;17;27467839452;27424005774;27511673131
6;18;19062167118;8609486610;24288828678
6;19;19423369939;9904558890;26767374066
6;20;24084549363;24084549363;24084549363
6;21;8418146580;8414247481;8422045679
6;22;19051348867;8792900703;27092504285
6;23;17725311024;8695585053;24009707030
6;24;16155582087;9126667495;25214645507
6;25;27192958358;27192113803;27193802913


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
7;1;21070614585;12346029174;25917650009
7;2;17054139436;7991662907;23145767060
7;3;22431760042;18654281411;23428991603
7;4;23867514324;23731757807;24237288957
7;5;17225152610;8194078856;22134179903
7;6;24759886056;24703338134;24836146982
7;7;23080614785;23080614785;23080614785
7;8;10842221585;8190345282;18795006209
7;9;8603716115;8603716115;8603716115
7;10;22761696622;19863339545;24703259493
7;11;18243566524;12432752766;21568850790
7;12;21306338864;9200768743;24982613153
7;13;15852176087;8097392547;25864729736
7;14;11171098526;8361863868;19595373225
7;15;23445011604;23408651867;23539553212
7;16;14749208209;8230169617;24045121098
7;17;8525264034;8140379434;8921565799
7;18;24180170245;19867531838;24958233030
7;19;24042569346;24032485623;24052149086
7;20;24373455961;24301735416;24412584491
7;21;13234119280;8653925290;23228739477
7;22;16387219901;8875030416;23926603242
7;23;25136464201;24829667178;25443261225
7;24;20982797995;8898482140;24115179513
7;25;19123176954;9007476439;24924109908


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
8;1;56117972085;7822338244;59910024319
8;2;58784269286;5066383507;59600180958
8;3;51552488873;7834579744;58245106781
8;4;57469610265;6067898643;57943776444
8;5;19783963133;8203446178;26057548237
8;6;51181248649;5681778132;57983999712
8;7;56119382820;5299007765;59327786771
8;8;18602596559;8358190846;23991454850
8;9;54232321560;7997602069;59762491462
8;10;53757850369;7841171084;59879165997
8;11;13702692450;8080756352;18227904594
8;12;15874717774;8322984136;23941540685
8;13;21835494944;18404900833;22876178816
8;14;17861866563;7932237477;21385112493
8;15;21568255434;17928114606;25021495190
