THREAD; AVERAGE-REPETITIONS; MIN-REPETITIONS; MAX-REPETITIONS (nanoseconds)
1;0;0;0
2;0;0;0
3;26341961738;24576930453;28049348431
4;19265296047;17155574364;21430530760
5;26890456475;20637526585;33641950205
6;24741274103;17812088033;30458498583
7;25464475730;19001708767;30247673509
8;23098696643;17800662869;28125588104
9;21189824119;14179090510;26216475666
10;24317788103;17968603777;32416968553
11;22255429430;17091025124;29048545999
12;23157326383;18963721478;27837319589
13;28151711663;20740998059;35674102957
14;31373523197;20469198479;42783555980
15;33990879430;16948579492;50348942943
16;35847396760;18279042110;55198855438
17;36164639871;17689700931;58715585103
18;36375726986;16227447717;58001230812
19;36105302266;16457822161;57633076080
20;35222759854;15552405300;56952753679
21;35453584641;15379744836;56982554760
22;35279102555;15062489405;56687320360
23;33600081113;15315503523;56795039263
24;34960898036;14673526409;56586496884
25;35095955379;14261861306;56539121508
26;33338132748;14356914487;56335031876
27;34320810621;14485104081;55582710651
28;35089926021;14966061996;58095970797
29;32713183154;13566602816;57642077297
30;34242261385;13950411761;57872826465
31;34026295351;14689875383;57031086607
32;33121187416;13959512717;55911102425
33;33663602168;12457738014;57536666216
34;33981786763;14122519004;58562042695
35;34301808110;13634906246;57962754512
36;33746350478;14377177870;57872939412
37;34712285794;12555790330;58340980202
38;34600079810;11610490056;57497544327
39;34887021233;9430989743;58328009540
40;34487049892;10466010252;57184804479
41;34783456116;9933466328;59059784458
42;35702025370;11937743266;57941675819
43;35457281667;12695333124;58398142903
44;34929111832;11438915538;58474219787
45;34861476292;11430917904;58072823034
46;34186612183;10153368271;57992939546
47;35244654085;10879776918;58312928282
48;34598961347;12284741555;59133183566
49;34262571940;11445656936;58218387837
50;34724630605;11824476197;58068651756
THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
1;1;0;0;0
1;2;0;0;0
1;3;0;0;0
1;4;0;0;0
1;5;0;0;0
1;6;0;0;0
1;7;0;0;0
1;8;0;0;0
1;9;0;0;0
1;10;0;0;0
1;11;0;0;0
1;12;0;0;0
1;13;0;0;0
1;14;0;0;0
1;15;0;0;0
1;16;0;0;0
1;17;0;0;0
1;18;0;0;0
1;19;0;0;0
1;20;0;0;0
1;21;0;0;0
1;22;0;0;0
1;23;0;0;0
1;24;0;0;0
1;25;0;0;0


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
2;1;0;0;0
2;2;0;0;0
2;3;0;0;0
2;4;0;0;0
2;5;0;0;0
2;6;0;0;0
2;7;0;0;0
2;8;0;0;0
2;9;0;0;0
2;10;0;0;0
2;11;0;0;0
2;12;0;0;0
2;13;0;0;0
2;14;0;0;0
2;15;0;0;0
2;16;0;0;0
2;17;0;0;0
2;18;0;0;0
2;19;0;0;0
2;20;0;0;0
2;21;0;0;0
2;22;0;0;0
2;23;0;0;0
2;24;0;0;0
2;25;0;0;0


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
3;1;44163203354;44163203354;44163203354
3;2;41279376708;41279376708;41279376708
3;3;22277478772;22277478772;22277478772
3;4;31337245818;29215700877;32402210057
3;5;16448252432;16448252432;16448252432
3;6;31893978285;31890409955;31896187504
3;7;0;0;0
3;8;33973020488;33970012110;33976028867
3;9;0;0;0
3;10;0;0;0
3;11;0;0;0
3;12;33693008562;32921455171;34081386950
3;13;56243365916;56229157756;56257574077
3;14;30970974034;30531699909;31410248160
3;15;30443613678;28983420379;31903806978
3;16;34740287383;34740287383;34740287383
3;17;0;0;0
3;18;45086727503;32438752063;57734702944
3;19;32161871062;32161871062;32161871062
3;20;33865737824;33865737824;33865737824
3;21;32218899540;32218899540;32218899540
3;22;46009021084;32797156273;59220885895
3;23;32045563123;32045563123;32045563123
3;24;0;0;0
3;25;29697417898;16244826647;43150009149


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
4;1;21461912093;17319132808;25604691378
4;2;21727471578;21727471578;21727471578
4;3;30045696450;30045696450;30045696450
4;4;25346722977;20887588786;29806607194
4;5;0;0;0
4;6;29912050484;29912050484;29912050484
4;7;0;0;0
4;8;0;0;0
4;9;18392515773;15852968254;20932063293
4;10;20772200167;20772200167;20772200167
4;11;31420394212;31420394212;31420394212
4;12;0;0;0
4;13;21965990056;16537361173;27394618939
4;14;18103832296;15559288541;20648376051
4;15;21917033520;21917033520;21917033520
4;16;24721577416;15942772266;30629832772
4;17;17627104213;17627104213;17627104213
4;18;18880722375;16643489326;21117955424
4;19;22312840703;21559628389;23066053018
4;20;29623102238;29623102238;29623102238
4;21;21416072713;21416072713;21416072713
4;22;18375746254;15849411867;20902080641
4;23;21077329125;15954553302;30457730452
4;24;23982972207;16910809195;31055135220
4;25;22549114343;15411229640;29686999046


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
5;1;0;0;0
5;2;37207571144;12040333479;58003539416
5;3;16025552444;13521958657;18529146232
5;4;13227463617;13227463617;13227463617
5;5;26379643385;11597375015;54357326350
5;6;17084936249;12968500606;21201371892
5;7;52031780209;43572864987;54865959640
5;8;21113634204;7446689313;45887313122
5;9;14981103534;11655603995;18306603073
5;10;55084363864;55065206123;55103521606
5;11;26771499817;16473278587;53693555955
5;12;0;0;0
5;13;39900018664;12908920896;55509057505
5;14;18378537356;18378537356;18378537356
5;15;18852385219;18852385219;18852385219
5;16;14403726707;11629652512;18968339761
5;17;33821167983;11683848436;57182056449
5;18;52993720780;52993720780;52993720780
5;19;12390767681;12390767681;12390767681
5;20;46072011597;46072011597;46072011597
5;21;53044055460;51158598719;54929512201
5;22;0;0;0
5;23;33894174842;13697149918;43993268558
5;24;14267378257;14267378257;14267378257
5;25;54335918880;54335918880;54335918880


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
6;1;21254729907;11036439966;35946764254
6;2;34287225471;34285939414;34288511529
6;3;30711147227;28321680828;33100613626
6;4;30605890530;17290329078;37451370705
6;5;0;0;0
6;6;27844690072;27842028246;27847351898
6;7;36251789822;36251789822;36251789822
6;8;20113180958;15016941887;28614838618
6;9;31761089631;10894828184;35938878964
6;10;37243166496;37217296192;37262235424
6;11;20370519882;10568961488;38818210066
6;12;23902986553;11191715358;36614257748
6;13;21513857725;10255604204;28919232403
6;14;17036568125;17036568125;17036568125
6;15;21569258313;10443401396;27982622722
6;16;36458181767;36458181767;36458181767
6;17;18524950814;11037501135;35525196638
6;18;26284259591;10841824240;34260761982
6;19;28839346844;14824759572;36072104834
6;20;35905227480;35905227480;35905227480
6;21;11228568877;11226716245;11230405121
6;22;23076970013;10861210434;37323433984
6;23;19011497760;10777067337;27245928183
6;24;29858808923;10838248646;36490038888
6;25;14877939794;14877939794;14877939794


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
7;1;21501168828;9796657885;25120651299
7;2;22202999571;10395374203;34463423004
7;3;30195443223;27497795181;32894645130
7;4;26986948103;14349868209;36045747505
7;5;23624243414;10704989741;32722227266
7;6;26304603099;26288903059;26320303140
7;7;26047722406;26047722406;26047722406
7;8;19422928039;10651428533;33716235373
7;9;17917170181;9447541937;26075780232
7;10;21350011753;13757134776;26615728675
7;11;28156933586;25936821160;32527018798
7;12;26526750839;26516395659;26536132177
7;13;34652073866;34628710981;34675436752
7;14;26617959475;26564953367;26712592313
7;15;16710422815;9645225650;23773939565
7;16;32662952438;28675290505;34660706110
7;17;30385555601;29868936624;30902174578
7;18;24362836140;10154322686;30791160189
7;19;30907661850;26613679881;34680513794
7;20;26263948080;11377500352;30186890653
7;21;20624757144;10585263979;31022358708
7;22;26379096505;10978645750;33653550870
7;23;29458190706;26267711958;32648669454
7;24;28041269351;28033705890;28049663645
7;25;19308246257;10258138814;25348566089


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
8;1;31047793062;29349184812;34437598563
8;2;20424090367;9914963563;28336153059
8;3;25203398773;10503999670;34451118438
8;4;30294981416;30294981416;30294981416
8;5;23618087534;23585577986;23645245346
8;6;23165727828;10346775637;32894552660
8;7;23517082827;11308899525;34908342122
8;8;20374559127;20371695565;20377446785
8;9;28828847765;26499698425;31159186782
8;10;31698473421;27191678900;33961902491
8;11;17313928446;9356685556;22849093809
8;12;23751543265;23740918398;23764234281
8;13;12395163309;9114657659;25047440526
8;14;21583383293;13696712571;29470054015
8;15;26788071371;26695637923;26832675871
8;16;16894058881;9447218361;24359990585
8;17;29405824844;25414451557;30235819706
8;18;14515766040;10468269640;25855219518
