THREAD; AVERAGE-REPETITIONS; MIN-REPETITIONS; MAX-REPETITIONS (nanoseconds)
1;26082317563;6031216422;49305553105
2;11887155703;1011539784;42078499264
3;1717405595;52772701;2642179721
4;882651293;2945025;1377693310
5;783489536;2779682;1026448123
6;755112989;2656516;914672409
7;555038483;2561484;837747917
8;692163045;2434543;869722445
9;578333035;2465425;839669044
10;542212688;2363901;842695845
11;581873343;2401553;842095920
12;630186139;2466900;857511619
13;599115557;2528489;822691881
14;551545445;2561384;878467671
15;518544176;2675893;828554095
16;510124118;2734936;839992569
17;496026999;2771779;821424242
18;486676028;2917697;843690578
19;476799954;3061992;823478579
20;480619243;3134398;828587435
21;486968150;3166354;862512492
22;492770849;3404550;878279725
23;495217703;3498419;811920621
24;476123619;3630718;828410814
25;468958494;3797591;855313954
26;459670135;4011487;877307026
27;461700558;4090816;816752361
28;447315536;4184783;869466901
29;447827682;4391664;839576451
30;443444905;4574117;834063077
31;435950988;4829742;817566229
32;437681750;4940907;858597927
33;439164805;4897837;862445224
34;439176404;5148372;853702180
35;440043135;5290493;865409609
36;436822253;5564598;847052435
37;438787347;5689317;841556790
38;438930936;5628528;841264286
39;448310871;6046371;846364596
40;441385286;6144247;823783168
41;441461753;5819113;807877763
42;442860164;6321222;810159626
43;440435159;6524843;848846280
44;434857193;6390200;813180485
45;439481124;6616438;840015719
46;433807601;6494861;806002380
47;435772853;6418455;794579867
48;439378013;6634955;838213244
49;440501156;6165601;846778914
50;437774546;6496624;832815329
THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
1;1;27665000782;6540037072;52567229844
1;2;24988628779;6213827805;40180386474
1;3;28780423882;6648252921;57405584578
1;4;25689780616;1331834424;49687314939
1;5;28461570241;1345432939;58973051533
1;6;24988718047;6238580462;44459717227
1;7;25982493363;6259805087;46428343267
1;8;24252756039;412414497;38909423613
1;9;24166109666;5810690815;39497879199
1;10;28089628247;8375180994;55351122419
1;11;25788802026;10224542644;41277944543
1;12;25403829222;7363801405;40244009364
1;13;24765441846;5909395608;41131677490
1;14;25346247532;6247105917;46590903662
1;15;28241510665;9145595949;55564180014
1;16;24116945354;411384477;38866271622
1;17;23055968480;413335843;57728868474
1;18;25965338615;8610420110;58110424509
1;19;28828545085;12954502598;58255730616
1;20;24333746860;6227736276;44895545733
1;21;28043443910;6504162541;57996610952
1;22;24541209946;6215168059;46475649908
1;23;26448244461;6523953951;47973144004
1;24;27410870454;12679854144;55170534035
1;25;26702684971;2173394035;58897279612


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
2;1;9050967384;238799414;38925664854
2;2;10814782618;2862109919;42435019325
2;3;11692086875;211739342;49206650776
2;4;9138535615;1010463620;37679168022
2;5;11155618965;209939321;47973299610
2;6;13747040503;1605226920;40212947665
2;7;11056095991;715935196;40765419907
2;8;11187085647;1256259804;40667860300
2;9;11394875761;1021917590;44914290643
2;10;13664729720;229338645;44613026795
2;11;12349250206;952347645;40234763916
