THREAD; AVERAGE-REPETITIONS; MIN-REPETITIONS; MAX-REPETITIONS (nanoseconds)
1;561849511;5947171;805671603
2;294423032;3523866;391593068
3;206763255;2877119;303780170
4;168710615;2741393;240544924
5;129686623;2561652;209865237
6;105225858;2463997;185470765
7;90352488;2422000;163082151
8;80212435;2415164;156120601
9;72244132;2421712;148481469
10;67680494;2407875;148385420
11;64977648;2452280;141957857
12;64796500;2514903;138506413
13;64170251;2653281;146684925
14;64528189;2729757;154223179
15;56851868;2787521;128572477
16;56071089;2821559;127736821
17;55692108;2899357;125439247
18;56117810;3111286;126071226
19;55770090;3129973;128576623
20;55831133;3322763;127326554
21;55855812;3326830;125415358
22;55121315;3377968;122556875
23;55433160;3493538;124331503
24;55604159;3493376;122194884
25;55797032;3633567;118495398
26;56253615;3718525;124083242
27;56546463;3863133;129368911
28;56731897;4002394;126068223
29;57368859;4006618;127930608
30;57284216;4245455;124468269
31;57564646;4445045;124239625
32;58065481;4683804;126554296
33;57157337;5099785;122819702
34;55546426;4549656;124423411
35;56863334;4755459;127278444
36;57340926;4678770;121361058
37;57654811;4834075;124384423
38;58439872;4507072;122253627
39;58956916;4946743;128274596
40;59241521;4696906;124374089
41;59427145;5568126;118387934
42;59782248;5018760;123532147
43;60714655;5200303;131496095
44;60667168;4754009;128322337
45;60831708;5320804;130478910
46;61427321;5456154;124464123
47;61798117;5149987;129312024
48;61849135;5428513;122496412
49;61920995;4906266;119513837
50;62056149;5189438;122349217
THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
1;1;570812574;5822248;896246031
1;2;557278394;5804160;664854821
1;3;550357806;6005791;729532664
1;4;565269151;6036382;878625217
1;5;557590479;5843689;708210471
1;6;570261735;6022553;900646940
1;7;568379199;6006699;736797903
1;8;556430131;5958648;720213254
1;9;568061126;5828744;944777479
1;10;576699279;5847111;1717372948
1;11;557174222;5973734;641324805
1;12;558007472;5977855;755162458
1;13;556339419;6018921;653742026
1;14;566622787;5948731;892901751
1;15;566334863;6042807;821676707
1;16;566983547;6047346;815607570
1;17;562416517;5928546;755320928
1;18;554018916;5807791;726506302
1;19;552167582;5865480;675824162
1;20;552001727;5972756;633772798
1;21;552845160;5875956;701765448
1;22;568219831;6048115;942485567
1;23;571842120;6046579;807880470
1;24;561329848;6006979;725599413
1;25;558793914;5941677;694941955


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
2;1;293241701;3189162;407145601
2;2;289319189;3153892;377062937
2;3;287963576;3499607;389387409
2;4;288616977;3138667;348573842
2;5;292113597;3506730;396267403
2;6;295796299;3743422;489990697
2;7;300066666;3805092;422107419
2;8;296134223;3828140;383381757
2;9;300969189;3740909;396729962
2;10;292051460;3475721;388957116
2;11;292932209;3487943;392407973
2;12;291323632;3443385;451479517
2;13;293530005;3709689;385133166
2;14;292052547;3244058;350917505
2;15;296310104;3401271;359006172
2;16;306231221;3737276;416979882
2;17;294283459;3713461;399616013
