THREAD; AVERAGE-REPETITIONS; MIN-REPETITIONS; MAX-REPETITIONS (nanoseconds)
1;0;0;0
2;0;0;0
3;1749108775;1749108775;1749108775
4;30725837604;28385317980;33842535336
5;22584375772;19613861890;25593158622
6;17785670065;15090096875;21291898842
7;21194638432;12950804663;29731494323
8;26011050237;16374716325;36606851270
9;30219369929;22489202373;38443881610
10;28776779012;20821274539;34382704290
11;29512427907;23301187681;35899736712
12;31800012800;25631037997;36469068177
13;29413692364;25230285653;33348308930
14;25118441693;21793383740;27818593611
15;29949428196;26712235605;32875531102
16;29692415404;25639487501;32634379115
17;31007694637;28182859382;34120464997
18;30638602453;28937441582;32584292481
19;30006753191;29113931762;31074545681
20;31646869883;30765384041;32511351395
21;21717756821;21602509369;21833457520
22;20396797201;20078462927;20669850017
23;23036759725;22297857171;23942765985
24;24977724636;24471987987;25947050488
25;20921807147;20071900392;21960272629
26;21418704115;20968366901;21869023984
27;25365534108;23477229136;28281586279
28;15650062992;14748576089;17056443609
29;15868125348;14304274465;18427554161
30;21561029678;19152321722;24733140175
31;19645382590;17355966370;24128438910
32;13949662780;10696069478;17505940338
33;17919366492;15228339554;20911310485
34;24912916925;15232395290;36951673550
35;23661438592;17365315859;30694148261
36;24562193116;16849767604;36981793448
37;24578865026;17361404234;35239803391
38;23878836045;16911287152;35044761269
39;22800596690;15795685703;31687688480
40;24554809299;17050062862;33772713713
41;24667622256;17383735527;37090706969
42;25229276143;19868537694;32682831832
43;29572524762;24202120479;37597220331
44;27209658723;18337771982;37610158562
45;26126479104;19546257309;38068835421
46;29426752860;20329127634;40439814233
47;26546602437;20066728170;33833667751
48;29833856769;22053109353;38516722181
49;29487116976;19982697482;42055838197
50;30612949135;23619889617;38362015080
THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
1;1;0;0;0
1;2;0;0;0
1;3;0;0;0
1;4;0;0;0
1;5;0;0;0
1;6;0;0;0
1;7;0;0;0
1;8;0;0;0
1;9;0;0;0
1;10;0;0;0
1;11;0;0;0
1;12;0;0;0
1;13;0;0;0
1;14;0;0;0
1;15;0;0;0
1;16;0;0;0
1;17;0;0;0
1;18;0;0;0
1;19;0;0;0
1;20;0;0;0
1;21;0;0;0
1;22;0;0;0
1;23;0;0;0
1;24;0;0;0
1;25;0;0;0


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
2;1;0;0;0
2;2;0;0;0
2;3;0;0;0
2;4;0;0;0
2;5;0;0;0
2;6;0;0;0
2;7;0;0;0
2;8;0;0;0
2;9;0;0;0
2;10;0;0;0
2;11;0;0;0
2;12;0;0;0
2;13;0;0;0
2;14;0;0;0
2;15;0;0;0
2;16;0;0;0
2;17;0;0;0
2;18;0;0;0
2;19;0;0;0
2;20;0;0;0
2;21;0;0;0
2;22;0;0;0
2;23;0;0;0
2;24;0;0;0
2;25;0;0;0


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
3;1;0;0;0
3;2;0;0;0
3;3;0;0;0
3;4;0;0;0
3;5;0;0;0
3;6;0;0;0
3;7;0;0;0
3;8;0;0;0
3;9;0;0;0
3;10;0;0;0
3;11;43727719375;43727719375;43727719375
3;12;0;0;0
3;13;0;0;0
3;14;0;0;0
3;15;0;0;0
3;16;0;0;0
3;17;0;0;0
3;18;0;0;0
3;19;0;0;0
3;20;0;0;0
3;21;0;0;0
3;22;0;0;0
3;23;0;0;0
3;24;0;0;0
3;25;0;0;0


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
4;1;36599692139;30624766206;42574618073
4;2;28613170086;27736119535;30365810390
4;3;27870920885;27870920885;27870920885
4;4;29050003038;27710171265;30389834812
4;5;27366003942;21670774568;30216305913
4;6;36647010356;29248364736;55319647050
4;7;32318887456;32318845552;32318929361
4;8;29678283273;29673456403;29684735211
4;9;27363995703;27363995703;27363995703
4;10;41230188893;29168469317;53291908469
4;11;32899915236;30281613865;38132987433
4;12;30522122574;30522122574;30522122574
4;13;0;0;0
4;14;25163119370;21655862616;28670376124
4;15;27396584517;22366495742;32426673292
4;16;37054426656;27893877853;52765682161
4;17;30133456451;30132326594;30134586309
4;18;27638150379;27638150379;27638150379
4;19;52902439137;52902439137;52902439137
4;20;32837050973;32339724951;33334376995
4;21;24388508106;21394416190;27382600023
4;22;31469205915;30997393314;32873715165
4;23;30552629105;30087400634;31017857577
4;24;27882940220;27468005780;28297874661
4;25;40567235710;40567235710;40567235710


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
5;1;31318092243;22653110381;40149622019
5;2;25568674486;18710121677;33397664158
5;3;29241331021;29241331021;29241331021
5;4;26110331201;18217147431;34003514972
5;5;25490371262;18794211205;32186531319
5;6;23095106221;19460463201;25364855589
5;7;22001242779;21994315479;22010234750
5;8;0;0;0
5;9;21455126070;17747400018;23676427520
5;10;22331054645;22331054645;22331054645
5;11;22476212013;22472565507;22478945578
5;12;25342042727;18420066377;33171282454
5;13;25769822323;24039666703;32683363179
5;14;23834506132;23834506132;23834506132
5;15;21429839755;17578677318;22716562510
5;16;23274394336;16507226198;30041562474
5;17;16615920249;14978520454;18253320045
5;18;24818850999;17835495363;31802206635
5;19;22681106397;22681106397;22681106397
5;20;0;0;0
5;21;32021191381;32021191381;32021191381
5;22;22458369185;22457800014;22458938357
5;23;24557218428;22650464724;30271010282
5;24;33012959748;33012959748;33012959748
5;25;19705630708;12707145881;22040774386


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
6;1;20300226809;16685779827;23914673792
6;2;24116124395;15418951431;39848233575
6;3;18100183892;16749070413;18776453851
6;4;14991055776;10763375163;20022358289
6;5;14631375356;14631375356;14631375356
6;6;15044737233;10956362960;17650464724
6;7;14983397610;14082663159;17711347252
6;8;17239394252;13461224471;22326805641
6;9;25652843081;15075478308;45950032685
6;10;16583761646;14836015541;20077756671
6;11;14901284102;14901284102;14901284102
6;12;17529744230;11644260374;19493768413
6;13;13318912180;13314471183;13323353178
6;14;23048956712;23048956712;23048956712
6;15;22302487187;20356227677;24248746698
6;16;15059042350;15059042350;15059042350
6;17;17439605417;13409170369;20543450984
6;18;15481898782;8699425067;21986787916
6;19;12818887561;12797208793;12840566329
6;20;14612110491;14251934743;15428468702
6;21;21600015518;16822728307;31029545306
6;22;0;0;0
6;23;55934237556;55917451100;55951024013
6;24;0;0;0
6;25;18951469494;14369964478;23532974511


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
7;1;12986173801;12986173801;12986173801
7;2;20568766543;12424365247;37610071043
7;3;12571359791;12187422703;12763376910
7;4;32002470834;13027333362;39879054670
7;5;23877142748;7306715379;43358779887
7;6;41786858665;41786858665;41786858665
7;7;28138471929;18583394189;37693549669
7;8;15137794957;12950035409;19513133303
7;9;14128790530;14128172226;14129408835
7;10;26580544221;11784202531;33984511020
7;11;22868518217;12794404037;34662098884
7;12;16094013170;12980476080;19549752552
7;13;15363701182;12160954744;18566447621
7;14;28740638195;12935100481;39087171903
7;15;23635290877;13984557325;41514916700
7;16;12444770401;7198724349;18280572461
7;17;22816166743;13168845831;39855206597
7;18;26091545969;12215909773;37396586856
7;19;23522061166;10807879004;34087107439
7;20;0;0;0
7;21;21742871607;7346513243;37891649986
7;22;10788459217;7186582512;12887899370
7;23;18256274875;12054612388;36824737362
7;24;31736896169;18608541099;38304243417
7;25;27986378995;13162342211;40674049146


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
8;1;29342828156;7991203352;36466894117
8;2;30780976842;19323784936;39288627116
8;3;38428353918;38425262219;38431445617
8;4;20997388443;12979555643;39263844148
8;5;29801816897;16873441247;36714999393
8;6;21407024793;13717512212;40368062631
8;7;16879489118;11504033403;43014140484
8;8;26076190852;17527467179;40854953912
8;9;25164963364;11764378503;35412400808
8;10;28506320443;11535730798;34166559856
8;11;32650964834;13831897141;40807710896
8;12;24875726691;13089902208;38655705264
8;13;26979027047;13384761191;40576996308
8;14;21579826207;11966241100;35665547158
8;15;11989899833;11989899833;11989899833
8;16;29417702234;13413203983;49204804661
8;17;0;0;0
8;18;21336430418;11729176265;33741151040
8;19;26600683641;13301035955;39900331328
8;20;32462780686;29245189542;34072006847
8;21;22548613078;12733459490;34809571468
8;22;22506416396;11646112006;38046459187
8;23;31840415774;13336250836;55569558072
8;24;38786545170;38757939277;38821369545
8;25;39315871104;39300469822;39328242067


