THREAD; AVERAGE-REPETITIONS; MIN-REPETITIONS; MAX-REPETITIONS (nanoseconds)
1;0;0;0
2;5065961489;5065961489;5065961489
3;28309292827;27315452969;29566610798
4;13963742372;11671496894;16938149172
5;12273661415;10182130183;15096771662
6;38218698375;16986747469;45364298004
7;35422433227;10015904691;54204957230
8;34391652976;11974614879;55579227860
9;33614578370;10338580378;54938693470
10;32281219601;12274125306;57577947281
11;31891119764;11609658272;56337307115
12;31859289755;11687779016;57321213067
13;31884478258;12005770241;55724140154
14;30374135847;13695394168;56616990790
15;29755359315;13396134665;54963732340
16;29056647028;12666982376;54814083756
17;28826237164;12697881971;54064727609
18;27851043344;12391110906;52542805163
19;26961186438;12704814530;52578867252
20;26913016801;12170349988;49667919713
21;26306997913;12512887149;47165425625
22;26285722551;12589990892;48622101697
23;23890998857;11580843562;44230739138
24;23926695911;11839894897;39923348679
25;24692967459;11439370556;42742738454
26;25163268375;12038907469;43976968891
27;27641698489;10899004915;40350726167
28;25894646011;11404589776;39690893152
29;25206070762;11356984007;38055698528
30;29231064424;11294589893;42902776746
31;28429277578;11661087342;43431557466
32;28740617351;10613700987;40509522243
33;27388914438;11023133135;42305266976
34;28775658916;11303396962;41766172974
35;30287665675;11144518130;45910543387
36;29450315485;9385764553;48242116878
37;30240497351;9920392644;47556889300
38;29693678626;9782888300;46616040952
39;33422170899;9355642410;50753293147
40;30000254437;9138619757;49351519290
41;34220508041;8363041285;51519032097
42;36986738272;8722547879;52242358313
43;31514367043;8392630895;52764019172
44;35391221046;9509751320;54671944230
45;32936857467;8884041837;53289322232
46;35891172289;8993565598;52116552614
47;31659272677;7828254272;51885745300
48;35125706420;9011584458;52751012402
49;31260083598;8528220983;51941695975
50;30833242070;9520967866;51049133613
THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
1;1;0;0;0
1;2;0;0;0
1;3;0;0;0
1;4;0;0;0
1;5;0;0;0
1;6;0;0;0
1;7;0;0;0
1;8;0;0;0
1;9;0;0;0
1;10;0;0;0
1;11;0;0;0
1;12;0;0;0
1;13;0;0;0
1;14;0;0;0
1;15;0;0;0
1;16;0;0;0
1;17;0;0;0
1;18;0;0;0
1;19;0;0;0
1;20;0;0;0
1;21;0;0;0
1;22;0;0;0
1;23;0;0;0
1;24;0;0;0
1;25;0;0;0


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
2;1;0;0;0
2;2;28889094215;28889094215;28889094215
2;3;0;0;0
2;4;0;0;0
2;5;0;0;0
2;6;0;0;0
2;7;0;0;0
2;8;0;0;0
2;9;0;0;0
2;10;0;0;0
2;11;0;0;0
2;12;0;0;0
2;13;0;0;0
2;14;0;0;0
2;15;0;0;0
2;16;0;0;0
2;17;0;0;0
2;18;0;0;0
2;19;56451672908;56451672908;56451672908
2;20;0;0;0
2;21;0;0;0
2;22;0;0;0
2;23;41308270115;41308270115;41308270115
2;24;0;0;0
2;25;0;0;0


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
3;1;58408961264;58408961264;58408961264
3;2;33269309274;30023522892;35251846115
3;3;20331399591;20331399591;20331399591
3;4;26369344730;20240605301;38624470079
3;5;29070923783;29059149627;29082697940
3;6;20879653594;20526015527;21233291661
3;7;35002658578;35002658578;35002658578
3;8;40009956502;40008356788;40011556217
3;9;25015577235;22028823076;30848548628
3;10;26694793892;26694793892;26694793892
3;11;20403622737;20396772146;20410766871
3;12;38570466847;38570466847;38570466847
3;13;19880822703;19880822703;19880822703
3;14;0;0;0
3;15;20162164255;20162164255;20162164255
3;16;39632256823;39632256823;39632256823
3;17;20809305233;20809305233;20809305233
3;18;40155803251;40155803251;40155803251
3;19;38923061521;38923061521;38923061521
3;20;34496140361;34496140361;34496140361
3;21;27314391354;15698541225;38048411111
3;22;30495407237;30495407237;30495407237
3;23;20084731532;19590044056;20338555040
3;24;20723784238;20723784238;20723784238
3;25;21027784152;21027467807;21028100498


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
4;1;17979980836;13841008704;22118952968
4;2;16779456712;13160972903;20397940521
4;3;21935036471;15913681208;27956391734
4;4;11689242592;11689099243;11689385942
4;5;11700581568;11700581568;11700581568
4;6;0;0;0
4;7;13750886495;13635557522;13866215468
4;8;0;0;0
4;9;16793217783;11524706352;22061729214
4;10;11766303818;11766303818;11766303818
4;11;20447445869;13717265113;38834097141
4;12;24829644969;15962694770;37775214727
4;13;15696793115;13609360826;20162041056
4;14;17853045044;13654566572;22051523517
4;15;0;0;0
4;16;13724284511;13724284511;13724284511
4;17;17112145747;13804338330;20419953164
4;18;13643702831;13643024254;13644381409
4;19;13150175860;13150175860;13150175860
4;20;12569108015;9575182041;15563033989
4;21;21965538707;21965538707;21965538707
4;22;22933089576;22209961811;23656217341
4;23;0;0;0
4;24;16572232696;11674094613;20411498109
4;25;16201646089;11865023627;20538268551


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
5;1;12298490730;11307124648;13289856812
5;2;11697310621;11697310621;11697310621
5;3;12166540719;11167448796;13165632643
5;4;11818644199;11818644199;11818644199
5;5;11304138724;11303791613;11304485835
5;6;11434285083;11158941359;11709628808
5;7;10091135535;8913941646;11268329425
5;8;9104573556;9104573556;9104573556
5;9;11708200134;7643813948;18523202949
5;10;12002345200;11076574466;12928115934
5;11;13853124023;11472712803;18100836838
5;12;10277119054;9099497911;11454740198
5;13;11172046691;11171887488;11172205894
5;14;10125560976;7917440415;11230520708
5;15;13841558319;13824480625;13858636014
5;16;25772231387;6773990898;59216721888
5;17;8916830386;8915670567;8917990205
5;18;11627128378;11627128378;11627128378
5;19;16476892349;8646933060;24306851639
5;20;10961624103;8798035085;13125213121
5;21;12130347711;12130347711;12130347711
5;22;10582744664;8025153965;13140335364
5;23;10651601530;8357071709;12946131352
5;24;11975364909;11145401231;13133796544
5;25;14851696410;11455337900;18248054921


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
6;1;59095727146;7658428236;59460697659
6;2;29233711656;4882828823;55924235622
6;3;47936921892;7264432421;59201168095
6;4;56070866618;56059630204;56082103033
6;5;49025114050;22017911424;58029047407
6;6;59120153766;7368505495;59494939860
6;7;59257924941;8360220084;59792254881
6;8;0;0;0
6;9;59088275112;7569381933;59993891472
6;10;57719347394;4909423195;58494840196
6;11;36736703059;16451384953;57022021165
6;12;10760695540;10749140115;10773837457
6;13;59119670369;10366803742;59978675781
6;14;22211480999;22211480999;22211480999
6;15;56922044584;56697149009;57034896544
6;16;11020662193;10778536798;11262787589
6;17;22225041710;6141313770;55674835279
6;18;10630800562;6467328249;14794272875
6;19;33860981248;8046916507;59675045990
6;20;11361441852;7603041936;16948811650
6;21;46623458568;10684465833;58606333138
6;22;57066189662;56946481536;57185897789
6;23;8560205230;7410013284;10849161345
6;24;34121071393;10324898346;57917244440
6;25;57698969841;57698969841;57698969841


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
7;1;33915696319;7559147532;56836799509
7;2;45786839372;10118957716;55600869803
7;3;32203190820;9712411424;54187532354
7;4;34717065143;7262616826;57023283685
7;5;33098228897;7061868198;48147837225
7;6;45888238476;10676534518;58211256249
7;7;32987807905;7202300781;58991946183
7;8;36785949518;9802347226;45454397207
7;9;33792050909;19140494742;45314658916
7;10;32411700778;10031756061;59011067957
7;11;32596851688;8002321454;58415263043
7;12;30810812411;18238578507;55165068046
7;13;35244076338;7368707196;58624047540
7;14;31668432832;7439949142;38871428422
7;15;35440992702;7395910514;59641544945
7;16;32591644411;7097010375;59726080480
7;17;32718591065;25061422681;49207610394
7;18;31871277296;5490314132;59076862562
7;19;49917443624;9419947228;59619646701
7;20;36346639046;19392685174;49506177461
7;21;34976795740;7333823991;49243552742
7;22;31366756946;7265656808;51358870052
7;23;33076683597;7165421653;54731885338
7;24;41194411553;7835457020;58058628750
7;25;34152653307;7321976397;55097615200


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
8;1;36826012099;9879425597;53586023014
8;2;35630441349;7219624003;59697048996
8;3;33785170406;14796982648;58316991964
8;4;36657591685;15638281332;59158298122
8;5;33910113483;15412349823;57733211624
8;6;35307656428;7210696122;55591378793
8;7;33654959880;7092821294;58965047583
8;8;33364620029;6982393642;53396969447
8;9;33641341933;7208261036;54984687928
8;10;31467660106;14433353052;56101730807
8;11;37774336664;15539731725;53378029470
8;12;33585241539;15044003917;56658430681
