THREAD; AVERAGE-REPETITIONS; MIN-REPETITIONS; MAX-REPETITIONS (nanoseconds)
1;23466699414;7015972999;45233455707
2;13866265914;1174859254;39649977726
3;6595400203;858241907;30043950368
4;1032161980;3229027;1762227674
5;776339818;2790363;1220678460
6;735084766;2660427;1035464954
7;772018745;2558431;999800667
8;587340857;2480491;902268321
9;761360885;2421701;985967641
10;730780608;2422307;950859184
11;687484092;2370273;948705259
12;533809107;2428590;867748741
13;598537949;2523658;912517984
14;614985322;2568619;935186734
15;614598133;2647241;908421254
16;609196562;2760825;933750177
17;599883508;2771170;951603594
18;616505882;2925629;944703435
19;615578411;3028787;962196796
20;619921118;3221292;937134635
21;612370143;3281531;918831622
22;608643259;3458950;935432576
23;577092669;3506149;912974372
24;584638043;3746442;992724206
25;569244167;3783453;867302875
26;580171122;3845919;894563437
27;578859350;4152013;896717552
28;586670179;4287514;878030045
29;598637537;4341358;903227832
30;605972891;4749584;930322412
31;613778252;4838050;921150442
32;618750711;4923955;929432106
33;615165017;5318592;935211910
34;614268541;5376205;921306976
35;612244664;5617510;966165937
36;614194684;5516893;910665053
37;619479457;5918034;937019386
38;603472580;5831067;908955825
39;606008827;6032870;924307597
40;607697978;6316783;935762701
41;608997929;6115036;890742180
42;613781361;6422900;905615384
43;614388907;6595734;906840436
44;624021049;6174929;931952376
45;620187646;6540733;954520197
46;626633695;6399670;948114101
47;619478006;6783429;941378591
48;623538239;7062841;900482552
49;620843022;6948955;925473321
50;623650163;6391468;919758223
THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
1;1;25473682224;8776430733;42425108708
1;2;25429028557;3561565994;43904433175
1;3;23062101217;2438643389;58396982368
1;4;24947900345;10918509475;43624265165
1;5;23494888237;3439030939;40601501867
1;6;23381091319;3463463513;41635825992
1;7;22706451338;3355547702;55518595869
1;8;23797445642;460792713;58337362500
1;9;22003092071;10749079352;51993185656
1;10;23737056697;18537139776;28003009740
1;11;21118951481;7027715603;57482526760
1;12;22724941004;10723141000;58181386111
1;13;25307083017;11024721718;43738806120
1;14;22631732142;7652950864;26481113242
1;15;22727460967;10084530576;56643189428
1;16;22080529413;7450128997;57277425064
1;17;24069514696;3465978637;41301123047
1;18;23405151741;5075476631;41528125083
1;19;24273276957;10291307205;42439318056
1;20;25461519241;11099002457;44067878739
1;21;24089237262;1497729111;42015651640
1;22;24518854373;3482997979;44452621982
1;23;21178086153;2401870699;58623503616
1;24;21180926688;7589066766;23692805510
1;25;23867482582;10832503153;28470647247


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
2;1;14003767567;266036186;38541202304
2;2;13772805185;256450331;38765284555
2;3;17477637583;1560363888;51889534703
2;4;14545956629;255258280;46261150998
2;5;13657875865;240903243;44675087686
2;6;13328020834;1009563227;37981898468
2;7;13554234021;258321240;36844510615
2;8;14066673048;235008849;42118355545
2;9;14068809869;1713998287;40919424815
2;10;13160570252;1732471935;35929196169
2;11;13798127638;1307256998;40869966365
