THREAD; AVERAGE-REPETITIONS; MIN-REPETITIONS; MAX-REPETITIONS (nanoseconds)
1;48448568000;15827690133;55579019378
2;21065733841;2252495032;54669450497
3;13992269169;1548058747;42090226570
4;9088961971;1220478133;39868165948
5;2471161670;812864984;2839565939
6;1391208206;33366497;2112098322
7;1117886685;2881556;1898976009
8;1108816102;2777699;1792115950
9;1008745101;2611412;1691772317
10;1035366046;2641179;1708665394
11;890988816;2539959;1699887834
12;970559530;2577176;1693682171
13;1024732370;2718837;1722988863
14;1018921944;2667255;1712393083
15;1047307264;2794223;1771239696
16;1038917203;2879396;1793864510
17;1031336167;3019788;1777396917
18;1045778429;3181303;1825943928
19;997705245;3242942;1795198917
20;1012413435;3385826;1827288778
21;1017622962;3571372;1817211919
22;1001545565;3633799;1802043888
23;1010560167;4034046;1806326046
24;1020646434;4202925;1798629965
25;1002824626;4384652;1840694669
26;1003268895;4544398;1811056229
27;1028527981;4888693;1860873770
28;1047200283;5108721;1894885048
29;1044113323;5359005;1880685034
30;1057164286;5307364;1933083958
31;1042519645;5597183;1921077852
32;1019591416;5717260;1840161844
33;1034735448;5859672;1839522794
34;1013166865;5452941;1865200979
35;1001948805;6172429;1851070415
36;1015489843;5638104;1854043860
37;1033917221;5770831;1885125252
38;1028637883;5891324;1832124859
39;1015109342;6352631;1897946926
40;998764912;5933904;1830666059
41;984215975;5976474;1841532801
42;977343190;6457200;1850405347
43;975279942;6613237;1831187296
44;997083570;6316364;1850048073
45;1020238550;6959004;1862594857
46;1011419435;6974562;1879027759
47;1017738462;6770673;1859333080
48;1011877668;7276768;1893414922
49;988134243;6916588;1850861184
50;1031205297;6751712;1889240481
THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
1;1;50288094815;18028571718;55939175091
1;2;58133224732;23509443030;59834583237
1;3;45829823335;19277983584;56632344544
1;4;49141353823;17924100199;58776651013
1;5;48639404736;12617544269;59982011121
1;6;52687176258;16553826045;57550240953
1;7;52726522884;12446990539;59376667565
1;8;0;0;0
1;9;45626719104;11099069016;59118679958
1;10;51524883084;18400292845;58222846409
1;11;51715339223;14702997238;58159998897
1;12;51471243894;16595884812;57116931552
1;13;47478483676;12584195896;57993266393
1;14;52346429029;13911567462;59638004690
1;15;53687508599;18554489258;59706059150
1;16;46376942487;19454361239;56135397516
1;17;48269706680;5117239482;55786248043
1;18;47214549176;36512480567;56345982450
1;19;49443231458;17256866865;55225879896
1;20;52333233155;16626006517;58179012975
1;21;56530098108;10326417324;57874301483
1;22;45213356669;14569989342;55980568550
1;23;48334491060;14636558347;59254847264
1;24;54846701412;17030305598;56830352531
1;25;51355682625;17955072153;59815433177


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
2;1;21311254518;4177906829;48087457484
2;2;19922992760;1035329769;58330212010
2;3;20478265175;3278427216;58900599657
2;4;19866423094;3858602909;57905876725
2;5;25619051475;3852311746;57707316154
2;6;25544773567;318306586;56380352461
2;7;19823008375;3218767189;58469249094
2;8;25468110738;3867015082;56573822791
2;9;20153346092;347519447;57091074564
2;10;20050102210;1031190137;57289672501
2;11;21340850586;1655841315;57504051702
2;12;24199820373;3245702038;56972647013
2;13;20338033428;1710187818;59188385674
2;14;20487455031;2097651028;58681735947
2;15;20089132847;4462809659;55235206918
2;16;20569901579;3199616013;44965047234
