THREAD; AVERAGE-REPETITIONS; MIN-REPETITIONS; MAX-REPETITIONS (nanoseconds)
1;27230039900;3270498742;55595518201
2;14227851459;969048733;45683110263
3;3846904979;360643632;10257884309
4;891864325;2975378;1746346111
5;859097909;2775727;1243689675
6;763071519;2634767;1021245507
7;644630819;2547276;951519271
8;690474936;2484433;899397892
9;692166425;2385319;872933808
10;649420492;2400813;850943368
11;661675531;2416488;878124423
12;599658005;2418100;866254613
13;488603738;2514372;807608047
14;496903006;2559808;833917604
15;496308229;2640824;878402660
16;505598007;2765957;885310476
17;521629976;2888012;874441676
18;525798098;2936878;884575841
19;510903998;3055243;854012317
20;506180853;3137085;884850345
21;511403109;3310719;912748975
22;521854165;3389198;880855499
23;522786685;3541735;910278543
24;526341954;3727454;900772349
25;525831752;3711575;917643147
26;525898259;3923004;938999115
27;523613497;4169242;885570079
28;525177066;4386814;946621394
29;523617637;4384060;913555817
30;530761838;4706408;925150727
31;524123734;4915342;917780516
32;507881487;4925746;872380218
33;508769451;5319737;880585490
34;502099072;5306805;915726822
35;516784977;5416805;922879388
36;507105079;5536815;874896217
37;504775658;5828115;865780639
38;511447468;5846617;860584529
39;506127003;5933164;887613034
40;508756905;5861387;854470841
41;507783832;6153530;879862909
42;511769125;6238055;868167669
43;511185891;6434340;870485193
44;517392951;6403067;864839112
45;514038347;5952326;872035258
46;521871491;6526544;891594023
47;518312458;6680759;858751698
48;514462465;6904631;886324812
49;521825175;6382484;900671942
50;513851500;6318448;860579827
THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
1;1;25375769576;417253030;58844251503
1;2;29865592207;430959032;53121218618
1;3;19974463103;6900272451;52392620500
1;4;30641705498;429667807;52370182803
1;5;31110958889;2275840366;58962456262
1;6;21668591119;2365917386;57818296111
1;7;28784959022;9344345161;58855786420
1;8;22804257908;2382053026;56383602734
1;9;30525849821;430421813;50962037563
1;10;28925737201;9614907761;58802384521
1;11;23599852081;5141084970;40261615862
1;12;29910301753;2277074531;58578273146
1;13;30209532063;6643406076;58140172843
1;14;20987896800;1442718907;57967873570
1;15;30851806450;1385941509;53915452662
1;16;21752679454;4854075309;57386784843
1;17;29018401736;1383901585;52838696399
1;18;29264944359;1390348215;57292104164
1;19;30951748012;429395915;58572232994
1;20;23406892652;473811895;57625369076
1;21;29420357595;429475325;55164574477
1;22;30273860095;6619810548;53798540458
1;23;23023181792;3296217117;58941928932
1;24;29136164911;6655290407;58801153219
1;25;29265493417;4748278413;52090345351


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
2;1;14628520349;1615739081;51627206042
2;2;15447423016;1272184802;49956809734
2;3;16883640363;225914676;50258601791
2;4;13420075223;1632651566;48110552738
2;5;14417041640;1914118623;39955719442
2;6;12476894952;1138365210;42044180266
2;7;13321828302;223449000;49041734494
2;8;13714657360;1563660885;37785614233
2;9;14818121328;1606070255;41614278281
2;10;15576303249;224458835;51814455748
2;11;12963796326;692971523;40247050114
2;12;13368343707;242186367;51967481482
2;13;13764909653;643918012;38857346464
2;14;14572557874;239381612;49099266527
2;15;14810976041;226965788;50741773325
2;16;14885144224;268062282;45900406058
2;17;16937026396;1227562092;50934072976
2;18;14143602982;255787118;45235381522
2;19;13248442142;238723288;44555233486
2;20;14116862608;1776441838;50217897107
2;21;16330154794;1558331017;50820157520
2;22;11525244910;2145619415;34704241461
2;23;12709593767;1506632267;40226114911
2;24;14277708915;238532481;43688820227
2;25;13337416372;1548490311;42673360650


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
3;1;3027460661;905004687;4661705887
3;2;5329159011;1238698215;20992598431
3;3;3734819044;176280016;12229293318
3;4;3004065514;577507197;4522353888
3;5;3372831294;1012350592;4383071731
3;6;3508660673;348842799;8558751950
3;7;5370867260;175655774;23083414582
3;8;3314183093;176141731;8707072897
3;9;4233088761;719500663;10364513088
3;10;4051640606;176225121;14725826537
3;11;6521554124;533665103;23457158312
3;12;3337012490;176797819;7961853880
3;13;3111930242;173820835;4499750807
3;14;3331381893;177865692;4423450117
3;15;3643502761;11926447;7303984794
3;16;3765433995;13187640;8160072509
3;17;2664755281;9919417;5229335922
3;18;3540958092;157126255;4474321178
3;19;3789538047;626796143;10000466679
3;20;5298825465;184010677;21431660657
3;21;3878397470;175007507;12083196677
3;22;2423724040;175796575;3750007892
3;23;3639680691;177545051;7254208077
3;24;3594866348;905202546;8473012143
3;25;4684287634;11216300;15716025780


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
4;1;872800472;3148934;1449957606
4;2;878205342;3045638;1969235755
4;3;903371544;2987950;2033557128
4;4;896746772;3358318;1773911698
4;5;907522086;2528044;1566916466
4;6;857583190;2843518;1397542215
4;7;884547277;2908889;2015578866
4;8;908914821;3085448;1981452461
4;9;916406638;3335061;1483044213
4;10;900307134;2496057;1468962257
4;11;880070805;2733867;2035298341
4;12;871091188;2894013;1623025203
4;13;900417714;2979429;1685686100
4;14;912220747;3142997;1571814505
4;15;868287418;2856997;1421372199
4;16;884060949;2898622;1966131450
4;17;902406928;2981385;2049141022
4;18;912826709;3102419;1584050627
4;19;898417447;2912591;1715480878
4;20;871298010;2740083;1601791848
4;21;879508082;2607315;1955833284
4;22;910284853;3135315;1513171855
4;23;890176186;3343791;1551248902
4;24;878972171;2929702;2095352971
4;25;910163653;3388070;2149094927


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
5;1;853017794;2933962;1413907074
5;2;863316588;2623937;1453215493
5;3;863787697;2964482;987449383
5;4;878331308;2935429;1375087686
