THREAD; AVERAGE-REPETITIONS; MIN-REPETITIONS; MAX-REPETITIONS (nanoseconds)
1;0;0;0
2;0;0;0
3;18683606725;18683505847;18683707602
4;23109054172;19633123436;27315878568
5;18395010589;15646253702;22763851841
6;17864177440;11517358315;25949380999
7;25669370093;15074024701;35174836095
8;22807668673;13896538945;29790983130
9;21686634911;9955887706;29805698894
10;21961764521;13150342616;28033416615
11;21639715070;12731665898;27884851052
12;22839092837;15318107703;27841522159
13;23474710807;16311711083;27849770029
14;23904785440;19067558577;27867699813
15;24477285251;18157528336;31996049288
16;28120707318;18264661827;39642480988
17;33704524187;17271560363;45819347037
18;36415419892;18719728663;52826899611
19;37864812673;19320600355;56760394061
20;37679830030;19429814406;57992589745
21;40127585531;18160616349;57789322204
22;38456700608;18500412331;57045295893
23;39377039005;17374325591;57113710379
24;39355488729;18447408268;58320509771
25;39664933203;17655756857;57456718987
26;38196572206;18622804496;56361566632
27;38275383942;17689990504;57525336396
28;37708221459;18011404879;56227891254
29;37780420805;17743530144;58136205875
30;39603754414;17795365139;56744851516
31;39179102460;17409940735;57913902412
32;38025076773;16898655396;58269281763
33;38559834663;16067175356;57468455641
34;38554341676;17176689503;56860271123
35;38033314541;16533069705;58447526177
36;38211526782;14964376690;57175299288
37;37842585417;10670057437;58954022245
38;39060579073;13862935250;57897636087
39;38279614958;10356074149;58866800199
40;38415376205;11770905643;57980945787
41;39354295661;11413705646;58647097862
42;37261141112;9553361164;58478743044
43;39204622193;13082323426;58375893324
44;38896433801;9202748053;58614252180
45;38996775337;9147377258;58077711575
46;37994939197;9249251781;58641096765
47;38362242899;10675020311;57513382765
48;40810987160;8885870061;58106049682
49;40268598474;11278097654;58037900928
50;38872964085;8624266525;58442661715
THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
1;1;0;0;0
1;2;0;0;0
1;3;0;0;0
1;4;0;0;0
1;5;0;0;0
1;6;0;0;0
1;7;0;0;0
1;8;0;0;0
1;9;0;0;0
1;10;0;0;0
1;11;0;0;0
1;12;0;0;0
1;13;0;0;0
1;14;0;0;0
1;15;0;0;0
1;16;0;0;0
1;17;0;0;0
1;18;0;0;0
1;19;0;0;0
1;20;0;0;0
1;21;0;0;0
1;22;0;0;0
1;23;0;0;0
1;24;0;0;0
1;25;0;0;0


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
2;1;0;0;0
2;2;0;0;0
2;3;0;0;0
2;4;0;0;0
2;5;0;0;0
2;6;0;0;0
2;7;0;0;0
2;8;0;0;0
2;9;0;0;0
2;10;0;0;0
2;11;0;0;0
2;12;0;0;0
2;13;0;0;0
2;14;0;0;0
2;15;0;0;0
2;16;0;0;0
2;17;0;0;0
2;18;0;0;0
2;19;0;0;0
2;20;0;0;0
2;21;0;0;0
2;22;0;0;0
2;23;0;0;0
2;24;0;0;0
2;25;0;0;0


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
3;1;0;0;0
3;2;0;0;0
3;3;0;0;0
3;4;51271018454;51271018454;51271018454
3;5;0;0;0
3;6;41264293577;41264293577;41264293577
3;7;38023959225;38021437292;38026481159
3;8;0;0;0
3;9;38248444007;38248444007;38248444007
3;10;0;0;0
3;11;55011558382;55011558382;55011558382
3;12;0;0;0
3;13;37509742789;37509742789;37509742789
3;14;0;0;0
3;15;0;0;0
3;16;38766771825;38766771825;38766771825
3;17;38413120174;38413120174;38413120174
3;18;0;0;0
3;19;0;0;0
3;20;0;0;0
3;21;0;0;0
3;22;38512077023;38512077023;38512077023
3;23;38705372400;38705372400;38705372400
3;24;0;0;0
3;25;51363810274;51363810274;51363810274


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
4;1;23909425220;13571877780;34246972660
4;2;39286939005;26977091851;50403999251
4;3;24194522261;15302299105;33040208811
4;4;28886626477;24081007921;33692245034
4;5;18805737391;18805737391;18805737391
4;6;33552369261;33546774451;33557964071
4;7;19126328066;19126328066;19126328066
4;8;21585930986;13362528967;33317929792
4;9;0;0;0
4;10;24846889199;24846889199;24846889199
4;11;24885304603;24883122856;24888761421
4;12;23770466288;23391646913;24149285664
4;13;0;0;0
4;14;23274257622;23274257622;23274257622
4;15;0;0;0
4;16;24738397199;24738397199;24738397199
4;17;22027994661;17844331962;26824953172
4;18;26282762055;26282762055;26282762055
4;19;23508515450;17951052647;33878964575
4;20;27060568638;18067413946;45045166634
4;21;24662026319;17901826978;33731347978
4;22;23753862572;23202603055;23941494380
4;23;28767348783;13415252637;44119444929
4;24;46521536396;46521536396;46521536396
4;25;24278545859;23733346906;24462317907


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
5;1;28646208160;14758694401;55201889766
5;2;23768596794;19449721542;28086101586
5;3;25867097466;14945582050;54577132917
5;4;17058308178;12077484918;18491050748
5;5;15235887417;13021708765;17450066070
5;6;18531304118;18531304118;18531304118
5;7;18214489005;17839911986;18465689633
5;8;18924402472;18920715132;18928437553
5;9;16866340781;14954215898;17506538541
5;10;16615455700;16615043532;16615867868
5;11;21871464949;17984182487;29645401650
5;12;15240556516;15235255249;15245857784
5;13;20359932093;15375517838;30472815889
5;14;21888406242;17951482311;25825330174
5;15;11138085497;11138085497;11138085497
5;16;15287708982;15284846887;15290579738
5;17;13689900113;7917649520;18022479184
5;18;18212485828;18211162731;18214013234
5;19;20387544809;16402387804;28356385868
5;20;20421319644;15561383640;27523189400
5;21;16505910668;16505910668;16505910668
5;22;18038244456;18035532449;18040429301
5;23;13674199409;11013947443;17526718270
5;24;15696561435;15696561435;15696561435
5;25;17734853997;17728054264;17738459148


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
6;1;13986358182;13986358182;13986358182
6;2;13103311538;11593588362;17953175054
6;3;19965675980;7141817606;32789534354
6;4;16839765308;8098711848;39685338151
6;5;41662305614;41662305614;41662305614
6;6;20049872144;11877685223;35786250417
6;7;14119169353;12760599602;15472471920
6;8;7692093944;7677439940;7700385105
6;9;13501027923;11853647181;14651168514
6;10;14485107520;11621555812;18224599216
6;11;12304697887;12298730355;12308878992
6;12;25863531346;12398848038;39723308688
6;13;20230352421;7746661447;41628955426
6;14;28530118579;11565036478;38499336368
6;15;22124788578;12584450118;41204937150
6;16;10264201851;7670320250;11563819633
6;17;0;0;0
6;18;12446107622;12440817338;12452492216
6;19;20742616457;11751759372;38334826494
6;20;0;0;0
6;21;23577031937;11357862662;37909162338
6;22;12629361797;11555062725;15573242339
6;23;28290452767;13626695082;42954210452
6;24;32001949706;11564397500;38863649151
6;25;22194537550;13099607142;39806119214


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
7;1;29477069798;12083971077;35291597186
7;2;13546622517;6239642329;27004047023
7;3;33278089045;31476496803;34185436488
7;4;23005244610;12231091172;35837142640
7;5;19850043511;6478932099;33829363159
7;6;27562294497;11623953602;35423698403
7;7;25752787443;11404279454;35205649111
7;8;18498945815;12449110990;37605515575
7;9;33935911175;30962134503;35425465807
7;10;28264660330;10540533154;34194420939
7;11;23640411630;6984636455;34787724488
7;12;35588778082;35576826524;35598658279
7;13;21361372814;11407344020;35807486427
7;14;28709837004;12044724679;34283176005
7;15;34761594397;34750097987;34779407578
7;16;37770562110;12895947320;43554805778
7;17;31912564969;11384027160;38304709956
7;18;16561521663;10907125207;34597636222
7;19;25062135481;11506004883;34099874286
7;20;34507074139;30707435372;35476351882
7;21;14816813345;7508547036;34734021713
7;22;17301259412;11299577810;35298669663
7;23;20803442808;11225537953;33796868806
7;24;17488847269;11621083545;35575334225
7;25;28276368475;11541556399;34673840739


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
8;1;13123622694;8495712443;28878857718
8;2;14578139644;10644254717;26370307818
8;3;24186943923;11365894967;28844170488
8;4;18606056335;10608415525;25965005818
8;5;31769980276;31764444992;31775918727
8;6;32129862874;32129862874;32129862874
8;7;23244456371;12080723387;32782328201
8;8;22212686336;10526663095;29482807312
8;9;22864473173;11582093674;33929115503
8;10;27906985036;27898656184;27915313888
8;11;17959196378;9764757811;25830015477
8;12;24678039974;11157904077;34129129960
8;13;21741693877;10449253745;31997634405
8;14;31905522652;29092955599;33319404561
8;15;29886680464;26215428916;31241785827
8;16;27140170538;7150899066;31903582508
8;17;23016460262;11170015254;33124712778
8;18;10844140875;10838955509;10848965092
8;19;22535683878;10549859619;32958315373
8;20;20717974658;6799054279;31306582750
