THREAD; AVERAGE-REPETITIONS; MIN-REPETITIONS; MAX-REPETITIONS (nanoseconds)
1;133101269;5896115;220877125
2;57109017;3495572;101948711
3;35575258;2833980;72684193
4;25943865;2703659;56297956
5;21524367;2552489;49153417
6;18251802;2506765;41419808
7;16492696;2488788;38927260
8;15098953;2461977;36206565
9;14232769;2459555;35727859
10;13577688;2440966;35891209
11;13151958;2441260;35666915
12;12711226;2520264;34134567
13;12990644;2637508;37271625
14;12304188;2694713;34861944
15;13098471;2794883;36898605
16;12741961;2891756;36752777
17;13265193;3066736;37296304
18;13438866;3242417;36226090
19;13561480;3295307;38971433
20;13910609;3300003;37731845
21;14399083;3486440;41258196
22;14588827;3420817;38606602
23;14857718;3564154;38560412
24;15064667;3635802;39325204
25;15364888;3686292;40756708
26;15441047;3838493;40424361
27;15512785;3833769;41191726
28;15751883;4058831;38932101
29;16153341;4115377;40695068
30;16513794;3997410;41836317
31;16128635;4366557;40057202
32;16543981;4512235;42424241
33;17048328;4632298;42531014
34;17176843;4845682;42573715
35;17803149;4206191;42131726
36;17717555;4200020;42216882
37;18052204;4826166;45550540
38;18037161;5457727;43515759
39;18171016;4489366;43042688
40;18482477;5374702;44652686
41;18551772;4885917;42442464
42;19020743;5363061;43974061
43;19214380;5533644;43998377
44;18853109;5518857;43802650
45;19437634;4966840;43633707
46;19682142;5713673;44297278
47;19967902;5338491;45908128
48;20478072;5250734;48430230
49;20605472;6044944;48443989
50;20381506;5535968;46928050
THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
1;1;133181415;5902217;188647440
1;2;136444420;5854026;224367971
1;3;127705481;5888318;163935221
1;4;130719610;5876934;209120782
1;5;130862077;5905708;238899706
1;6;130898178;5813867;209883798
1;7;125580470;5740744;154294750
1;8;130695882;6024578;202281505
1;9;133696326;5712458;190519884
1;10;125276210;5746191;206860508
1;11;136465499;6029607;244110634
1;12;129760446;6016756;240624507
1;13;132245387;5959347;211290471
1;14;128025720;5865829;231121065
1;15;140751890;5899982;217729348
1;16;127760126;5949150;203453233
1;17;133609259;6030446;217713075
1;18;133095458;5884407;329080302
1;19;129057598;5984140;251548102
1;20;129582528;5733760;162357437
1;21;144279573;5918001;238726710
1;22;131355323;5891671;201106635
1;23;129621578;5748565;163480624
1;24;157884286;6008445;387596398
1;25;138977009;6017734;233178029


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
2;1;54488626;3229112;91489631
2;2;54021796;3722331;87524531
2;3;58512595;3558832;105346629
2;4;55421241;3128959;95248000
2;5;55161736;3590121;95515980
2;6;55913913;3226877;98713664
2;7;54733482;3406648;110255633
2;8;58554944;3298115;119224720
2;9;54846188;3557505;94081162
2;10;66884179;3135105;113968046
2;11;56172361;3453651;96165574
2;12;56343147;3748172;97420273
2;13;55761269;3437309;93628939
2;14;57822594;3319905;103552896
2;15;54312679;3467549;85083440
2;16;58048567;3631676;114189583
2;17;54793907;3596267;88226786
2;18;57387967;3505334;113076034
2;19;56722089;3144743;108684973
2;20;54468186;3311873;96773193
2;21;62292929;3667086;131923052
2;22;56003865;3678191;97655079
2;23;55074390;3890997;88047992
2;24;66550555;3846579;123956676
2;25;57432228;3836381;98965301


THREAD; REPETITION; AVERAGE; MIN; MAX (nanoseconds)
3;1;37381577;3125327;76261019
3;2;35661493;2828641;68985234
3;3;34629746;2858394;68605507
3;4;34197576;2782826;65230428
3;5;35761949;2816559;76434714
3;6;35568035;2815581;77155476
3;7;34163497;2865378;66902428
3;8;34856510;2720598;69345616
3;9;34946535;2826058;68099577
3;10;33651018;2781289;65387990
3;11;35967507;2807829;70041094
3;12;34856988;2831715;66333221
3;13;36369595;2882210;85234506
3;14;34912435;2923067;70743977
3;15;34209817;2991023;64440593
3;16;39848568;2800845;75343724
3;17;33994885;2782547;62425812
3;18;37489497;2854343;87166246
3;19;33641174;2758660;71753533
3;20;33973633;2874388;70311311
3;21;35334006;2782756;74007381
3;22;34450260;2737987;68340111
